11700000.000000,2.323654,-29.360115,
11800000.000000,2.240748,-28.777729,
11900000.000000,2.233547,-28.200411,
12000000.000000,2.214149,-27.895758,
12100000.000000,2.217934,-27.476604,
12200000.000000,2.235488,-27.199568,
12300000.000000,2.298053,-27.249573,
12400000.000000,2.266754,-27.874205,
12500000.000000,2.151070,-27.870426,
12600000.000000,2.107467,-27.686193,
12700000.000000,2.026046,-27.808220,
12800000.000000,1.862893,-27.306993,
12900000.000000,1.824902,-26.175581,
13000000.000000,1.872862,-25.420740,
13100000.000000,1.941674,-25.151392,
13200000.000000,1.972334,-25.165134,
13300000.000000,1.985777,-25.179119,
13400000.000000,2.000319,-25.331095,
13500000.000000,1.980085,-25.655649,
13600000.000000,1.908557,-26.064234,
13700000.000000,1.748987,-26.007572,
13800000.000000,1.632494,-25.064754,
13900000.000000,1.665069,-24.140306,
14000000.000000,1.716613,-23.638102,
14100000.000000,1.814905,-23.456762,
14200000.000000,1.898453,-23.954988,
14300000.000000,1.878739,-24.845245,
14400000.000000,1.745118,-25.419142,
14500000.000000,1.600092,-25.266905,
14600000.000000,1.501970,-25.076378,
14700000.000000,1.351607,-24.352257,
14800000.000000,1.369219,-23.317835,
14900000.000000,1.390566,-23.048222,
15000000.000000,1.406463,-22.579744,
15100000.000000,1.477833,-22.636683,
15200000.000000,1.454669,-23.205915,
15300000.000000,1.321058,-23.342594,
15400000.000000,1.223616,-22.716782,
15500000.000000,1.199396,-22.084623,
15600000.000000,1.221041,-21.634176,
15700000.000000,1.223004,-21.590967,
15800000.000000,1.188542,-21.391090,
15900000.000000,1.151972,-21.053970,
16000000.000000,1.166145,-20.423910,
16100000.000000,1.247535,-20.346800,
16200000.000000,1.267863,-20.725891,
16300000.000000,1.211461,-21.121511,
16400000.000000,1.122874,-20.955650,
16500000.000000,1.100498,-20.893410,
16600000.000000,0.991580,-20.862923,
16700000.000000,0.898892,-20.133659,
16800000.000000,0.909769,-19.247145,
16900000.000000,0.986371,-18.918383,
17000000.000000,1.010686,-18.977922,
17100000.000000,1.014517,-19.064917,
17200000.000000,0.987712,-19.068996,
17300000.000000,0.982669,-19.233105,
17400000.000000,0.887284,-19.352852,
17500000.000000,0.803512,-18.955782,
17600000.000000,0.767565,-18.486038,
17700000.000000,0.731023,-18.048958,
17800000.000000,0.714641,-17.390242,
17900000.000000,0.771914,-16.765623,
18000000.000000,0.869982,-16.766651,
18100000.000000,0.887269,-17.041412,
18200000.000000,0.904048,-17.443066,
18300000.000000,0.823254,-17.943525,
18400000.000000,0.695251,-17.845055,
18500000.000000,0.619520,-17.372799,
18600000.000000,0.568808,-16.852375,
18700000.000000,0.555851,-16.287354,
18800000.000000,0.567145,-15.860263,
18900000.000000,0.595931,-15.533848,
19000000.000000,0.639010,-15.531085,
19100000.000000,0.633660,-15.884083,
19200000.000000,0.528954,-16.064901,
19300000.000000,0.436059,-15.480525,
19400000.000000,0.413548,-15.016734,
19500000.000000,0.362701,-14.376461,
19600000.000000,0.404195,-13.591073,
19700000.000000,0.460219,-13.227478,
19800000.000000,0.539289,-12.977793,
19900000.000000,0.601171,-13.254348,
20000000.000000,0.604292,-13.502975,
20100000.000000,0.606216,-13.846622,
20200000.000000,0.526221,-14.353395,
20300000.000000,0.372719,-14.149997,
20400000.000000,0.303906,-13.329013,
20500000.000000,0.301762,-12.637561,
20600000.000000,0.337218,-12.051499,
20700000.000000,0.403083,-11.804006,
20800000.000000,0.451598,-11.840174,
20900000.000000,0.474268,-12.166356,
21000000.000000,0.416366,-12.429533,
21100000.000000,0.353295,-12.289296,
21200000.000000,0.316654,-12.175884,
21300000.000000,0.233036,-11.948477,
21400000.000000,0.178105,-11.148100,
21500000.000000,0.243166,-10.674800,
21600000.000000,0.225111,-10.483288,
21700000.000000,0.249170,-9.923079,
21800000.000000,0.344963,-9.801535,
21900000.000000,0.374092,-10.309297,
22000000.000000,0.296832,-10.549026,
22100000.000000,0.242504,-10.322625,
22200000.000000,0.212745,-10.163161,
22300000.000000,0.148384,-10.021238,
22400000.000000,0.064170,-9.378958,
22500000.000000,0.080452,-8.362689,
22600000.000000,0.189088,-7.916082,
22700000.000000,0.249038,-7.885600,
22800000.000000,0.314811,-8.057158,
22900000.000000,0.312797,-8.479839,
23000000.000000,0.264465,-8.737761,
23100000.000000,0.176736,-8.772215,
23200000.000000,0.083288,-8.310044,
23300000.000000,0.061736,-7.475386,
23400000.000000,0.124245,-7.032950,
23500000.000000,0.132419,-6.907475,
23600000.000000,0.159097,-6.551470,
23700000.000000,0.196651,-6.457203,
23800000.000000,0.237917,-6.457326,
23900000.000000,0.233578,-6.787889,
24000000.000000,0.187309,-6.792844,
24100000.000000,0.133301,-6.755985,
24200000.000000,0.080080,-6.248585,
24300000.000000,0.091548,-5.907771,
24400000.000000,0.070519,-5.460341,
24500000.000000,0.141433,-5.017171,
24600000.000000,0.185003,-5.245569,
24700000.000000,0.151882,-5.267753,
24800000.000000,0.160335,-5.055420,
24900000.000000,0.172859,-5.249334,
25000000.000000,0.099085,-5.338890,
25100000.000000,0.039277,-4.993288,
25200000.000000,0.001076,-4.574312,
25300000.000000,-0.033687,-3.994756,
25400000.000000,-0.022868,-3.138529,
25500000.000000,0.087968,-2.388369,
25600000.000000,0.259577,-2.435446,
25700000.000000,0.351076,-3.526485,
25800000.000000,0.219423,-4.349459,
25900000.000000,0.092022,-4.205747,
26000000.000000,0.001432,-3.725759,
26100000.000000,-0.057004,-2.850790,
26200000.000000,0.010614,-2.101687,
26300000.000000,0.064602,-1.955967,
26400000.000000,0.068120,-1.803435,
26500000.000000,0.087510,-1.368854,
26600000.000000,0.171078,-1.183355,
26700000.000000,0.211699,-1.546766,
26800000.000000,0.160618,-1.565197,
26900000.000000,0.182251,-1.393679,
27000000.000000,0.162845,-1.492875,
27100000.000000,0.123794,-1.270893,
27200000.000000,0.116642,-0.852682,
27300000.000000,0.153167,-0.582331,
27400000.000000,0.165501,-0.363661,
27500000.000000,0.248813,-0.206302,
27600000.000000,0.271053,-0.761703,
27700000.000000,0.233710,-0.890482,
27800000.000000,0.186604,-1.271566,
27900000.000000,0.044957,-0.997785,
28000000.000000,-0.000000,-0.175604,
28100000.000000,0.015301,0.621702,
28200000.000000,0.105452,1.046937,
28300000.000000,0.147092,0.975283,
28400000.000000,0.152435,1.073063,
28500000.000000,0.175828,1.284002,
28600000.000000,0.223781,1.218694,
28700000.000000,0.204849,0.931702,
28800000.000000,0.144544,1.028912,
28900000.000000,0.108187,1.405690,
29000000.000000,0.100235,1.951828,
29100000.000000,0.154507,2.333435,
29200000.000000,0.171238,2.404390,
29300000.000000,0.178166,2.954077,
29400000.000000,0.309230,3.114135,
29500000.000000,0.347239,2.793875,
29600000.000000,0.396961,2.525746,
29700000.000000,0.399847,1.797926,
29800000.000000,0.265409,1.369610,
29900000.000000,0.135008,1.911418,
30000000.000000,0.123005,2.662471,
30100000.000000,0.130185,3.306516,
30200000.000000,0.214159,3.740239,
30300000.000000,0.277068,3.703047,
30400000.000000,0.301653,3.551425,
30500000.000000,0.302482,3.506673,
30600000.000000,0.317242,3.431189,
30700000.000000,0.299832,3.108927,
30800000.000000,0.203022,3.128510,
30900000.000000,0.148270,3.627627,
31000000.000000,0.129530,4.200074,
31100000.000000,0.147787,4.888508,
31200000.000000,0.238575,5.355003,
31300000.000000,0.324243,5.418886,
31400000.000000,0.421722,5.166770,
31500000.000000,0.439763,4.279207,
31600000.000000,0.313422,3.889302,
31700000.000000,0.226045,4.265307,
31800000.000000,0.186617,4.628744,
31900000.000000,0.135640,5.199322,
32000000.000000,0.186812,6.022714,
32100000.000000,0.267506,5.975045,
32200000.000000,0.245444,6.065851,
32300000.000000,0.281958,6.418661,
32400000.000000,0.315874,6.486522,
32500000.000000,0.354488,6.601668,
32600000.000000,0.397904,6.410367,
32700000.000000,0.373754,6.138087,
32800000.000000,0.335834,6.309804,
32900000.000000,0.347932,6.417823,
33000000.000000,0.319395,6.434938,
33100000.000000,0.301645,6.747827,
33200000.000000,0.321030,7.004510,
33300000.000000,0.341752,7.087061,
33400000.000000,0.348177,7.148501,
33500000.000000,0.365854,7.184952,
33600000.000000,0.368218,6.913311,
33700000.000000,0.276017,6.855957,
33800000.000000,0.212913,7.476731,
33900000.000000,0.242046,8.058101,
34000000.000000,0.270329,8.314105,
34100000.000000,0.285712,8.680234,
34200000.000000,0.362784,8.995719,
34300000.000000,0.447880,8.722207,
34400000.000000,0.437803,8.099356,
34500000.000000,0.330122,7.999072,
34600000.000000,0.271132,8.474990,
34700000.000000,0.261463,9.033272,
34800000.000000,0.288873,9.395787,
34900000.000000,0.298107,9.807940,
35000000.000000,0.365220,10.197265,
35100000.000000,0.443439,10.309410,
35200000.000000,0.528105,10.060735,
35300000.000000,0.558878,9.408779,
35400000.000000,0.479099,8.795168,
35500000.000000,0.357712,9.031763,
35600000.000000,0.340287,9.460386,
35700000.000000,0.303300,9.708124,
35800000.000000,0.298694,10.281087,
35900000.000000,0.353870,10.475046,
36000000.000000,0.340563,10.450688,
36100000.000000,0.347992,10.879836,
36200000.000000,0.421331,10.867615,
36300000.000000,0.431050,10.370812,
36400000.000000,0.330021,9.928150,
36500000.000000,0.181399,10.514446,
36600000.000000,0.191218,11.489573,
36700000.000000,0.229188,11.772545,
36800000.000000,0.230171,12.205796,
36900000.000000,0.305108,12.505567,
37000000.000000,0.317695,12.216042,
37100000.000000,0.264982,12.472186,
37200000.000000,0.290651,12.859580,
37300000.000000,0.324290,12.954467,
37400000.000000,0.329019,12.617599,
37500000.000000,0.195710,12.690300,
37600000.000000,0.132718,13.809450,
37700000.000000,0.237326,14.838260,
37800000.000000,0.392265,14.632749,
37900000.000000,0.351845,14.373971,
38000000.000000,0.390612,14.534952,
38100000.000000,0.385362,14.374755,
38200000.000000,0.355348,14.391871,
38300000.000000,0.322912,14.498797,
38400000.000000,0.266757,14.812671,
38500000.000000,0.247638,15.444140,
38600000.000000,0.288608,16.057518,
38700000.000000,0.368186,16.225067,
38800000.000000,0.384642,16.162001,
38900000.000000,0.390125,16.213377,
39000000.000000,0.382850,16.413790,
39100000.000000,0.422545,16.553497,
39200000.000000,0.435311,16.314240,
39300000.000000,0.376332,16.062687,
39400000.000000,0.261578,16.414593,
39500000.000000,0.240608,17.218334,
39600000.000000,0.257112,17.719133,
39700000.000000,0.283235,18.268047,
39800000.000000,0.346190,18.482872,
39900000.000000,0.362916,18.558359,
40000000.000000,0.382366,18.617199,
40100000.000000,0.367029,18.574202,
40200000.000000,0.318697,18.710487,
40300000.000000,0.269895,19.119688,
40400000.000000,0.235836,19.735657,
40500000.000000,0.259828,20.586250,
40600000.000000,0.347437,21.017572,
40700000.000000,0.406113,21.122492,
40800000.000000,0.443194,21.068747,
40900000.000000,0.439613,21.047102,
41000000.000000,0.426566,21.079529,
41100000.000000,0.398803,21.269688,
41200000.000000,0.380229,21.276192,
41300000.000000,0.261780,21.650982,
41400000.000000,0.246969,22.783104,
41500000.000000,0.326439,23.391108,
41600000.000000,0.367308,23.521267,
41700000.000000,0.351434,23.877012,
41800000.000000,0.397577,24.258701,
41900000.000000,0.394924,24.481215,
42000000.000000,0.422048,24.707310,
42100000.000000,0.378614,24.836628,
42200000.000000,0.335220,25.609238,
42300000.000000,0.399092,26.162563,
42400000.000000,0.387861,26.363932,
42500000.000000,0.343806,27.294359,
42600000.000000,0.475463,28.113125,
42700000.000000,0.546561,28.284842,
42800000.000000,0.621677,28.332317,
42900000.000000,0.639601,28.260548,
43000000.000000,0.638202,28.077467,
43100000.000000,0.540356,28.269497,
43200000.000000,0.497637,28.852936,
43300000.000000,0.443072,29.660297,
43400000.000000,0.464856,30.623682,
43500000.000000,0.505869,31.419315,
43600000.000000,0.579100,32.231976,
43700000.000000,0.700425,32.457249,
43800000.000000,0.701238,32.455425,
43900000.000000,0.707938,32.823406,
44000000.000000,0.670893,33.180283,
44100000.000000,0.658986,34.194618,
44200000.000000,0.722565,34.956703,
44300000.000000,0.784714,35.763248,
44400000.000000,0.902733,36.148640,
44500000.000000,0.940019,36.244759,
44600000.000000,0.947662,36.636768,
44700000.000000,0.980179,37.276997,
44800000.000000,1.045108,37.562744,
44900000.000000,1.020553,37.897842,
45000000.000000,1.048410,38.714386,
45100000.000000,1.079782,39.067089,
45200000.000000,1.036896,39.862011,
45300000.000000,1.078717,41.218708,
45400000.000000,1.230125,42.266769,
45500000.000000,1.372856,42.533730,
45600000.000000,1.433376,42.946548,
45700000.000000,1.558228,43.130249,
45800000.000000,1.537136,43.107632,
45900000.000000,1.527407,43.992424,
46000000.000000,1.605613,44.779171,
46100000.000000,1.666024,45.269482,
46200000.000000,1.682961,46.012833,
46300000.000000,1.768840,46.971073,
46400000.000000,1.865090,47.689796,
46500000.000000,1.973128,48.464066,
46600000.000000,2.129589,48.845497,
46700000.000000,2.210436,48.767570,
46800000.000000,2.197429,49.015240,
46900000.000000,2.203565,49.731796,
47000000.000000,2.226625,50.733551,
47100000.000000,2.321036,51.647690,
47200000.000000,2.386682,52.442825,
47300000.000000,2.470683,53.404438,
47400000.000000,2.596670,54.298141,
47500000.000000,2.721806,54.833717,
47600000.000000,2.801685,55.352234,
47700000.000000,2.871832,55.942505,
47800000.000000,2.917441,56.557346,
47900000.000000,2.921467,57.634586,
48000000.000000,3.023496,59.058090,
48100000.000000,3.138370,60.143223,
48200000.000000,3.268084,61.418667,
48300000.000000,3.436612,62.438297,
48400000.000000,3.591748,63.261875,
48500000.000000,3.707803,64.060539,
48600000.000000,3.842579,65.046684,
48700000.000000,3.944672,65.784164,
48800000.000000,4.012984,67.017052,
48900000.000000,4.114143,68.499840,
49000000.000000,4.259287,70.193214,
49100000.000000,4.435169,71.887154,
49200000.000000,4.685445,73.550491,
49300000.000000,4.902437,74.640656,
49400000.000000,5.086018,76.250015,
49500000.000000,5.331763,77.833298,
49600000.000000,5.574342,79.356995,
49700000.000000,5.808363,81.065987,
49800000.000000,6.118559,82.908340,
49900000.000000,6.406665,84.426552,
50000000.000000,6.700262,86.358589,
50100000.000000,7.021089,88.320503,
50200000.000000,7.375647,90.928482,
50300000.000000,7.917484,93.445023,
50400000.000000,8.525517,94.818298,
50500000.000000,8.971925,95.928177,
50600000.000000,9.463247,97.763138,
50700000.000000,10.016641,99.622879,
50800000.000000,10.633082,101.420876,
50900000.000000,11.286231,103.202415,
51000000.000000,12.027291,105.002289,
51100000.000000,12.876224,106.428589,
51200000.000000,13.764165,106.896378,
51300000.000000,14.558173,107.215347,
51400000.000000,15.375579,107.925896,
51500000.000000,16.312368,108.944672,
51600000.000000,17.370956,109.603531,
51700000.000000,18.601080,109.668922,
51800000.000000,19.829912,108.236565,
51900000.000000,21.032108,106.986038,
52000000.000000,22.353846,105.040146,
52100000.000000,23.763660,102.853210,
52200000.000000,25.288893,99.095764,
52300000.000000,26.856215,94.820091,
52400000.000000,28.528334,88.822769,
52500000.000000,30.350519,81.482010,
52600000.000000,32.039650,70.552803,
52700000.000000,33.732738,59.580048,
52800000.000000,35.305817,43.333008,
52900000.000000,36.775738,28.265310,
53000000.000000,38.374672,-0.000000,
