310,    0.270329,
311,    0.285712,
312,    0.362784,
313,    0.447880,
314,    0.437803,
315,    0.330122,
316,    0.271132,
317,    0.261463,
318,    0.288873,
319,    0.298107,
320,    0.365220,
321,    0.443439,
322,    0.528105,
323,    0.558878,
324,    0.479099,
325,    0.357712,
326,    0.340287,
327,    0.303300,
328,    0.298694,
329,    0.353870,
330,    0.340563,
331,    0.347992,
332,    0.421331,
333,    0.431050,
334,    0.330021,
335,    0.181399,
336,    0.191218,
337,    0.229188,
338,    0.230171,
339,    0.305108,
340,    0.317695,
341,    0.264982,
342,    0.290651,
343,    0.324290,
344,    0.329019,
345,    0.195710,
346,    0.132718,
347,    0.237326,
348,    0.392265,
349,    0.351845,
350,    0.390612,
351,    0.385362,
352,    0.355348,
353,    0.322912,
354,    0.266757,
355,    0.247638,
356,    0.288608,
357,    0.368186,
358,    0.384642,
359,    0.390125,
360,    0.382850,
361,    0.422545,
362,    0.435311,
363,    0.376332,
364,    0.261578,
365,    0.240608,
366,    0.257112,
367,    0.283235,
368,    0.346190,
369,    0.362916,
370,    0.382366,
371,    0.367029,
372,    0.318697,
373,    0.269895,
374,    0.235836,
375,    0.259828,
376,    0.347437,
377,    0.406113,
378,    0.443194,
379,    0.439613,
380,    0.426566,
381,    0.398803,
382,    0.380229,
383,    0.261780,
384,    0.246969,
385,    0.326439,
386,    0.367308,
387,    0.351434,
388,    0.397577,
389,    0.394924,
390,    0.422048,
391,    0.378614,
392,    0.335220,
393,    0.399092,
394,    0.387861,
395,    0.343806,
396,    0.475463,
397,    0.546561,
398,    0.621677,
399,    0.639601,
400,    0.638202,
401,    0.540356,
402,    0.497637,
403,    0.443072,
404,    0.464856,
405,    0.505869,
406,    0.579100,
407,    0.700425,
408,    0.701238,
409,    0.707938,
410,    0.670893,
411,    0.658986,
412,    0.722565,
413,    0.784714,
414,    0.902733,
415,    0.940019,
416,    0.947662,
417,    0.980179,
418,    1.045108,
419,    1.020553,
420,    1.048410,
421,    1.079782,
422,    1.036896,
423,    1.078717,
424,    1.230125,
425,    1.372856,
426,    1.433376,
427,    1.558228,
428,    1.537136,
429,    1.527407,
430,    1.605613,
431,    1.666024,
432,    1.682961,
433,    1.768840,
434,    1.865090,
435,    1.973128,
436,    2.129589,
437,    2.210436,
438,    2.197429,
439,    2.203565,
440,    2.226625,
441,    2.321036,
442,    2.386682,
443,    2.470683,
444,    2.596670,
445,    2.721806,
446,    2.801685,
447,    2.871832,
448,    2.917441,
449,    2.921467,
450,    3.023496,
451,    3.138370,
452,    3.268084,
453,    3.436612,
454,    3.591748,
455,    3.707803,
456,    3.842579,
457,    3.944672,
458,    4.012984,
459,    4.114143,
460,    4.259287,
461,    4.435169,
462,    4.685445,
463,    4.902437,
464,    5.086018,
465,    5.331763,
466,    5.574342,
467,    5.808363,
468,    6.118559,
469,    6.406665,
470,    6.700262,
471,    7.021089,
472,    7.375647,
473,    7.917484,
474,    8.525517,
475,    8.971925,
476,    9.463247,
477,   10.016641,
478,   10.633082,
479,   11.286231,
480,   12.027291,
481,   12.876224,
482,   13.764165,
483,   14.558173,
484,   15.375579,
485,   16.312368,
486,   17.370956,
487,   18.601080,
488,   19.829912,
489,   21.032108,
490,   22.353846,
491,   23.763660,
492,   25.288893,
493,   26.856215,
494,   28.528334,
495,   30.350519,
496,   32.039650,
497,   33.732738,
498,   35.305817,
499,   36.775738,
500,   38.374672,
