frequency,power
48872549.019608,-109.613335
48877995.642702,-104.076195
48883442.265795,-109.335823
48888888.888889,-109.309296
48894335.511983,-110.046524
48899782.135076,-111.397285
48905228.758170,-110.269592
48910675.381264,-108.280647
48916122.004357,-107.711342
48921568.627451,-108.091187
48927015.250545,-111.286308
48932461.873638,-112.900253
48937908.496732,-111.619858
48943355.119826,-110.646507
48948801.742919,-112.727524
48954248.366013,-110.805656
48959694.989107,-107.476471
48965141.612200,-112.422699
48970588.235294,-115.658463
48976034.858388,-112.400177
48981481.481481,-115.017052
48986928.104575,-107.833588
48992374.727669,-111.593567
48997821.350763,-108.925858
49003267.973856,-104.772171
49008714.596950,-109.364944
49014161.220044,-109.071236
49019607.843137,-108.092773
49025054.466231,-110.288284
49030501.089325,-110.034523
49035947.712418,-109.037010
49041394.335512,-111.729591
49046840.958606,-108.919716
49052287.581699,-111.535828
49057734.204793,-111.803703
49063180.827887,-109.150848
49068627.450980,-109.921761
49074074.074074,-111.517746
49079520.697168,-111.481590
49084967.320261,-108.117920
49090413.943355,-114.375847
49095860.566449,-112.633049
49101307.189542,-116.687531
49106753.812636,-112.142525
49112200.435730,-110.845955
49117647.058824,-110.853699
49123093.681917,-110.016891
49128540.305011,-108.698563
49133986.928105,-111.628723
49139433.551198,-110.315430
49144880.174292,-106.458298
49150326.797386,-109.145279
49155773.420479,-107.181290
49161220.043573,-107.670639
49166666.666667,-114.060608
49172113.289760,-113.116386
49177559.912854,-111.243652
49183006.535948,-109.238571
49188453.159041,-111.815536
49193899.782135,-112.481979
49199346.405229,-108.079193
49204793.028322,-109.511986
49210239.651416,-113.945839
49215686.274510,-112.704163
49221132.897603,-109.174347
49226579.520697,-115.260094
49232026.143791,-110.340233
49237472.766885,-110.895576
49242919.389978,-105.294662
49248366.013072,-109.838089
49253812.636166,-111.074745
49259259.259259,-112.679901
49264705.882353,-108.171379
49270152.505447,-108.210007
49275599.128540,-114.470490
49281045.751634,-106.098328
49286492.374728,-107.301025
49291938.997821,-110.855164
49297385.620915,-113.452766
49302832.244009,-110.851326
49308278.867102,-110.860069
49313725.490196,-114.200714
49319172.113290,-108.580559
49324618.736383,-111.477509
49330065.359477,-104.890411
49335511.982571,-105.296318
49340958.605664,-114.189743
49346405.228758,-108.864288
49351851.851852,-106.887299
49357298.474946,-109.341049
49362745.098039,-110.998093
49368191.721133,-111.097763
49373638.344227,-108.882683
49379084.967320,-107.146461
49384531.590414,-111.881989
49389978.213508,-110.999763
49395424.836601,-114.296463
49400871.459695,-108.263214
49406318.082789,-107.104256
49411764.705882,-111.608665
49417211.328976,-110.709755
49422657.952070,-108.108902
49428104.575163,-110.191910
49433551.198257,-108.961578
49438997.821351,-109.345512
49444444.444444,-111.966850
49449891.067538,-111.774429
49455337.690632,-112.933434
49460784.313725,-115.070358
49466230.936819,-110.315331
49471677.559913,-111.561600
49477124.183007,-113.890915
49482570.806100,-113.295273
49488017.429194,-113.754166
49493464.052288,-111.562302
49498910.675381,-111.869804
49504357.298475,-115.905907
49509803.921569,-111.226517
49515250.544662,-111.524971
49520697.167756,-112.222260
49526143.790850,-108.836967
49531590.413943,-112.204117
49537037.037037,-109.899200
49542483.660131,-110.162384
49547930.283224,-108.831284
49553376.906318,-109.595680
49558823.529412,-112.257263
49564270.152505,-104.741318
49569716.775599,-106.549683
49575163.398693,-109.038055
49580610.021786,-107.666359
49586056.644880,-107.260773
49591503.267974,-113.169083
49596949.891068,-113.750809
49602396.514161,-108.036560
49607843.137255,-112.655563
49613289.760349,-110.114662
49618736.383442,-114.487762
49624183.006536,-109.888611
49629629.629630,-109.912735
49635076.252723,-112.502426
49640522.875817,-110.821640
49645969.498911,-116.030128
49651416.122004,-107.985619
49656862.745098,-107.843414
49662309.368192,-110.313141
49667755.991285,-113.096458
49673202.614379,-110.136147
49678649.237473,-107.501129
49684095.860566,-109.959732
49689542.483660,-113.687431
49694989.106754,-111.711693
49700435.729847,-115.187515
49705882.352941,-106.871414
49711328.976035,-106.253082
49716775.599129,-110.368690
49722222.222222,-114.583374
49727668.845316,-112.229324
49733115.468410,-107.984970
49738562.091503,-109.388428
49744008.714597,-110.341278
49749455.337691,-107.514259
49754901.960784,-110.657974
49760348.583878,-115.070343
49765795.206972,-111.898430
49771241.830065,-111.157745
49776688.453159,-112.489243
49782135.076253,-111.540726
49787581.699346,-103.937393
49793028.322440,-105.181892
49798474.945534,-112.165138
49803921.568627,-111.331894
49809368.191721,-112.558029
49814814.814815,-112.574478
49820261.437909,-109.232620
49825708.061002,-112.177902
49831154.684096,-111.671310
49836601.307190,-114.073677
49842047.930283,-116.359451
49847494.553377,-112.136261
49852941.176471,-112.395775
49858387.799564,-110.691902
49863834.422658,-110.866089
49869281.045752,-110.534599
49874727.668845,-108.867531
49880174.291939,-110.903030
49885620.915033,-111.640396
49891067.538126,-112.442841
49896514.161220,-114.035904
49901960.784314,-112.060318
49907407.407407,-109.979164
49912854.030501,-109.882446
49918300.653595,-112.665863
49923747.276688,-111.596680
49929193.899782,-113.098671
49934640.522876,-115.176094
49940087.145969,-113.820175
49945533.769063,-111.468361
49950980.392157,-113.082153
49956427.015251,-112.469284
49961873.638344,-107.202866
49967320.261438,-108.872955
49972766.884532,-110.487892
49978213.507625,-108.662331
49983660.130719,-109.033234
49989106.753813,-112.822151
49994553.376906,-105.084160
50000000.000000,-111.327888
50005446.623094,-106.051422
50010893.246187,-111.249191
50016339.869281,-112.485085
50021786.492375,-110.598564
50027233.115468,-112.643311
50032679.738562,-112.816383
50038126.361656,-115.837051
50043572.984749,-111.917938
50049019.607843,-110.301659
50054466.230937,-111.027466
50059912.854031,-113.207382
50065359.477124,-110.343079
50070806.100218,-109.594452
50076252.723312,-113.444794
50081699.346405,-106.289017
50087145.969499,-110.138031
50092592.592593,-113.841751
50098039.215686,-110.859634
50103485.838780,-116.481293
50108932.461874,-112.765808
50114379.084967,-109.876938
50119825.708061,-107.488335
50125272.331155,-107.840134
50130718.954248,-113.515938
50136165.577342,-112.060013
50141612.200436,-111.580803
50147058.823529,-110.915802
50152505.446623,-110.089836
50157952.069717,-111.727676
50163398.692810,-112.159515
50168845.315904,-114.412537
50174291.938998,-116.045975
50179738.562091,-112.687744
50185185.185185,-114.150269
50190631.808279,-109.170494
50196078.431373,-112.092674
50201525.054466,-113.460251
50206971.677560,-112.611465
50212418.300654,-109.283020
50217864.923747,-114.383965
50223311.546841,-111.175690
50228758.169935,-115.040817
50234204.793028,-110.710899
50239651.416122,-111.101906
50245098.039216,-108.816956
50250544.662309,-111.852348
50255991.285403,-112.587273
50261437.908497,-113.078316
50266884.531590,-113.065674
50272331.154684,-110.001869
50277777.777778,-109.663528
50283224.400871,-110.382950
50288671.023965,-103.519485
50294117.647059,-109.940933
50299564.270153,-115.493858
50305010.893246,-115.123711
50310457.516340,-113.785614
50315904.139434,-110.707153
50321350.762527,-112.844147
50326797.385621,-114.615135
50332244.008715,-112.412888
50337690.631808,-115.113708
50343137.254902,-112.950066
50348583.877996,-108.430595
50354030.501089,-115.786682
50359477.124183,-113.774918
50364923.747277,-114.222549
50370370.370370,-108.009537
50375816.993464,-111.157593
50381263.616558,-112.022865
50386710.239651,-113.956528
50392156.862745,-114.260666
50397603.485839,-110.211594
50403050.108932,-113.137093
50408496.732026,-112.111656
50413943.355120,-109.293587
50419389.978214,-109.374496
50424836.601307,-107.637642
50430283.224401,-112.145187
50435729.847495,-111.225494
50441176.470588,-112.394218
50446623.093682,-113.029556
50452069.716776,-110.688614
50457516.339869,-112.906075
50462962.962963,-112.706215
50468409.586057,-114.372009
50473856.209150,-116.051941
50479302.832244,-114.746689
50484749.455338,-110.100983
50490196.078431,-109.472336
50495642.701525,-111.613884
50501089.324619,-110.789764
50506535.947712,-113.759071
50511982.570806,-112.952072
50517429.193900,-111.134567
50522875.816993,-112.384018
50528322.440087,-110.464355
50533769.063181,-108.088364
50539215.686275,-108.708763
50544662.309368,-115.518730
50550108.932462,-112.441795
50555555.555556,-109.848801
50561002.178649,-113.821518
50566448.801743,-111.660736
50571895.424837,-110.782425
50577342.047930,-110.140724
50582788.671024,-118.725677
50588235.294118,-112.817108
50593681.917211,-111.544685
50599128.540305,-111.535065
50604575.163399,-113.284828
50610021.786492,-111.473457
50615468.409586,-110.555717
50620915.032680,-110.340027
50626361.655773,-116.433647
50631808.278867,-113.965866
50637254.901961,-113.298370
50642701.525054,-113.254166
50648148.148148,-109.942459
50653594.771242,-110.805206
50659041.394336,-108.335815
50664488.017429,-115.165894
50669934.640523,-111.538551
50675381.263617,-109.355583
50680827.886710,-113.495209
50686274.509804,-110.952805
50691721.132898,-116.516838
50697167.755991,-111.751968
50702614.379085,-109.020905
50708061.002179,-114.286453
50713507.625272,-112.539864
50718954.248366,-114.025970
50724400.871460,-113.838638
50729847.494553,-114.637207
50735294.117647,-114.391113
50740740.740741,-112.419952
50746187.363834,-116.017059
50751633.986928,-114.363846
50757080.610022,-110.610344
50762527.233115,-112.468651
50767973.856209,-113.402016
50773420.479303,-118.637421
50778867.102397,-117.658768
50784313.725490,-107.240524
50789760.348584,-108.639191
50795206.971678,-110.611282
50800653.594771,-113.276711
50806100.217865,-113.039780
50811546.840959,-115.172417
50816993.464052,-113.387222
50822440.087146,-114.352570
50827886.710240,-115.316559
50833333.333333,-110.575798
50838779.956427,-113.407524
50844226.579521,-115.405792
50849673.202614,-112.151657
50855119.825708,-111.123352
50860566.448802,-113.322151
50866013.071895,-114.470818
50871459.694989,-115.126198
50876906.318083,-114.113434
50882352.941176,-114.266113
50887799.564270,-115.994629
50893246.187364,-116.718529
50898692.810458,-111.452820
50904139.433551,-113.013672
50909586.056645,-113.537659
50915032.679739,-112.616920
50920479.302832,-112.259964
50925925.925926,-113.067764
50931372.549020,-110.466187
50936819.172113,-111.786316
50942265.795207,-117.933563
50947712.418301,-111.343040
50953159.041394,-116.255539
50958605.664488,-112.820999
50964052.287582,-119.942612
50969498.910675,-117.163162
50974945.533769,-113.160568
50980392.156863,-112.363205
50985838.779956,-113.578094
50991285.403050,-112.774467
50996732.026144,-108.918289
51002178.649237,-114.150696
51007625.272331,-113.049118
51013071.895425,-111.973114
51018518.518519,-112.806305
51023965.141612,-109.992416
51029411.764706,-112.530594
51034858.387800,-112.735756
51040305.010893,-110.914047
51045751.633987,-110.770409
51051198.257081,-112.956833
51056644.880174,-118.804138
51062091.503268,-113.776207
51067538.126362,-111.818207
51072984.749455,-110.397034
51078431.372549,-112.198853
51083877.995643,-112.813370
51089324.618736,-112.613022
51094771.241830,-114.664764
51100217.864924,-118.244095
51105664.488017,-112.065193
51111111.111111,-116.541206
51116557.734205,-114.241341
51122004.357298,-115.047844
51127450.980392,-114.622200
51132897.603486,-111.642166
51138344.226580,-113.355904
51143790.849673,-117.554214
51149237.472767,-112.018829
51154684.095861,-113.081627
51160130.718954,-110.690323
51165577.342048,-110.706833
51171023.965142,-109.754570
51176470.588235,-115.434891
51181917.211329,-114.383301
51187363.834423,-114.236839
51192810.457516,-107.907059
51198257.080610,-107.127296
51203703.703704,-112.495071
51209150.326797,-113.386642
51214596.949891,-112.041252
51220043.572985,-118.366425
51225490.196078,-111.217941
51230936.819172,-114.648331
51236383.442266,-114.228355
51241830.065359,-110.396027
51247276.688453,-110.850685
51252723.311547,-113.436165
51258169.934641,-112.218094
51263616.557734,-112.409210
51269063.180828,-113.638870
51274509.803922,-114.341034
51279956.427015,-114.437820
51285403.050109,-104.422104
51290849.673203,-111.905861
51296296.296296,-115.962555
51301742.919390,-115.573730
51307189.542484,-113.679665
51312636.165577,-110.776985
51318082.788671,-112.335197
51323529.411765,-113.247803
51328976.034858,-113.172523
51334422.657952,-109.813004
51339869.281046,-110.894325
51345315.904139,-116.092453
51350762.527233,-115.373657
51356209.150327,-117.594666
51361655.773420,-114.144897
51367102.396514,-115.918839
51372549.019608,-113.492813
51377995.642702,-114.935242
51383442.265795,-116.601608
51388888.888889,-112.982796
51394335.511983,-115.806931
51399782.135076,-112.612930
51405228.758170,-108.883469
51410675.381264,-108.051865
51416122.004357,-111.955757
51421568.627451,-112.755402
51427015.250545,-111.774254
51432461.873638,-111.939697
51437908.496732,-112.552345
51443355.119826,-112.228889
51448801.742919,-113.313034
51454248.366013,-117.737610
51459694.989107,-113.985062
51465141.612200,-113.664864
51470588.235294,-123.819870
51476034.858388,-110.461617
51481481.481481,-110.951141
51486928.104575,-109.964172
51492374.727669,-116.193916
51497821.350763,-112.724106
51503267.973856,-114.333084
51508714.596950,-117.728287
51514161.220044,-114.530487
51519607.843137,-111.840202
51525054.466231,-110.137291
51530501.089325,-110.090942
51535947.712418,-110.966484
51541394.335512,-112.943565
51546840.958606,-114.061035
51552287.581699,-113.160088
51557734.204793,-115.996414
51563180.827887,-115.869072
51568627.450980,-113.768852
51574074.074074,-114.807220
51579520.697168,-112.244339
51584967.320261,-112.400352
51590413.943355,-112.697495
51595860.566449,-114.129684
51601307.189542,-112.111702
51606753.812636,-109.481964
51612200.435730,-112.322922
51617647.058824,-116.074455
51623093.681917,-112.088257
51628540.305011,-116.376465
51633986.928105,-116.868935
51639433.551198,-112.954361
51644880.174292,-112.743996
51650326.797386,-108.955673
51655773.420479,-108.492737
51661220.043573,-110.448792
51666666.666667,-120.077194
51672113.289760,-116.820610
51677559.912854,-119.197281
51683006.535948,-114.613022
51688453.159041,-114.370514
51693899.782135,-111.181480
51699346.405229,-109.154297
51704793.028322,-113.718941
51710239.651416,-113.753319
51715686.274510,-114.994781
51721132.897603,-113.348740
51726579.520697,-116.172623
51732026.143791,-111.986847
51737472.766885,-120.516602
51742919.389978,-113.869247
51748366.013072,-117.211090
51753812.636166,-114.458496
51759259.259259,-115.663895
51764705.882353,-114.777039
51770152.505447,-114.169327
51775599.128540,-116.288956
51781045.751634,-111.184143
51786492.374728,-111.657684
51791938.997821,-111.650146
51797385.620915,-117.626335
51802832.244009,-115.863884
51808278.867102,-115.293427
51813725.490196,-118.453888
51819172.113290,-114.142113
51824618.736383,-115.320038
51830065.359477,-115.979965
51835511.982571,-116.696625
51840958.605664,-113.813797
51846405.228758,-109.949081
51851851.851852,-109.955597
51857298.474946,-112.039764
51862745.098039,-113.091644
51868191.721133,-117.048996
51873638.344227,-114.699829
51879084.967320,-110.862961
51884531.590414,-117.002594
51889978.213508,-115.871346
51895424.836601,-115.873367
51900871.459695,-117.365875
51906318.082789,-115.739136
51911764.705882,-117.273956
51917211.328976,-113.320541
51922657.952070,-112.611382
51928104.575163,-115.853920
51933551.198257,-110.824280
51938997.821351,-110.146759
51944444.444444,-112.689316
51949891.067538,-111.439713
51955337.690632,-110.722153
51960784.313725,-118.087708
51966230.936819,-114.350090
51971677.559913,-114.763527
51977124.183007,-115.452797
51982570.806100,-115.918030
51988017.429194,-113.598892
51993464.052288,-117.061699
51998910.675381,-115.576859
52004357.298475,-111.188576
52009803.921569,-116.189240
52015250.544662,-116.408325
52020697.167756,-114.569702
52026143.790850,-110.756866
52031590.413943,-112.280258
52037037.037037,-114.923996
52042483.660131,-111.689240
52047930.283224,-110.899010
52053376.906318,-116.912521
52058823.529412,-113.533859
52064270.152505,-111.558304
52069716.775599,-105.842865
52075163.398693,-113.967834
52080610.021786,-114.409363
52086056.644880,-118.917358
52091503.267974,-112.831833
52096949.891068,-116.465424
52102396.514161,-113.657349
52107843.137255,-113.091927
52113289.760349,-117.843552
52118736.383442,-115.162460
52124183.006536,-114.924286
52129629.629630,-111.401382
52135076.252723,-117.289307
52140522.875817,-116.695419
52145969.498911,-106.288567
52151416.122004,-110.892441
52156862.745098,-111.859558
52162309.368192,-115.662506
52167755.991285,-115.042389
52173202.614379,-111.779320
52178649.237473,-117.863251
52184095.860566,-115.711578
52189542.483660,-114.165497
52194989.106754,-114.141159
52200435.729847,-109.827591
52205882.352941,-112.310173
52211328.976035,-115.728958
52216775.599129,-110.888329
52222222.222222,-117.288315
52227668.845316,-113.872131
52233115.468410,-116.253418
52238562.091503,-116.572388
52244008.714597,-114.828911
52249455.337691,-117.249374
52254901.960784,-112.032974
52260348.583878,-112.817619
52265795.206972,-118.607651
52271241.830065,-115.276680
52276688.453159,-114.832779
52282135.076253,-117.131737
52287581.699346,-115.100800
52293028.322440,-117.209534
52298474.945534,-115.937759
52303921.568627,-116.338104
52309368.191721,-111.525536
52314814.814815,-110.091019
52320261.437909,-112.158569
52325708.061002,-114.388123
52331154.684096,-118.647827
52336601.307190,-113.755264
52342047.930283,-117.274414
52347494.553377,-113.529198
52352941.176471,-113.032822
52358387.799564,-110.511635
52363834.422658,-116.088951
52369281.045752,-118.636536
52374727.668845,-120.280060
52380174.291939,-114.789879
52385620.915033,-117.917847
52391067.538126,-114.674599
52396514.161220,-117.225189
52401960.784314,-114.731529
52407407.407407,-113.894188
52412854.030501,-115.653519
52418300.653595,-120.692169
52423747.276688,-118.536407
52429193.899782,-118.284897
52434640.522876,-112.510437
52440087.145969,-105.347305
52445533.769063,-113.544449
52450980.392157,-114.923706
52456427.015251,-115.345695
52461873.638344,-114.932816
52467320.261438,-115.481476
52472766.884532,-115.872581
52478213.507625,-112.147217
52483660.130719,-112.814560
52489106.753813,-117.444290
52494553.376906,-118.865479
52500000.000000,-118.686279
