frequency,power
53202614.379085,-108.132256
53208061.002179,-107.129448
53213507.625272,-107.491302
53218954.248366,-108.282700
53224400.871460,-110.536812
53229847.494553,-110.069077
53235294.117647,-108.268478
53240740.740741,-108.638756
53246187.363834,-109.573830
53251633.986928,-107.230789
53257080.610022,-103.698990
53262527.233115,-108.463928
53267973.856209,-110.013084
53273420.479303,-107.646378
53278867.102397,-108.422409
53284313.725490,-110.231262
53289760.348584,-106.447968
53295206.971678,-105.260925
53300653.594771,-108.764427
53306100.217865,-111.420822
53311546.840959,-114.174347
53316993.464052,-108.313759
53322440.087146,-107.244560
53327886.710240,-110.376930
53333333.333333,-111.222298
53338779.956427,-107.837631
53344226.579521,-107.327469
53349673.202614,-105.049103
53355119.825708,-106.126038
53360566.448802,-105.653748
53366013.071895,-108.978996
53371459.694989,-108.299217
53376906.318083,-110.341690
53382352.941176,-107.185760
53387799.564270,-107.092590
53393246.187364,-107.425446
53398692.810458,-109.893120
53404139.433551,-107.975471
53409586.056645,-112.417183
53415032.679739,-105.568428
53420479.302832,-107.262436
53425925.925926,-107.329445
53431372.549020,-108.025253
53436819.172113,-104.587646
53442265.795207,-106.068268
53447712.418301,-106.931313
53453159.041394,-107.368935
53458605.664488,-108.953918
53464052.287582,-108.152054
53469498.910675,-108.911888
53474945.533769,-108.231918
53480392.156863,-110.421074
53485838.779956,-109.628639
53491285.403050,-109.713547
53496732.026144,-106.885040
53502178.649237,-111.130791
53507625.272331,-109.345230
53513071.895425,-105.021469
53518518.518519,-110.974808
53523965.141612,-114.400131
53529411.764706,-106.970474
53534858.387800,-105.016022
53540305.010893,-108.576050
53545751.633987,-109.443047
53551198.257081,-113.033279
53556644.880174,-107.999382
53562091.503268,-103.746025
53567538.126362,-109.083069
53572984.749455,-105.127228
53578431.372549,-109.525368
53583877.995643,-109.859665
53589324.618736,-105.180847
53594771.241830,-105.402405
53600217.864924,-106.329231
53605664.488017,-107.514755
53611111.111111,-109.327095
53616557.734205,-112.779800
53622004.357298,-107.801674
53627450.980392,-107.558044
53632897.603486,-105.961845
53638344.226580,-111.914276
53643790.849673,-109.873123
53649237.472767,-106.940392
53654684.095861,-109.534668
53660130.718954,-112.206383
53665577.342048,-108.325623
53671023.965142,-109.362419
53676470.588235,-106.521759
53681917.211329,-112.043121
53687363.834423,-105.919144
53692810.457516,-106.503517
53698257.080610,-108.577194
53703703.703704,-109.243004
53709150.326797,-106.252853
53714596.949891,-107.380836
53720043.572985,-105.471809
53725490.196078,-110.122612
53730936.819172,-108.143250
53736383.442266,-109.176323
53741830.065359,-109.746635
53747276.688453,-110.538467
53752723.311547,-111.464844
53758169.934641,-108.777473
53763616.557734,-107.581955
53769063.180828,-110.430916
53774509.803922,-106.576248
53779956.427015,-111.548470
53785403.050109,-104.441948
53790849.673203,-107.020462
53796296.296296,-107.770836
53801742.919390,-108.784714
53807189.542484,-106.651985
53812636.165577,-107.805847
53818082.788671,-112.897751
53823529.411765,-112.160728
53828976.034858,-109.040848
53834422.657952,-112.784622
53839869.281046,-109.167671
53845315.904139,-106.740311
53850762.527233,-107.179153
53856209.150327,-105.451820
53861655.773420,-106.238510
53867102.396514,-104.582405
53872549.019608,-108.031197
53877995.642702,-111.398323
53883442.265795,-109.198288
53888888.888889,-111.501358
53894335.511983,-107.352989
53899782.135076,-108.017944
53905228.758170,-106.717453
53910675.381264,-107.977249
53916122.004357,-106.378242
53921568.627451,-111.097092
53927015.250545,-108.317947
53932461.873638,-108.509048
53937908.496732,-107.843369
53943355.119826,-110.532761
53948801.742919,-104.271843
53954248.366013,-107.949036
53959694.989107,-106.610191
53965141.612200,-111.952362
53970588.235294,-110.050430
53976034.858388,-110.325928
53981481.481481,-106.099937
53986928.104575,-107.989655
53992374.727669,-108.914047
53997821.350763,-105.260162
54003267.973856,-109.570984
54008714.596950,-108.395309
54014161.220044,-108.245132
54019607.843137,-108.663246
54025054.466231,-107.514786
54030501.089325,-108.322479
54035947.712418,-107.411888
54041394.335512,-110.809784
54046840.958606,-107.755020
54052287.581699,-107.572601
54057734.204793,-110.643929
54063180.827887,-106.544205
54068627.450980,-103.423462
54074074.074074,-104.308357
54079520.697168,-107.246643
54084967.320261,-108.489929
54090413.943355,-108.506584
54095860.566449,-107.994553
54101307.189542,-107.697647
54106753.812636,-108.456573
54112200.435730,-109.381119
54117647.058824,-108.394615
54123093.681917,-108.975769
54128540.305011,-108.133354
54133986.928105,-105.180237
54139433.551198,-106.302811
54144880.174292,-104.565384
54150326.797386,-110.968369
54155773.420479,-112.137863
54161220.043573,-107.615776
54166666.666667,-109.696899
54172113.289760,-112.363724
54177559.912854,-109.005699
54183006.535948,-106.399010
54188453.159041,-104.860649
54193899.782135,-105.591873
54199346.405229,-105.772255
54204793.028322,-105.662148
54210239.651416,-103.425148
54215686.274510,-107.611771
54221132.897603,-106.250526
54226579.520697,-108.061020
54232026.143791,-111.181931
54237472.766885,-107.847664
54242919.389978,-107.921440
54248366.013072,-107.400360
54253812.636166,-103.157280
54259259.259259,-114.015442
54264705.882353,-108.002609
54270152.505447,-103.954681
54275599.128540,-107.423676
54281045.751634,-107.686554
54286492.374728,-102.638176
54291938.997821,-110.382324
54297385.620915,-104.035492
54302832.244009,-104.684433
54308278.867102,-95.188972
54313725.490196,-104.103249
54319172.113290,-107.394707
54324618.736383,-105.152061
54330065.359477,-107.264320
54335511.982571,-111.464600
54340958.605664,-106.320923
54346405.228758,-107.782196
54351851.851852,-105.675392
54357298.474946,-107.632050
54362745.098039,-104.645195
54368191.721133,-105.963440
54373638.344227,-105.351562
54379084.967320,-105.237801
54384531.590414,-105.610229
54389978.213508,-106.442352
54395424.836601,-108.403503
54400871.459695,-106.613037
54406318.082789,-102.525551
54411764.705882,-102.915199
54417211.328976,-111.808815
54422657.952070,-102.711250
54428104.575163,-106.299835
54433551.198257,-103.735954
54438997.821351,-102.898056
54444444.444444,-107.953964
54449891.067538,-105.435989
54455337.690632,-109.392029
54460784.313725,-107.362411
54466230.936819,-105.065163
54471677.559913,-106.739029
54477124.183007,-106.625687
54482570.806100,-105.806824
54488017.429194,-106.580109
54493464.052288,-109.481842
54498910.675381,-103.014801
54504357.298475,-103.003418
54509803.921569,-103.549652
54515250.544662,-103.134186
54520697.167756,-105.678024
54526143.790850,-105.800667
54531590.413943,-108.282974
54537037.037037,-108.249138
54542483.660131,-104.831787
54547930.283224,-108.615417
54553376.906318,-108.546135
54558823.529412,-106.052673
54564270.152505,-106.215126
54569716.775599,-105.329849
54575163.398693,-104.898598
54580610.021786,-105.902412
54586056.644880,-106.408936
54591503.267974,-111.391418
54596949.891068,-108.179893
54602396.514161,-102.558533
54607843.137255,-103.187477
54613289.760349,-104.993660
54618736.383442,-109.086922
54624183.006536,-106.478500
54629629.629630,-104.005882
54635076.252723,-105.886581
54640522.875817,-105.418480
54645969.498911,-103.251892
54651416.122004,-105.224915
54656862.745098,-103.935974
54662309.368192,-106.256927
54667755.991285,-103.431488
54673202.614379,-105.304756
54678649.237473,-104.030014
54684095.860566,-106.882462
54689542.483660,-106.348656
54694989.106754,-106.065750
54700435.729847,-104.781258
54705882.352941,-104.676529
54711328.976035,-103.770294
54716775.599129,-106.885818
54722222.222222,-104.571335
54727668.845316,-103.708511
54733115.468410,-105.963943
54738562.091503,-104.101913
54744008.714597,-104.995430
54749455.337691,-102.454330
54754901.960784,-106.443665
54760348.583878,-109.232368
54765795.206972,-106.989090
54771241.830065,-103.843956
54776688.453159,-107.670837
54782135.076253,-101.765381
54787581.699346,-102.460930
54793028.322440,-105.444527
54798474.945534,-106.579712
54803921.568627,-107.727821
54809368.191721,-107.027115
54814814.814815,-101.205826
54820261.437909,-105.593658
54825708.061002,-109.312889
54831154.684096,-104.810905
54836601.307190,-107.669708
54842047.930283,-104.889236
54847494.553377,-106.240166
54852941.176471,-106.428696
54858387.799564,-105.686119
54863834.422658,-107.797844
54869281.045752,-107.445381
54874727.668845,-102.822563
54880174.291939,-106.451126
54885620.915033,-104.791939
54891067.538126,-102.735413
54896514.161220,-107.401390
54901960.784314,-105.396912
54907407.407407,-106.118431
54912854.030501,-102.047615
54918300.653595,-105.575096
54923747.276688,-106.911057
54929193.899782,-103.448212
54934640.522876,-104.483719
54940087.145969,-105.844566
54945533.769063,-106.127991
54950980.392157,-105.729736
54956427.015251,-101.847305
54961873.638344,-104.789345
54967320.261438,-108.985947
54972766.884532,-106.559364
54978213.507625,-106.669586
54983660.130719,-106.091248
54989106.753813,-101.424133
54994553.376906,-105.955978
55000000.000000,-106.782524
