frequency,power
51904139.433551,-104.849319
51909586.056645,-107.022263
51915032.679739,-110.343842
51920479.302832,-107.936562
51925925.925926,-113.355820
51931372.549020,-107.935974
51936819.172113,-106.949585
51942265.795207,-107.582932
51947712.418301,-109.045013
51953159.041394,-107.177551
51958605.664488,-111.195030
51964052.287582,-113.764885
51969498.910675,-109.066467
51974945.533769,-108.454697
51980392.156863,-109.125732
51985838.779956,-110.217445
51991285.403050,-107.600365
51996732.026144,-110.137314
52002178.649237,-112.773018
52007625.272331,-112.272125
52013071.895425,-108.733704
52018518.518519,-109.794434
52023965.141612,-111.004776
52029411.764706,-109.597534
52034858.387800,-108.624306
52040305.010893,-107.882950
52045751.633987,-109.367020
52051198.257081,-109.154427
52056644.880174,-109.187424
52062091.503268,-108.637932
52067538.126362,-112.236565
52072984.749455,-110.087402
52078431.372549,-109.249908
52083877.995643,-107.008774
52089324.618736,-111.605690
52094771.241830,-110.177727
52100217.864924,-108.121025
52105664.488017,-109.008057
52111111.111111,-111.786438
52116557.734205,-108.183182
52122004.357298,-111.591736
52127450.980392,-108.518211
52132897.603486,-110.150452
52138344.226580,-105.511971
52143790.849673,-107.749283
52149237.472767,-109.381943
52154684.095861,-111.497345
52160130.718954,-112.010834
52165577.342048,-109.407806
52171023.965142,-110.217545
52176470.588235,-109.032509
52181917.211329,-110.676201
52187363.834423,-110.768143
52192810.457516,-110.396736
52198257.080610,-107.555252
52203703.703704,-110.944275
52209150.326797,-109.865906
52214596.949891,-109.853470
52220043.572985,-107.639618
52225490.196078,-110.470612
52230936.819172,-106.905663
52236383.442266,-109.841225
52241830.065359,-111.151566
52247276.688453,-109.598526
52252723.311547,-110.347595
52258169.934641,-113.144234
52263616.557734,-109.302788
52269063.180828,-110.709808
52274509.803922,-108.944740
52279956.427015,-111.267433
52285403.050109,-109.027412
52290849.673203,-109.677498
52296296.296296,-109.465103
52301742.919390,-113.497276
52307189.542484,-111.917786
52312636.165577,-110.946899
52318082.788671,-109.627243
52323529.411765,-110.964996
52328976.034858,-108.712196
52334422.657952,-113.036652
52339869.281046,-109.808487
52345315.904139,-111.519554
52350762.527233,-105.022667
52356209.150327,-111.049561
52361655.773420,-111.919472
52367102.396514,-108.634048
52372549.019608,-111.129265
52377995.642702,-109.315506
52383442.265795,-111.632187
52388888.888889,-110.143814
52394335.511983,-109.376633
52399782.135076,-110.166565
52405228.758170,-110.519485
52410675.381264,-106.493347
52416122.004357,-112.381973
52421568.627451,-108.480667
52427015.250545,-110.380371
52432461.873638,-108.027893
52437908.496732,-106.138878
52443355.119826,-112.701202
52448801.742919,-111.926514
52454248.366013,-108.600990
52459694.989107,-108.827965
52465141.612200,-109.547760
52470588.235294,-107.536018
52476034.858388,-108.726418
52481481.481481,-108.485992
52486928.104575,-111.200607
52492374.727669,-110.134010
52497821.350763,-114.808090
52503267.973856,-110.917519
52508714.596950,-110.914474
52514161.220044,-107.964943
52519607.843137,-110.346588
52525054.466231,-106.966438
52530501.089325,-108.351173
52535947.712418,-108.613472
52541394.335512,-107.398064
52546840.958606,-109.442482
52552287.581699,-109.790543
52557734.204793,-110.555359
52563180.827887,-109.692963
52568627.450980,-112.243546
52574074.074074,-107.704659
52579520.697168,-110.029800
52584967.320261,-109.441071
52590413.943355,-108.349609
52595860.566449,-106.251823
52601307.189542,-106.341621
52606753.812636,-108.170364
52612200.435730,-107.806206
52617647.058824,-112.022964
52623093.681917,-113.503525
52628540.305011,-113.059052
52633986.928105,-115.277985
52639433.551198,-110.358589
52644880.174292,-105.524704
52650326.797386,-111.689575
52655773.420479,-111.922913
52661220.043573,-112.724457
52666666.666667,-111.050606
52672113.289760,-110.889359
52677559.912854,-112.851723
52683006.535948,-111.464851
52688453.159041,-110.571335
52693899.782135,-110.427704
52699346.405229,-108.860611
52704793.028322,-109.554306
52710239.651416,-109.796158
52715686.274510,-111.613312
52721132.897603,-109.616302
52726579.520697,-108.981842
52732026.143791,-109.131546
52737472.766885,-108.312897
52742919.389978,-106.664932
52748366.013072,-109.141930
52753812.636166,-109.841194
52759259.259259,-112.491943
52764705.882353,-110.714127
52770152.505447,-105.814163
52775599.128540,-109.678772
52781045.751634,-110.842300
52786492.374728,-109.489410
52791938.997821,-107.315666
52797385.620915,-113.965828
52802832.244009,-112.364258
52808278.867102,-112.936821
52813725.490196,-111.029480
52819172.113290,-112.364304
52824618.736383,-111.533974
52830065.359477,-110.048096
52835511.982571,-106.359146
52840958.605664,-108.743286
52846405.228758,-109.038589
52851851.851852,-113.497101
52857298.474946,-111.189194
52862745.098039,-109.894562
52868191.721133,-112.810532
52873638.344227,-109.788864
52879084.967320,-109.636292
52884531.590414,-112.042679
52889978.213508,-112.890579
52895424.836601,-105.684425
52900871.459695,-106.305969
52906318.082789,-108.568130
52911764.705882,-110.378235
52917211.328976,-109.544601
52922657.952070,-110.377617
52928104.575163,-109.658287
52933551.198257,-109.471329
52938997.821351,-110.642059
52944444.444444,-109.898643
52949891.067538,-109.733810
52955337.690632,-113.034554
52960784.313725,-110.889374
52966230.936819,-110.409668
52971677.559913,-110.931885
52977124.183007,-109.063080
52982570.806100,-112.963829
52988017.429194,-105.351685
52993464.052288,-112.391975
52998910.675381,-110.634232
53004357.298475,-106.478844
53009803.921569,-109.697502
53015250.544662,-111.617355
53020697.167756,-110.020996
53026143.790850,-111.922577
53031590.413943,-109.887482
53037037.037037,-110.388321
53042483.660131,-108.903664
53047930.283224,-108.498199
53053376.906318,-111.451141
53058823.529412,-107.943207
53064270.152505,-111.705566
53069716.775599,-110.213974
53075163.398693,-108.670181
53080610.021786,-113.344818
53086056.644880,-105.739960
53091503.267974,-111.306305
53096949.891068,-110.424530
53102396.514161,-109.863747
53107843.137255,-110.014923
53113289.760349,-109.317177
53118736.383442,-108.353798
53124183.006536,-108.466583
53129629.629630,-107.011330
53135076.252723,-105.959000
53140522.875817,-102.637444
53145969.498911,-115.574303
53151416.122004,-103.539490
53156862.745098,-107.217247
53162309.368192,-108.179161
53167755.991285,-112.349251
53173202.614379,-105.541069
53178649.237473,-111.570122
53184095.860566,-109.435432
53189542.483660,-106.444077
53194989.106754,-108.310463
53200435.729847,-109.230354
53205882.352941,-107.666382
53211328.976035,-110.633842
53216775.599129,-108.908447
53222222.222222,-111.264275
53227668.845316,-108.572968
53233115.468410,-109.851158
53238562.091503,-107.399330
53244008.714597,-109.140663
53249455.337691,-111.388062
53254901.960784,-107.910583
53260348.583878,-108.797852
53265795.206972,-111.102570
53271241.830065,-108.569687
53276688.453159,-109.003098
53282135.076253,-106.535034
53287581.699346,-111.334259
53293028.322440,-108.448402
53298474.945534,-107.357872
53303921.568627,-109.301910
53309368.191721,-109.796158
53314814.814815,-111.898949
53320261.437909,-109.973610
53325708.061002,-106.788986
53331154.684096,-112.191849
53336601.307190,-111.552917
53342047.930283,-106.078835
53347494.553377,-110.105270
53352941.176471,-106.080742
53358387.799564,-108.426361
53363834.422658,-108.171013
53369281.045752,-107.481430
53374727.668845,-107.585007
53380174.291939,-109.663841
53385620.915033,-108.982246
53391067.538126,-105.501846
53396514.161220,-110.981232
53401960.784314,-112.315819
53407407.407407,-113.219681
53412854.030501,-107.178940
53418300.653595,-108.068069
53423747.276688,-108.378983
53429193.899782,-104.505692
53434640.522876,-108.712158
53440087.145969,-105.011780
53445533.769063,-110.928391
53450980.392157,-110.908524
53456427.015251,-107.900833
53461873.638344,-108.588112
53467320.261438,-108.530106
53472766.884532,-106.650169
53478213.507625,-112.399017
53483660.130719,-108.534286
53489106.753813,-106.212547
53494553.376906,-109.220596
53500000.000000,-111.489326
53505446.623094,-108.628860
53510893.246187,-105.989822
53516339.869281,-107.160942
53521786.492375,-110.964005
53527233.115468,-112.568352
53532679.738562,-108.403854
53538126.361656,-108.046562
53543572.984749,-109.299881
53549019.607843,-111.149963
53554466.230937,-111.318169
53559912.854031,-110.586731
53565359.477124,-108.663109
53570806.100218,-108.873184
53576252.723312,-110.070633
53581699.346405,-113.052216
53587145.969499,-106.288864
53592592.592593,-107.957443
53598039.215686,-105.789482
53603485.838780,-107.369751
53608932.461874,-107.198761
53614379.084967,-107.351990
53619825.708061,-109.120094
53625272.331155,-108.592972
53630718.954248,-110.175278
53636165.577342,-108.479378
53641612.200436,-107.528389
53647058.823529,-109.985413
53652505.446623,-108.316132
53657952.069717,-107.069550
53663398.692810,-108.213539
53668845.315904,-105.752594
53674291.938998,-105.649384
53679738.562091,-112.531738
53685185.185185,-105.436249
53690631.808279,-108.890152
53696078.431373,-111.520370
53701525.054466,-105.521866
53706971.677560,-113.223457
53712418.300654,-109.154121
53717864.923747,-106.539009
53723311.546841,-107.503174
53728758.169935,-106.744492
53734204.793028,-107.701035
53739651.416122,-106.694374
53745098.039216,-108.260727
53750544.662309,-110.149796
53755991.285403,-103.945381
53761437.908497,-106.690552
53766884.531590,-111.229553
53772331.154684,-108.168533
53777777.777778,-109.870491
53783224.400871,-105.604065
53788671.023965,-104.997673
53794117.647059,-103.131599
53799564.270153,-103.915451
53805010.893246,-109.827835
53810457.516340,-107.671722
53815904.139434,-106.386940
53821350.762527,-105.773407
53826797.385621,-107.992592
53832244.008715,-106.876770
53837690.631808,-104.801064
53843137.254902,-103.801949
53848583.877996,-103.330902
53854030.501089,-107.553520
53859477.124183,-108.157951
53864923.747277,-107.809288
53870370.370370,-107.842491
53875816.993464,-107.592178
53881263.616558,-107.644333
53886710.239651,-106.055008
53892156.862745,-110.007492
53897603.485839,-110.575668
53903050.108932,-107.172173
53908496.732026,-111.416824
53913943.355120,-108.292450
53919389.978214,-108.013832
53924836.601307,-108.396996
53930283.224401,-109.497566
53935729.847495,-105.414993
53941176.470588,-112.707565
53946623.093682,-104.206680
53952069.716776,-105.854141
53957516.339869,-110.040741
53962962.962963,-109.753601
53968409.586057,-108.998596
53973856.209150,-108.343956
53979302.832244,-107.045937
53984749.455338,-106.443031
53990196.078431,-106.690475
53995642.701525,-108.942863
54001089.324619,-110.471054
54006535.947712,-109.310135
54011982.570806,-106.766121
54017429.193900,-108.852097
54022875.816993,-109.940170
54028322.440087,-106.318604
54033769.063181,-108.230881
54039215.686275,-107.288055
54044662.309368,-106.631783
54050108.932462,-105.844566
54055555.555556,-107.666412
54061002.178649,-108.406235
54066448.801743,-108.016754
54071895.424837,-106.197830
54077342.047930,-106.203888
54082788.671024,-111.931778
54088235.294118,-110.360916
54093681.917211,-110.094086
54099128.540305,-107.435669
54104575.163399,-108.267090
54110021.786492,-105.423935
54115468.409586,-105.564392
54120915.032680,-106.456955
54126361.655773,-106.840675
54131808.278867,-108.648483
54137254.901961,-107.705093
54142701.525054,-107.458847
54148148.148148,-106.987694
54153594.771242,-106.481369
54159041.394336,-105.226372
54164488.017429,-106.231796
54169934.640523,-108.350845
54175381.263617,-106.094406
54180827.886710,-104.659645
54186274.509804,-103.984695
54191721.132898,-107.281837
54197167.755991,-103.910507
54202614.379085,-107.214096
54208061.002179,-110.477966
54213507.625272,-108.696434
54218954.248366,-104.960548
54224400.871460,-104.041367
54229847.494553,-113.742111
54235294.117647,-105.027687
54240740.740741,-106.012375
54246187.363834,-109.694290
54251633.986928,-109.353165
54257080.610022,-103.995430
54262527.233115,-104.439232
54267973.856209,-108.860992
54273420.479303,-105.145416
54278867.102397,-104.132080
54284313.725490,-106.698807
54289760.348584,-105.480263
54295206.971678,-108.782944
54300653.594771,-101.244209
54306100.217865,-102.491524
54311546.840959,-97.427094
54316993.464052,-106.524109
54322440.087146,-106.884850
54327886.710240,-108.942017
54333333.333333,-106.930130
54338779.956427,-105.842857
54344226.579521,-103.270187
54349673.202614,-106.182892
54355119.825708,-105.856789
54360566.448802,-110.507576
54366013.071895,-109.305717
54371459.694989,-107.124672
54376906.318083,-107.512833
54382352.941176,-107.083023
54387799.564270,-108.466919
54393246.187364,-105.999725
54398692.810458,-111.039436
54404139.433551,-105.473557
54409586.056645,-108.836029
54415032.679739,-104.843704
54420479.302832,-106.708176
54425925.925926,-108.518661
54431372.549020,-103.995377
54436819.172113,-106.000633
54442265.795207,-105.712021
54447712.418301,-103.652695
54453159.041394,-107.999001
54458605.664488,-109.019585
54464052.287582,-112.148132
54469498.910675,-104.749031
54474945.533769,-105.066223
54480392.156863,-107.347458
54485838.779956,-104.390594
54491285.403050,-101.701012
54496732.026144,-107.707397
54502178.649237,-107.715080
54507625.272331,-104.344521
54513071.895425,-106.189949
54518518.518519,-106.273796
54523965.141612,-105.063110
54529411.764706,-108.297417
54534858.387800,-104.051552
54540305.010893,-107.642975
54545751.633987,-102.513443
54551198.257081,-103.062943
54556644.880174,-106.495903
54562091.503268,-108.094803
54567538.126362,-105.249664
54572984.749455,-104.470901
54578431.372549,-111.900284
54583877.995643,-102.833336
54589324.618736,-104.174767
54594771.241830,-107.739021
54600217.864924,-106.964218
54605664.488017,-104.885941
54611111.111111,-103.884872
54616557.734205,-107.241623
54622004.357298,-108.411339
54627450.980392,-105.794998
54632897.603486,-104.783646
54638344.226580,-108.994217
54643790.849673,-106.626541
54649237.472767,-105.826996
54654684.095861,-107.620613
54660130.718954,-107.340919
54665577.342048,-102.316055
54671023.965142,-105.250183
54676470.588235,-104.527939
54681917.211329,-105.117371
54687363.834423,-104.321327
54692810.457516,-105.154877
54698257.080610,-105.285835
54703703.703704,-109.776855
54709150.326797,-100.825134
54714596.949891,-102.813568
54720043.572985,-104.670677
54725490.196078,-107.715721
54730936.819172,-103.634727
54736383.442266,-104.794701
54741830.065359,-101.886780
54747276.688453,-107.369827
54752723.311547,-103.498428
54758169.934641,-104.649246
54763616.557734,-106.984756
54769063.180828,-107.514618
54774509.803922,-106.097809
54779956.427015,-101.421349
54785403.050109,-106.649872
54790849.673203,-101.761230
54796296.296296,-107.586548
54801742.919390,-107.275497
54807189.542484,-102.549469
54812636.165577,-107.325066
54818082.788671,-110.491219
54823529.411765,-103.560577
54828976.034858,-101.510887
54834422.657952,-106.840904
54839869.281046,-106.410172
54845315.904139,-105.079865
54850762.527233,-106.530197
54856209.150327,-102.229675
54861655.773420,-105.363228
54867102.396514,-105.670029
54872549.019608,-104.887199
54877995.642702,-104.654724
54883442.265795,-103.049545
54888888.888889,-107.214386
54894335.511983,-106.803818
54899782.135076,-107.172226
54905228.758170,-104.792221
54910675.381264,-108.143433
54916122.004357,-105.522293
54921568.627451,-104.277924
54927015.250545,-106.350372
54932461.873638,-107.534119
54937908.496732,-106.491470
54943355.119826,-109.531242
54948801.742919,-107.899689
54954248.366013,-106.070953
54959694.989107,-106.214111
54965141.612200,-111.102966
54970588.235294,-104.372108
54976034.858388,-105.762741
54981481.481481,-106.364426
54986928.104575,-104.977112
54992374.727669,-106.947716
54997821.350763,-103.945908
55003267.973856,-107.005188
55008714.596950,-106.660431
55014161.220044,-105.042450
55019607.843137,-102.506104
55025054.466231,-107.606003
55030501.089325,-105.705956
55035947.712418,-104.191101
55041394.335512,-103.114868
55046840.958606,-107.787666
55052287.581699,-100.017944
55057734.204793,-105.204704
55063180.827887,-105.570541
55068627.450980,-104.453583
55074074.074074,-101.963875
55079520.697168,-105.901024
55084967.320261,-109.113083
55090413.943355,-104.632019
55095860.566449,-107.429131
55101307.189542,-109.777107
55106753.812636,-104.173698
55112200.435730,-109.976807
55117647.058824,-102.326340
55123093.681917,-104.489014
55128540.305011,-104.539017
55133986.928105,-110.047981
55139433.551198,-105.166023
55144880.174292,-109.462288
55150326.797386,-103.742867
55155773.420479,-107.194092
55161220.043573,-107.820351
55166666.666667,-104.313889
55172113.289760,-102.601273
55177559.912854,-105.859665
55183006.535948,-110.038063
55188453.159041,-106.123764
55193899.782135,-104.333267
55199346.405229,-104.820549
55204793.028322,-102.888474
55210239.651416,-107.151253
55215686.274510,-109.965736
55221132.897603,-105.934593
55226579.520697,-104.271713
55232026.143791,-104.914162
55237472.766885,-106.121864
55242919.389978,-108.612396
55248366.013072,-105.761528
55253812.636166,-104.300842
55259259.259259,-108.949387
55264705.882353,-102.817604
55270152.505447,-104.764175
55275599.128540,-108.077301
55281045.751634,-107.357246
55286492.374728,-106.361176
55291938.997821,-102.318283
55297385.620915,-102.925690
55302832.244009,-106.887497
55308278.867102,-104.254822
55313725.490196,-107.151581
55319172.113290,-103.826096
55324618.736383,-101.686035
55330065.359477,-100.851357
55335511.982571,-100.463104
55340958.605664,-103.043983
55346405.228758,-100.745842
55351851.851852,-104.933029
55357298.474946,-106.972694
55362745.098039,-104.516266
55368191.721133,-104.885101
55373638.344227,-102.132751
55379084.967320,-105.757561
55384531.590414,-107.253876
55389978.213508,-106.941826
55395424.836601,-104.386078
55400871.459695,-107.561584
55406318.082789,-108.099884
55411764.705882,-106.768311
55417211.328976,-105.779182
55422657.952070,-106.724625
55428104.575163,-104.386673
55433551.198257,-108.259705
55438997.821351,-102.070190
55444444.444444,-105.044601
55449891.067538,-108.322418
55455337.690632,-105.160706
55460784.313725,-103.124916
55466230.936819,-100.502914
55471677.559913,-103.212051
55477124.183007,-107.123260
55482570.806100,-108.512466
55488017.429194,-101.822021
55493464.052288,-103.698669
55498910.675381,-104.775772
55504357.298475,-106.332809
55509803.921569,-102.724045
55515250.544662,-105.742302
55520697.167756,-104.123306
55526143.790850,-104.840561
55531590.413943,-107.838524
55537037.037037,-101.486420
55542483.660131,-101.867813
55547930.283224,-107.725098
55553376.906318,-103.515594
55558823.529412,-101.466454
55564270.152505,-105.537453
55569716.775599,-105.748756
55575163.398693,-102.263443
55580610.021786,-104.501640
55586056.644880,-106.017654
55591503.267974,-102.857590
55596949.891068,-106.858742
55602396.514161,-103.800842
55607843.137255,-105.660866
55613289.760349,-109.352005
55618736.383442,-104.866798
55624183.006536,-102.345955
55629629.629630,-102.926941
55635076.252723,-106.938896
55640522.875817,-107.403473
55645969.498911,-104.213776
55651416.122004,-106.569397
55656862.745098,-101.590302
55662309.368192,-102.455887
55667755.991285,-102.724304
55673202.614379,-107.705299
55678649.237473,-103.323334
55684095.860566,-108.385590
55689542.483660,-103.825752
55694989.106754,-101.597984
55700435.729847,-102.784760
55705882.352941,-104.488983
55711328.976035,-102.758453
55716775.599129,-103.527565
55722222.222222,-102.687996
55727668.845316,-106.804092
55733115.468410,-107.910828
55738562.091503,-104.742279
55744008.714597,-104.296387
55749455.337691,-104.799377
55754901.960784,-103.932762
55760348.583878,-105.969887
55765795.206972,-103.548599
55771241.830065,-102.637703
55776688.453159,-103.075752
55782135.076253,-103.360756
55787581.699346,-103.431480
55793028.322440,-99.973099
55798474.945534,-101.553040
55803921.568627,-105.990562
55809368.191721,-100.713768
55814814.814815,-103.301857
55820261.437909,-99.778374
55825708.061002,-98.679230
55831154.684096,-106.712799
55836601.307190,-99.596985
55842047.930283,-99.722252
55847494.553377,-99.126930
55852941.176471,-105.233345
55858387.799564,-101.153381
55863834.422658,-103.442085
55869281.045752,-104.701393
55874727.668845,-98.112869
55880174.291939,-99.701378
55885620.915033,-102.030106
55891067.538126,-102.534142
55896514.161220,-103.556824
55901960.784314,-106.430214
55907407.407407,-105.154602
55912854.030501,-102.736237
55918300.653595,-103.463097
55923747.276688,-104.363365
55929193.899782,-108.769066
55934640.522876,-106.232994
55940087.145969,-103.836403
55945533.769063,-101.845970
55950980.392157,-102.594864
55956427.015251,-102.592392
55961873.638344,-102.747055
55967320.261438,-105.433456
55972766.884532,-106.986282
55978213.507625,-106.627846
55983660.130719,-104.286118
55989106.753813,-101.248817
55994553.376906,-101.826935
56000000.000000,-105.154716
