frequency,power
52275599.128540,-118.314026
52281045.751634,-119.250824
52286492.374728,-109.848389
52291938.997821,-110.815514
52297385.620915,-111.979439
52302832.244009,-114.661255
52308278.867102,-113.522652
52313725.490196,-110.542603
52319172.113290,-115.625237
52324618.736383,-110.932510
52330065.359477,-112.756798
52335511.982571,-112.765778
52340958.605664,-112.278862
52346405.228758,-116.305908
52351851.851852,-118.141327
52357298.474946,-113.903671
52362745.098039,-111.936813
52368191.721133,-111.611237
52373638.344227,-115.790573
52379084.967320,-114.005997
52384531.590414,-113.087296
52389978.213508,-116.705734
52395424.836601,-113.358170
52400871.459695,-112.442177
52406318.082789,-111.462128
52411764.705882,-111.309807
52417211.328976,-116.561134
52422657.952070,-110.797661
52428104.575163,-107.463524
52433551.198257,-115.334053
52438997.821351,-112.946404
52444444.444444,-117.871780
52449891.067538,-120.103745
52455337.690632,-115.528687
52460784.313725,-114.415848
52466230.936819,-114.379692
52471677.559913,-113.281639
52477124.183007,-117.225197
52482570.806100,-115.270416
52488017.429194,-117.912933
52493464.052288,-113.535812
52498910.675381,-114.282242
52504357.298475,-115.606003
52509803.921569,-113.951218
52515250.544662,-114.131859
52520697.167756,-114.981430
52526143.790850,-111.531097
52531590.413943,-113.762352
52537037.037037,-115.079010
52542483.660131,-113.667839
52547930.283224,-115.640793
52553376.906318,-117.743149
52558823.529412,-115.288132
52564270.152505,-115.152542
52569716.775599,-108.740005
52575163.398693,-109.888199
52580610.021786,-114.655876
52586056.644880,-115.060730
52591503.267974,-113.000229
52596949.891068,-112.711899
52602396.514161,-114.904953
52607843.137255,-109.896866
52613289.760349,-109.520180
52618736.383442,-114.688728
52624183.006536,-112.868805
52629629.629630,-108.690605
52635076.252723,-115.716629
52640522.875817,-115.335045
52645969.498911,-112.512321
52651416.122004,-112.680389
52656862.745098,-109.793785
52662309.368192,-115.010590
52667755.991285,-114.667572
52673202.614379,-116.838715
52678649.237473,-112.683426
52684095.860566,-113.991104
52689542.483660,-116.333298
52694989.106754,-114.385994
52700435.729847,-111.676247
52705882.352941,-110.197212
52711328.976035,-113.237900
52716775.599129,-113.671310
52722222.222222,-119.140640
52727668.845316,-116.477966
52733115.468410,-115.340546
52738562.091503,-120.666321
52744008.714597,-117.086578
52749455.337691,-116.485779
52754901.960784,-114.176170
52760348.583878,-116.611366
52765795.206972,-112.573967
52771241.830065,-120.376312
52776688.453159,-115.108292
52782135.076253,-116.279915
52787581.699346,-114.335243
52793028.322440,-114.797295
52798474.945534,-115.782349
52803921.568627,-115.837975
52809368.191721,-116.010696
52814814.814815,-113.511795
52820261.437909,-114.272781
52825708.061002,-116.485291
52831154.684096,-112.366440
52836601.307190,-117.410751
52842047.930283,-110.931732
52847494.553377,-111.231392
52852941.176471,-116.522202
52858387.799564,-119.796204
52863834.422658,-112.682510
52869281.045752,-114.438026
52874727.668845,-115.389236
52880174.291939,-117.865868
52885620.915033,-113.109009
52891067.538126,-115.424988
52896514.161220,-114.320633
52901960.784314,-114.412476
52907407.407407,-115.351784
52912854.030501,-115.776176
52918300.653595,-116.164322
52923747.276688,-118.076263
52929193.899782,-110.013123
52934640.522876,-107.287201
52940087.145969,-113.194664
52945533.769063,-116.512680
52950980.392157,-113.968719
52956427.015251,-115.144539
52961873.638344,-115.432587
52967320.261438,-115.834442
52972766.884532,-113.240997
52978213.507625,-115.026100
52983660.130719,-115.050346
52989106.753813,-117.179657
52994553.376906,-121.458420
53000000.000000,-120.343689
53005446.623094,-115.668304
53010893.246187,-116.609894
53016339.869281,-113.948486
53021786.492375,-113.998802
53027233.115468,-113.790199
53032679.738562,-115.657700
53038126.361656,-115.065948
53043572.984749,-115.723038
53049019.607843,-113.650597
53054466.230937,-112.497833
53059912.854031,-112.824463
53065359.477124,-112.651070
53070806.100218,-107.907417
53076252.723312,-111.453583
53081699.346405,-113.344231
53087145.969499,-112.755798
53092592.592593,-112.998207
53098039.215686,-112.567749
53103485.838780,-111.894417
53108932.461874,-114.846359
53114379.084967,-115.959747
53119825.708061,-113.250366
53125272.331155,-113.737114
53130718.954248,-118.867538
53136165.577342,-114.855911
53141612.200436,-121.297516
53147058.823529,-114.705170
53152505.446623,-115.673782
53157952.069717,-113.066238
53163398.692810,-114.520882
53168845.315904,-118.757462
53174291.938998,-118.788300
53179738.562091,-118.972855
53185185.185185,-117.167374
53190631.808279,-114.288010
53196078.431373,-112.573738
53201525.054466,-115.705376
53206971.677560,-115.058403
53212418.300654,-115.321968
53217864.923747,-112.065796
53223311.546841,-112.485352
53228758.169935,-121.107040
53234204.793028,-116.611740
53239651.416122,-117.102859
53245098.039216,-120.133392
53250544.662309,-117.275803
53255991.285403,-110.976555
53261437.908497,-114.509232
53266884.531590,-116.357635
53272331.154684,-117.948059
53277777.777778,-115.608124
53283224.400871,-117.087021
53288671.023965,-116.318398
53294117.647059,-116.583603
53299564.270153,-109.266220
53305010.893246,-112.829811
53310457.516340,-117.731842
53315904.139434,-117.201645
53321350.762527,-113.031509
53326797.385621,-118.043915
53332244.008715,-116.956062
53337690.631808,-116.222809
53343137.254902,-106.411499
53348583.877996,-106.512032
53354030.501089,-117.428009
53359477.124183,-115.900352
53364923.747277,-112.768494
53370370.370370,-118.242249
53375816.993464,-116.434792
53381263.616558,-114.161568
53386710.239651,-115.905106
53392156.862745,-115.061501
53397603.485839,-116.649055
53403050.108932,-118.383972
53408496.732026,-113.290329
53413943.355120,-116.157867
53419389.978214,-118.006134
53424836.601307,-114.006989
53430283.224401,-114.214134
53435729.847495,-107.062912
53441176.470588,-115.024734
53446623.093682,-116.234161
53452069.716776,-113.495132
53457516.339869,-114.928589
53462962.962963,-118.996414
53468409.586057,-116.942406
53473856.209150,-115.268364
53479302.832244,-112.879402
53484749.455338,-109.323364
53490196.078431,-114.147247
53495642.701525,-115.586349
53501089.324619,-115.837440
53506535.947712,-111.018219
53511982.570806,-113.510651
53517429.193900,-117.848885
53522875.816993,-114.238213
53528322.440087,-111.777496
53533769.063181,-113.300087
53539215.686275,-117.095551
53544662.309368,-115.362045
53550108.932462,-116.879272
53555555.555556,-113.179588
53561002.178649,-119.231781
53566448.801743,-116.076294
53571895.424837,-118.136124
53577342.047930,-110.125900
53582788.671024,-117.146843
53588235.294118,-116.688148
53593681.917211,-116.415062
53599128.540305,-114.402763
53604575.163399,-116.078911
53610021.786492,-114.429001
53615468.409586,-112.387360
53620915.032680,-113.452217
53626361.655773,-114.046127
53631808.278867,-113.346741
53637254.901961,-116.046135
53642701.525054,-118.561371
53648148.148148,-115.993896
53653594.771242,-118.210251
53659041.394336,-115.638893
53664488.017429,-118.476166
53669934.640523,-114.459602
53675381.263617,-116.469849
53680827.886710,-116.724991
53686274.509804,-113.014633
53691721.132898,-116.801521
53697167.755991,-117.759064
53702614.379085,-119.148849
53708061.002179,-117.597206
53713507.625272,-107.204391
53718954.248366,-114.368561
53724400.871460,-114.896133
53729847.494553,-119.010284
53735294.117647,-119.475052
53740740.740741,-118.305405
53746187.363834,-117.128448
53751633.986928,-115.445755
53757080.610022,-111.577423
53762527.233115,-113.186066
53767973.856209,-114.349129
53773420.479303,-115.948608
53778867.102397,-113.504021
53784313.725490,-109.866425
53789760.348584,-116.832268
53795206.971678,-112.482971
53800653.594771,-116.134171
53806100.217865,-118.689255
53811546.840959,-113.955467
53816993.464052,-115.333778
53822440.087146,-111.844299
53827886.710240,-117.764679
53833333.333333,-114.840607
53838779.956427,-115.973083
53844226.579521,-116.043282
53849673.202614,-114.873215
53855119.825708,-114.102310
53860566.448802,-115.161095
53866013.071895,-113.512505
53871459.694989,-118.662308
53876906.318083,-118.537338
53882352.941176,-119.343063
53887799.564270,-115.412720
53893246.187364,-113.773346
53898692.810458,-109.991310
53904139.433551,-117.350273
53909586.056645,-113.629677
53915032.679739,-112.737816
53920479.302832,-117.239723
53925925.925926,-122.378769
53931372.549020,-115.819641
53936819.172113,-117.106255
53942265.795207,-113.825844
53947712.418301,-117.007874
53953159.041394,-116.807388
53958605.664488,-113.202530
53964052.287582,-117.902939
53969498.910675,-120.010361
53974945.533769,-117.493057
53980392.156863,-117.108612
53985838.779956,-111.534271
53991285.403050,-114.518349
53996732.026144,-118.647293
54002178.649237,-114.804268
54007625.272331,-117.768417
54013071.895425,-116.908760
54018518.518519,-113.390594
54023965.141612,-111.436882
54029411.764706,-117.513733
54034858.387800,-113.654854
54040305.010893,-119.031189
54045751.633987,-115.262466
54051198.257081,-117.244843
54056644.880174,-117.324211
54062091.503268,-113.476517
54067538.126362,-117.599197
54072984.749455,-114.534714
54078431.372549,-116.151062
54083877.995643,-120.418304
54089324.618736,-115.704254
54094771.241830,-115.017990
54100217.864924,-119.591690
54105664.488017,-119.264099
54111111.111111,-114.098694
54116557.734205,-116.074181
54122004.357298,-116.725731
54127450.980392,-111.501297
54132897.603486,-115.927063
54138344.226580,-116.792641
54143790.849673,-116.240654
54149237.472767,-116.677063
54154684.095861,-114.068085
54160130.718954,-114.342339
54165577.342048,-115.045006
54171023.965142,-114.245461
54176470.588235,-115.900307
54181917.211329,-117.374832
54187363.834423,-113.050797
54192810.457516,-114.769173
54198257.080610,-119.714966
54203703.703704,-116.296692
54209150.326797,-115.014954
54214596.949891,-115.347931
54220043.572985,-115.111969
54225490.196078,-114.737717
54230936.819172,-113.609428
54236383.442266,-112.860641
54241830.065359,-114.372292
54247276.688453,-110.700386
54252723.311547,-117.288902
54258169.934641,-113.975845
54263616.557734,-109.552345
54269063.180828,-115.566101
54274509.803922,-116.879715
54279956.427015,-112.722305
54285403.050109,-118.228134
54290849.673203,-114.253342
54296296.296296,-107.578079
54301742.919390,-117.547081
54307189.542484,-95.973885
54312636.165577,-102.120636
54318082.788671,-114.174965
54323529.411765,-117.219933
54328976.034858,-118.582443
54334422.657952,-115.185921
54339869.281046,-113.428154
54345315.904139,-112.942131
54350762.527233,-112.657257
54356209.150327,-109.040413
54361655.773420,-114.401550
54367102.396514,-114.919807
54372549.019608,-115.205795
54377995.642702,-114.741058
54383442.265795,-114.693085
54388888.888889,-115.019608
54394335.511983,-118.775238
54399782.135076,-107.482491
54405228.758170,-112.527252
54410675.381264,-117.344543
54416122.004357,-114.726898
54421568.627451,-115.035614
54427015.250545,-114.139786
54432461.873638,-117.371094
54437908.496732,-115.759270
54443355.119826,-113.066490
54448801.742919,-112.249420
54454248.366013,-114.293404
54459694.989107,-111.852303
54465141.612200,-116.847008
54470588.235294,-114.721268
54476034.858388,-112.911919
54481481.481481,-114.329414
54486928.104575,-111.576042
54492374.727669,-115.567657
54497821.350763,-115.786224
54503267.973856,-114.954910
54508714.596950,-111.667336
54514161.220044,-111.718628
54519607.843137,-113.622444
54525054.466231,-113.410446
54530501.089325,-114.177849
54535947.712418,-112.149170
54541394.335512,-109.856956
54546840.958606,-113.697594
54552287.581699,-112.631638
54557734.204793,-114.272476
54563180.827887,-111.618652
54568627.450980,-113.699348
54574074.074074,-114.301224
54579520.697168,-116.970688
54584967.320261,-114.112244
54590413.943355,-113.825691
54595860.566449,-113.535416
54601307.189542,-118.933899
54606753.812636,-113.350250
54612200.435730,-115.979507
54617647.058824,-114.688179
54623093.681917,-112.919891
54628540.305011,-113.620110
54633986.928105,-112.995224
54639433.551198,-119.617859
54644880.174292,-114.749290
54650326.797386,-118.407944
54655773.420479,-112.186661
54661220.043573,-113.767998
54666666.666667,-114.429794
54672113.289760,-112.379684
54677559.912854,-108.543022
54683006.535948,-113.201752
54688453.159041,-114.600723
54693899.782135,-112.995232
54699346.405229,-115.895737
54704793.028322,-113.250107
54710239.651416,-114.337395
54715686.274510,-113.620110
54721132.897603,-110.121445
54726579.520697,-107.097504
54732026.143791,-111.799019
54737472.766885,-116.199028
54742919.389978,-110.946594
54748366.013072,-115.391853
54753812.636166,-115.460953
54759259.259259,-113.156250
54764705.882353,-110.174873
54770152.505447,-111.250488
54775599.128540,-112.450089
54781045.751634,-111.645309
54786492.374728,-111.245331
54791938.997821,-113.460297
54797385.620915,-115.428436
54802832.244009,-112.000717
54808278.867102,-113.233765
54813725.490196,-114.570808
54819172.113290,-116.159698
54824618.736383,-115.118210
54830065.359477,-116.070976
54835511.982571,-110.743752
54840958.605664,-115.760765
54846405.228758,-111.495049
54851851.851852,-114.603127
54857298.474946,-110.883911
54862745.098039,-111.402443
54868191.721133,-111.921448
54873638.344227,-116.419052
54879084.967320,-114.405548
54884531.590414,-115.805740
54889978.213508,-112.378578
54895424.836601,-116.743248
54900871.459695,-117.540802
54906318.082789,-113.443413
54911764.705882,-109.306000
54917211.328976,-114.830734
54922657.952070,-111.491272
54928104.575163,-111.291061
54933551.198257,-109.792641
54938997.821351,-111.891068
54944444.444444,-116.563522
54949891.067538,-113.731857
54955337.690632,-111.875153
54960784.313725,-112.860764
54966230.936819,-112.250557
54971677.559913,-112.064285
54977124.183007,-114.201569
54982570.806100,-114.457260
54988017.429194,-111.894394
54993464.052288,-110.737221
54998910.675381,-111.925621
55004357.298475,-112.045090
55009803.921569,-113.048058
55015250.544662,-116.486519
55020697.167756,-114.234726
55026143.790850,-112.521706
55031590.413943,-111.968048
55037037.037037,-111.781143
55042483.660131,-111.756783
55047930.283224,-114.918556
55053376.906318,-112.171753
55058823.529412,-111.749161
55064270.152505,-111.061066
55069716.775599,-111.087265
55075163.398693,-114.225456
55080610.021786,-110.223373
55086056.644880,-112.812256
55091503.267974,-108.085861
55096949.891068,-112.064713
55102396.514161,-112.325737
55107843.137255,-111.418121
55113289.760349,-114.640671
55118736.383442,-109.809555
55124183.006536,-111.073730
55129629.629630,-112.059105
55135076.252723,-109.123734
55140522.875817,-112.750008
55145969.498911,-111.310852
55151416.122004,-117.317924
55156862.745098,-111.035011
55162309.368192,-113.437920
55167755.991285,-111.618439
55173202.614379,-112.361328
55178649.237473,-113.904388
55184095.860566,-112.898140
55189542.483660,-109.617737
55194989.106754,-111.363037
55200435.729847,-110.842674
55205882.352941,-108.891212
55211328.976035,-113.591568
55216775.599129,-111.023392
55222222.222222,-112.566605
55227668.845316,-110.097763
55233115.468410,-111.925415
55238562.091503,-112.616455
55244008.714597,-109.616043
55249455.337691,-111.345589
55254901.960784,-112.877922
55260348.583878,-115.436386
55265795.206972,-111.927345
55271241.830065,-107.341248
55276688.453159,-109.441147
55282135.076253,-109.657555
55287581.699346,-113.073669
55293028.322440,-110.654228
55298474.945534,-111.833961
55303921.568627,-112.868027
55309368.191721,-112.736504
55314814.814815,-111.197983
55320261.437909,-109.277512
55325708.061002,-115.761307
55331154.684096,-109.971962
55336601.307190,-113.962265
55342047.930283,-114.027061
55347494.553377,-112.483101
55352941.176471,-107.632942
55358387.799564,-112.337265
55363834.422658,-114.725464
55369281.045752,-115.810539
55374727.668845,-112.459648
55380174.291939,-111.491318
55385620.915033,-109.887848
55391067.538126,-111.223747
55396514.161220,-112.947052
55401960.784314,-110.870018
55407407.407407,-115.892059
55412854.030501,-110.969437
55418300.653595,-109.055695
55423747.276688,-115.774994
55429193.899782,-109.236176
55434640.522876,-111.915863
55440087.145969,-106.990807
55445533.769063,-106.369095
55450980.392157,-114.334122
55456427.015251,-109.950096
55461873.638344,-111.300926
55467320.261438,-110.756989
55472766.884532,-112.805969
55478213.507625,-110.693779
55483660.130719,-109.719612
55489106.753813,-113.478592
55494553.376906,-106.749260
55500000.000000,-106.936195
