frequency,power
52774509.803922,-109.797585
52779956.427015,-113.002731
52785403.050109,-112.780106
52790849.673203,-106.933533
52796296.296296,-109.633446
52801742.919390,-107.644920
52807189.542484,-110.300049
52812636.165577,-109.343765
52818082.788671,-110.453461
52823529.411765,-108.160522
52828976.034858,-106.643478
52834422.657952,-106.590500
52839869.281046,-109.740738
52845315.904139,-107.226898
52850762.527233,-108.267761
52856209.150327,-111.065910
52861655.773420,-111.471489
52867102.396514,-110.184433
52872549.019608,-110.498871
52877995.642702,-109.882782
52883442.265795,-107.091248
52888888.888889,-108.566391
52894335.511983,-108.269775
52899782.135076,-108.210747
52905228.758170,-106.767380
52910675.381264,-111.671951
52916122.004357,-112.092529
52921568.627451,-108.287575
52927015.250545,-107.497772
52932461.873638,-109.229851
52937908.496732,-110.502205
52943355.119826,-110.469803
52948801.742919,-109.797195
52954248.366013,-109.806404
52959694.989107,-108.087204
52965141.612200,-108.602936
52970588.235294,-109.556877
52976034.858388,-109.159172
52981481.481481,-106.272125
52986928.104575,-106.711388
52992374.727669,-108.367188
52997821.350763,-109.878319
53003267.973856,-110.879356
53008714.596950,-112.400581
53014161.220044,-104.248360
53019607.843137,-103.934265
53025054.466231,-111.322487
53030501.089325,-108.413963
53035947.712418,-108.110779
53041394.335512,-114.958267
53046840.958606,-105.989418
53052287.581699,-107.487473
53057734.204793,-113.860435
53063180.827887,-105.430878
53068627.450980,-104.689117
53074074.074074,-107.158630
53079520.697168,-106.525452
53084967.320261,-107.376846
53090413.943355,-105.815567
53095860.566449,-106.335449
53101307.189542,-110.209213
53106753.812636,-106.108276
53112200.435730,-110.298508
53117647.058824,-106.208458
53123093.681917,-108.929749
53128540.305011,-107.511375
53133986.928105,-108.917923
53139433.551198,-105.419121
53144880.174292,-106.988609
53150326.797386,-108.094215
53155773.420479,-108.571480
53161220.043573,-105.790802
53166666.666667,-106.892624
53172113.289760,-107.696457
53177559.912854,-108.156021
53183006.535948,-108.287468
53188453.159041,-111.709534
53193899.782135,-106.972229
53199346.405229,-109.707802
53204793.028322,-106.438339
53210239.651416,-105.151962
53215686.274510,-106.771553
53221132.897603,-105.469421
53226579.520697,-109.468338
53232026.143791,-110.993546
53237472.766885,-107.443275
53242919.389978,-105.324905
53248366.013072,-108.124878
53253812.636166,-111.139107
53259259.259259,-106.762733
53264705.882353,-111.252258
53270152.505447,-109.384087
53275599.128540,-106.572380
53281045.751634,-109.121796
53286492.374728,-109.441513
53291938.997821,-105.374840
53297385.620915,-103.367928
53302832.244009,-105.882187
53308278.867102,-106.948441
53313725.490196,-109.675385
53319172.113290,-111.988838
53324618.736383,-108.866440
53330065.359477,-107.517700
53335511.982571,-107.841248
53340958.605664,-103.775543
53346405.228758,-107.607887
53351851.851852,-106.523201
53357298.474946,-104.694054
53362745.098039,-107.949310
53368191.721133,-106.177719
53373638.344227,-109.445572
53379084.967320,-113.644440
53384531.590414,-111.575272
53389978.213508,-110.009300
53395424.836601,-107.343811
53400871.459695,-105.482338
53406318.082789,-107.898979
53411764.705882,-111.417160
53417211.328976,-105.878433
53422657.952070,-108.951485
53428104.575163,-105.370720
53433551.198257,-101.843933
53438997.821351,-102.511719
53444444.444444,-106.497314
53449891.067538,-109.503677
53455337.690632,-109.014061
53460784.313725,-108.882668
53466230.936819,-103.648064
53471677.559913,-105.607452
53477124.183007,-104.607880
53482570.806100,-104.343567
53488017.429194,-107.720558
53493464.052288,-104.523163
53498910.675381,-109.952454
53504357.298475,-112.143288
53509803.921569,-106.494415
53515250.544662,-110.192429
53520697.167756,-105.595711
53526143.790850,-108.042038
53531590.413943,-102.899719
53537037.037037,-105.987732
53542483.660131,-108.627480
53547930.283224,-109.010361
53553376.906318,-106.785812
53558823.529412,-106.842957
53564270.152505,-106.919952
53569716.775599,-107.365494
53575163.398693,-106.445679
53580610.021786,-108.048492
53586056.644880,-109.256020
53591503.267974,-107.294739
53596949.891068,-106.728699
53602396.514161,-106.077003
53607843.137255,-106.027229
53613289.760349,-108.160698
53618736.383442,-107.858437
53624183.006536,-108.232025
53629629.629630,-111.595627
53635076.252723,-108.747467
53640522.875817,-107.990067
53645969.498911,-108.841049
53651416.122004,-106.149689
53656862.745098,-107.402916
53662309.368192,-103.432243
53667755.991285,-106.120979
53673202.614379,-105.643837
53678649.237473,-106.310799
53684095.860566,-109.111969
53689542.483660,-109.353897
53694989.106754,-110.270935
53700435.729847,-107.572769
53705882.352941,-113.092621
53711328.976035,-107.567665
53716775.599129,-103.900749
53722222.222222,-107.257126
53727668.845316,-109.430908
53733115.468410,-105.145386
53738562.091503,-107.745575
53744008.714597,-108.606483
53749455.337691,-107.859184
53754901.960784,-104.464249
53760348.583878,-107.815887
53765795.206972,-105.823936
53771241.830065,-106.784294
53776688.453159,-108.161858
53782135.076253,-104.196861
53787581.699346,-107.537926
53793028.322440,-108.124550
53798474.945534,-108.344147
53803921.568627,-106.844559
53809368.191721,-104.815613
53814814.814815,-107.739655
53820261.437909,-105.703720
53825708.061002,-105.267677
53831154.684096,-107.626190
53836601.307190,-110.991707
53842047.930283,-109.254494
53847494.553377,-103.844902
53852941.176471,-104.074097
53858387.799564,-106.836632
53863834.422658,-109.117729
53869281.045752,-107.418274
53874727.668845,-106.246597
53880174.291939,-108.219040
53885620.915033,-107.876465
53891067.538126,-104.372314
53896514.161220,-106.797119
53901960.784314,-111.388931
53907407.407407,-108.023262
53912854.030501,-107.664635
53918300.653595,-106.490257
53923747.276688,-109.099586
53929193.899782,-109.144073
53934640.522876,-103.249649
53940087.145969,-106.563965
53945533.769063,-109.442413
53950980.392157,-106.928299
53956427.015251,-105.430336
53961873.638344,-109.074402
53967320.261438,-107.889091
53972766.884532,-110.217552
53978213.507625,-106.389496
53983660.130719,-105.661545
53989106.753813,-104.017860
53994553.376906,-105.816315
54000000.000000,-102.734467
54005446.623094,-105.854340
54010893.246187,-111.568832
54016339.869281,-104.278801
54021786.492375,-106.428230
54027233.115468,-106.614822
54032679.738562,-110.451271
54038126.361656,-109.889755
54043572.984749,-106.557663
54049019.607843,-109.489754
54054466.230937,-109.062103
54059912.854031,-108.529343
54065359.477124,-105.721626
54070806.100218,-106.672356
54076252.723312,-104.883575
54081699.346405,-107.823296
54087145.969499,-107.151115
54092592.592593,-109.081070
54098039.215686,-109.452751
54103485.838780,-106.430206
54108932.461874,-106.413536
54114379.084967,-106.957596
54119825.708061,-104.024162
54125272.331155,-103.004799
54130718.954248,-104.346962
54136165.577342,-108.263947
54141612.200436,-108.480362
54147058.823529,-104.869659
54152505.446623,-105.967361
54157952.069717,-108.293388
54163398.692810,-104.576874
54168845.315904,-106.969727
54174291.938998,-106.778915
54179738.562091,-104.799263
54185185.185185,-103.744347
54190631.808279,-105.177399
54196078.431373,-106.040848
54201525.054466,-103.176872
54206971.677560,-107.455101
54212418.300654,-107.590164
54217864.923747,-106.672981
54223311.546841,-107.235718
54228758.169935,-105.521866
54234204.793028,-106.550667
54239651.416122,-107.850479
54245098.039216,-107.602570
54250544.662309,-108.745689
54255991.285403,-101.826706
54261437.908497,-107.728279
54266884.531590,-107.543884
54272331.154684,-106.159706
54277777.777778,-104.413345
54283224.400871,-106.002075
54288671.023965,-107.432320
54294117.647059,-104.707794
54299564.270153,-106.476883
54305010.893246,-102.838631
54310457.516340,-95.981094
54315904.139434,-103.658073
54321350.762527,-104.663757
54326797.385621,-107.323196
54332244.008715,-103.644859
54337690.631808,-106.959198
54343137.254902,-110.477455
54348583.877996,-105.772545
54354030.501089,-107.698662
54359477.124183,-105.045357
54364923.747277,-103.973557
54370370.370370,-107.039177
54375816.993464,-109.254135
54381263.616558,-104.488441
54386710.239651,-107.891754
54392156.862745,-108.204353
54397603.485839,-105.863434
54403050.108932,-105.875107
54408496.732026,-104.968079
54413943.355120,-103.971512
54419389.978214,-101.690170
54424836.601307,-105.126144
54430283.224401,-107.041862
54435729.847495,-104.282639
54441176.470588,-105.961983
54446623.093682,-107.158646
54452069.716776,-106.442734
54457516.339869,-106.473099
54462962.962963,-106.739532
54468409.586057,-105.784012
54473856.209150,-108.691322
54479302.832244,-106.622253
54484749.455338,-107.401085
54490196.078431,-109.560516
54495642.701525,-104.878540
54501089.324619,-103.352623
54506535.947712,-102.699234
54511982.570806,-103.474640
54517429.193900,-105.400772
54522875.816993,-106.293961
54528322.440087,-100.630760
54533769.063181,-104.269897
54539215.686275,-103.324326
54544662.309368,-102.793037
54550108.932462,-106.762383
54555555.555556,-106.440674
54561002.178649,-100.181358
54566448.801743,-106.734451
54571895.424837,-103.560257
54577342.047930,-104.719299
54582788.671024,-104.579910
54588235.294118,-106.194191
54593681.917211,-106.877563
54599128.540305,-106.995888
54604575.163399,-106.261566
54610021.786492,-105.470261
54615468.409586,-107.787239
54620915.032680,-103.090637
54626361.655773,-99.938828
54631808.278867,-104.019325
54637254.901961,-105.796265
54642701.525054,-106.430977
54648148.148148,-100.056419
54653594.771242,-99.786606
54659041.394336,-102.836159
54664488.017429,-103.739151
54669934.640523,-104.110474
54675381.263617,-106.449089
54680827.886710,-104.981750
54686274.509804,-105.568199
54691721.132898,-102.790039
54697167.755991,-105.794365
54702614.379085,-104.642319
54708061.002179,-103.716827
54713507.625272,-104.451416
54718954.248366,-103.478989
54724400.871460,-103.651489
54729847.494553,-103.139740
54735294.117647,-103.136520
54740740.740741,-101.848984
54746187.363834,-104.006577
54751633.986928,-104.799736
54757080.610022,-101.663605
54762527.233115,-104.063026
54767973.856209,-100.314972
54773420.479303,-109.780235
54778867.102397,-101.875580
54784313.725490,-106.753540
54789760.348584,-104.816406
54795206.971678,-104.852303
54800653.594771,-105.392159
54806100.217865,-107.290863
54811546.840959,-106.968750
54816993.464052,-103.799393
54822440.087146,-103.468307
54827886.710240,-103.516624
54833333.333333,-107.628937
54838779.956427,-105.952805
54844226.579521,-102.403091
54849673.202614,-102.053902
54855119.825708,-110.051147
54860566.448802,-107.065689
54866013.071895,-103.106583
54871459.694989,-103.342857
54876906.318083,-113.547447
54882352.941176,-107.452431
54887799.564270,-100.709618
54893246.187364,-100.367851
54898692.810458,-107.235657
54904139.433551,-105.143501
54909586.056645,-102.623741
54915032.679739,-105.416489
54920479.302832,-106.651314
54925925.925926,-106.820374
54931372.549020,-107.505585
54936819.172113,-102.925255
54942265.795207,-103.594978
54947712.418301,-108.208778
54953159.041394,-109.694565
54958605.664488,-102.801292
54964052.287582,-109.391006
54969498.910675,-105.953514
54974945.533769,-105.499374
54980392.156863,-100.621155
54985838.779956,-103.034958
54991285.403050,-103.319183
54996732.026144,-104.906158
55002178.649237,-105.697067
55007625.272331,-105.901756
55013071.895425,-108.921555
55018518.518519,-103.627106
55023965.141612,-103.403549
55029411.764706,-104.623878
55034858.387800,-103.617737
55040305.010893,-106.761673
55045751.633987,-106.518661
55051198.257081,-105.666733
55056644.880174,-104.816322
55062091.503268,-104.571548
55067538.126362,-106.410225
55072984.749455,-105.405090
55078431.372549,-106.095924
55083877.995643,-100.124245
55089324.618736,-100.725372
55094771.241830,-100.924744
55100217.864924,-108.066833
55105664.488017,-106.408783
55111111.111111,-102.287506
55116557.734205,-105.598160
55122004.357298,-103.807762
55127450.980392,-101.610550
55132897.603486,-107.552986
55138344.226580,-110.610703
55143790.849673,-102.566315
55149237.472767,-99.945671
55154684.095861,-101.999748
55160130.718954,-106.176331
55165577.342048,-107.221329
55171023.965142,-106.164764
55176470.588235,-103.807129
55181917.211329,-105.753944
55187363.834423,-105.637970
55192810.457516,-105.179207
55198257.080610,-106.291321
55203703.703704,-102.294426
55209150.326797,-108.120155
55214596.949891,-102.941986
55220043.572985,-101.540985
55225490.196078,-106.289993
55230936.819172,-103.027885
55236383.442266,-107.327950
55241830.065359,-102.815338
55247276.688453,-103.794006
55252723.311547,-103.743881
55258169.934641,-102.664200
55263616.557734,-107.635696
55269063.180828,-100.349434
55274509.803922,-109.351105
55279956.427015,-105.689934
55285403.050109,-106.846451
55290849.673203,-102.887741
55296296.296296,-106.573746
55301742.919390,-104.908791
55307189.542484,-102.072342
55312636.165577,-104.063339
55318082.788671,-102.942345
55323529.411765,-105.856308
55328976.034858,-102.593399
55334422.657952,-99.679367
55339869.281046,-107.008392
55345315.904139,-104.678497
55350762.527233,-106.277504
55356209.150327,-106.228378
55361655.773420,-103.002998
55367102.396514,-101.412903
55372549.019608,-106.308594
55377995.642702,-106.279831
55383442.265795,-108.024384
55388888.888889,-102.422806
55394335.511983,-109.910629
55399782.135076,-104.227097
55405228.758170,-102.738602
55410675.381264,-102.660934
55416122.004357,-98.783722
55421568.627451,-103.103317
55427015.250545,-103.796692
55432461.873638,-104.699600
55437908.496732,-101.988754
55443355.119826,-102.909538
55448801.742919,-105.853745
55454248.366013,-103.121559
55459694.989107,-103.209763
55465141.612200,-103.132385
55470588.235294,-105.154106
55476034.858388,-102.417068
55481481.481481,-101.791992
55486928.104575,-102.113968
55492374.727669,-105.300369
55497821.350763,-103.936775
55503267.973856,-102.438850
55508714.596950,-103.947304
55514161.220044,-106.365547
55519607.843137,-108.505859
55525054.466231,-100.881538
55530501.089325,-102.057327
55535947.712418,-102.248390
55541394.335512,-101.460114
55546840.958606,-104.059769
55552287.581699,-101.278450
55557734.204793,-105.080788
55563180.827887,-103.997154
55568627.450980,-100.577461
55574074.074074,-103.192719
55579520.697168,-104.421349
55584967.320261,-104.017570
55590413.943355,-99.211151
55595860.566449,-104.153023
55601307.189542,-104.874336
55606753.812636,-102.645729
55612200.435730,-100.412056
55617647.058824,-99.199028
55623093.681917,-102.234818
55628540.305011,-105.757187
55633986.928105,-104.721954
55639433.551198,-99.942589
55644880.174292,-103.439339
55650326.797386,-104.659081
55655773.420479,-104.521324
55661220.043573,-104.628967
55666666.666667,-104.566864
55672113.289760,-99.991066
55677559.912854,-102.033577
55683006.535948,-102.971153
55688453.159041,-105.459488
55693899.782135,-101.351746
55699346.405229,-104.803764
55704793.028322,-103.228142
55710239.651416,-105.009087
55715686.274510,-102.182404
55721132.897603,-101.370224
55726579.520697,-107.473358
55732026.143791,-103.589508
55737472.766885,-106.524750
55742919.389978,-104.505318
55748366.013072,-104.281662
55753812.636166,-105.230553
55759259.259259,-102.720299
55764705.882353,-100.865997
55770152.505447,-101.096344
55775599.128540,-101.828140
55781045.751634,-104.089966
55786492.374728,-103.199783
55791938.997821,-101.656456
55797385.620915,-104.909546
55802832.244009,-106.299118
55808278.867102,-101.394516
55813725.490196,-102.984711
55819172.113290,-103.653458
55824618.736383,-103.466560
55830065.359477,-101.572922
55835511.982571,-99.371025
55840958.605664,-99.376129
55846405.228758,-100.768044
55851851.851852,-102.883751
55857298.474946,-101.996613
55862745.098039,-100.202026
55868191.721133,-101.793365
55873638.344227,-100.062447
55879084.967320,-100.548088
55884531.590414,-103.826942
55889978.213508,-99.881065
55895424.836601,-98.643639
55900871.459695,-102.157990
55906318.082789,-99.751511
55911764.705882,-97.712784
55917211.328976,-99.428650
55922657.952070,-99.894684
55928104.575163,-104.493698
55933551.198257,-103.476654
55938997.821351,-103.404831
55944444.444444,-98.818863
55949891.067538,-104.603119
55955337.690632,-105.954781
55960784.313725,-98.540306
55966230.936819,-102.912201
55971677.559913,-102.230064
55977124.183007,-100.409615
55982570.806100,-105.300766
55988017.429194,-101.462372
55993464.052288,-99.862556
55998910.675381,-100.048706
56004357.298475,-99.197548
56009803.921569,-100.442520
56015250.544662,-106.158463
56020697.167756,-103.803482
56026143.790850,-101.567528
56031590.413943,-102.185791
56037037.037037,-99.476196
56042483.660131,-99.606171
56047930.283224,-104.872086
56053376.906318,-98.716232
56058823.529412,-98.009338
56064270.152505,-102.840210
56069716.775599,-99.376144
56075163.398693,-98.536232
56080610.021786,-98.950684
56086056.644880,-104.064301
56091503.267974,-102.028206
56096949.891068,-103.168121
56102396.514161,-99.949646
56107843.137255,-100.076324
56113289.760349,-100.321655
56118736.383442,-104.974258
56124183.006536,-100.876915
56129629.629630,-100.839096
56135076.252723,-101.303520
56140522.875817,-106.352539
56145969.498911,-100.638382
56151416.122004,-100.456482
56156862.745098,-101.241669
56162309.368192,-102.954971
56167755.991285,-102.023506
56173202.614379,-96.806976
56178649.237473,-105.049576
56184095.860566,-102.234406
56189542.483660,-97.885468
56194989.106754,-101.341492
56200435.729847,-100.541092
56205882.352941,-101.526382
56211328.976035,-100.173065
56216775.599129,-98.761902
56222222.222222,-100.537704
56227668.845316,-99.372726
56233115.468410,-103.349167
56238562.091503,-100.183228
56244008.714597,-102.194366
56249455.337691,-97.527916
56254901.960784,-99.796249
56260348.583878,-97.986259
56265795.206972,-99.857422
56271241.830065,-104.844444
56276688.453159,-100.477707
56282135.076253,-103.364700
56287581.699346,-101.383606
56293028.322440,-100.581741
56298474.945534,-98.511055
56303921.568627,-99.384918
56309368.191721,-99.856903
56314814.814815,-99.107399
56320261.437909,-98.136452
56325708.061002,-95.405670
56331154.684096,-104.288864
56336601.307190,-106.713020
56342047.930283,-97.844246
56347494.553377,-102.106796
56352941.176471,-103.425934
56358387.799564,-100.861694
56363834.422658,-98.703033
56369281.045752,-100.399162
56374727.668845,-95.070511
56380174.291939,-101.603195
56385620.915033,-98.478073
56391067.538126,-101.052750
56396514.161220,-102.492828
56401960.784314,-102.619667
56407407.407407,-99.345314
56412854.030501,-98.339233
56418300.653595,-98.760872
56423747.276688,-101.107544
56429193.899782,-101.416031
56434640.522876,-101.442841
56440087.145969,-102.584999
56445533.769063,-101.187256
56450980.392157,-97.095825
56456427.015251,-101.363487
56461873.638344,-104.074219
56467320.261438,-104.369728
56472766.884532,-102.496750
56478213.507625,-100.740852
56483660.130719,-101.810669
56489106.753813,-99.955482
56494553.376906,-99.663788
56500000.000000,-103.846092
