frequency,power
51142701.525054,-105.567711
51148148.148148,-107.863762
51153594.771242,-108.583572
51159041.394336,-106.657143
51164488.017429,-107.891373
51169934.640523,-106.253067
51175381.263617,-110.059013
51180827.886710,-104.599464
51186274.509804,-106.797104
51191721.132898,-105.339371
51197167.755991,-109.244446
51202614.379085,-105.068588
51208061.002179,-109.407722
51213507.625272,-106.576721
51218954.248366,-105.844666
51224400.871460,-104.066711
51229847.494553,-104.153671
51235294.117647,-108.868858
51240740.740741,-107.266815
51246187.363834,-106.598312
51251633.986928,-104.615219
51257080.610022,-104.081459
51262527.233115,-109.575539
51267973.856209,-108.454254
51273420.479303,-104.304123
51278867.102397,-101.781128
51284313.725490,-105.430573
51289760.348584,-104.356323
51295206.971678,-104.049599
51300653.594771,-104.510666
51306100.217865,-105.573586
51311546.840959,-107.412216
51316993.464052,-108.283653
51322440.087146,-104.251389
51327886.710240,-106.496918
51333333.333333,-106.333588
51338779.956427,-105.120422
51344226.579521,-104.293121
51349673.202614,-111.291046
51355119.825708,-108.905426
51360566.448802,-109.486237
51366013.071895,-105.769150
51371459.694989,-104.404228
51376906.318083,-104.799919
51382352.941176,-108.023102
51387799.564270,-108.592789
51393246.187364,-110.459549
51398692.810458,-103.786385
51404139.433551,-107.814529
51409586.056645,-103.586792
51415032.679739,-107.658325
51420479.302832,-106.182320
51425925.925926,-107.442856
51431372.549020,-104.749458
51436819.172113,-105.102470
51442265.795207,-107.262871
51447712.418301,-105.917313
51453159.041394,-106.293854
51458605.664488,-108.687485
51464052.287582,-107.431503
51469498.910675,-105.536690
51474945.533769,-109.312668
51480392.156863,-105.824570
51485838.779956,-104.085609
51491285.403050,-105.327560
51496732.026144,-107.035484
51502178.649237,-106.083435
51507625.272331,-110.244255
51513071.895425,-108.932640
51518518.518519,-104.629654
51523965.141612,-103.847313
51529411.764706,-106.018822
51534858.387800,-107.816620
51540305.010893,-105.839066
51545751.633987,-106.041077
51551198.257081,-104.031837
51556644.880174,-110.794662
51562091.503268,-108.521843
51567538.126362,-106.738953
51572984.749455,-105.052490
51578431.372549,-102.002480
51583877.995643,-105.233429
51589324.618736,-106.187332
51594771.241830,-104.035049
51600217.864924,-106.611359
51605664.488017,-106.237785
51611111.111111,-105.899323
51616557.734205,-111.342041
51622004.357298,-105.676178
51627450.980392,-106.255074
51632897.603486,-106.662712
51638344.226580,-108.529053
51643790.849673,-105.527649
51649237.472767,-107.209915
51654684.095861,-107.574036
51660130.718954,-108.592697
51665577.342048,-104.657654
51671023.965142,-107.055176
51676470.588235,-111.891968
51681917.211329,-110.985863
51687363.834423,-109.799538
51692810.457516,-107.260284
51698257.080610,-107.104874
51703703.703704,-106.458252
51709150.326797,-105.566872
51714596.949891,-107.668854
51720043.572985,-103.012207
51725490.196078,-107.422264
51730936.819172,-108.056396
51736383.442266,-110.462158
51741830.065359,-108.051079
51747276.688453,-106.003586
51752723.311547,-108.759155
51758169.934641,-106.993698
51763616.557734,-108.369385
51769063.180828,-110.032593
51774509.803922,-105.679428
51779956.427015,-107.936432
51785403.050109,-106.921379
51790849.673203,-105.322380
51796296.296296,-106.256592
51801742.919390,-111.015533
51807189.542484,-108.904457
51812636.165577,-111.989227
51818082.788671,-105.633087
51823529.411765,-109.524200
51828976.034858,-104.884949
51834422.657952,-103.541954
51839869.281046,-105.461731
51845315.904139,-106.198883
51850762.527233,-102.490387
51856209.150327,-107.736732
51861655.773420,-106.690506
51867102.396514,-107.351761
51872549.019608,-104.586227
51877995.642702,-105.147820
51883442.265795,-108.173332
51888888.888889,-107.905914
51894335.511983,-109.792328
51899782.135076,-106.852432
51905228.758170,-110.759476
51910675.381264,-105.221954
51916122.004357,-108.633240
51921568.627451,-107.703850
51927015.250545,-107.924538
51932461.873638,-105.331436
51937908.496732,-104.119942
51943355.119826,-106.421623
51948801.742919,-107.213020
51954248.366013,-108.946846
51959694.989107,-109.312836
51965141.612200,-105.818413
51970588.235294,-108.000473
51976034.858388,-104.046410
51981481.481481,-109.536888
51986928.104575,-109.710007
51992374.727669,-108.880707
51997821.350763,-108.055969
52003267.973856,-109.086426
52008714.596950,-111.302551
52014161.220044,-106.303551
52019607.843137,-107.445053
52025054.466231,-107.307266
52030501.089325,-106.816933
52035947.712418,-110.441879
52041394.335512,-111.698692
52046840.958606,-104.592209
52052287.581699,-107.849030
52057734.204793,-106.387070
52063180.827887,-108.278130
52068627.450980,-102.823334
52074074.074074,-109.481918
52079520.697168,-110.022873
52084967.320261,-103.352722
52090413.943355,-106.559494
52095860.566449,-106.508942
52101307.189542,-109.614525
52106753.812636,-105.304611
52112200.435730,-105.123413
52117647.058824,-108.720131
52123093.681917,-110.042984
52128540.305011,-109.872055
52133986.928105,-108.088715
52139433.551198,-109.375526
52144880.174292,-107.596085
52150326.797386,-112.871864
52155773.420479,-106.650711
52161220.043573,-110.975189
52166666.666667,-108.561417
52172113.289760,-103.451126
52177559.912854,-111.195847
52183006.535948,-110.415634
52188453.159041,-112.312050
52193899.782135,-112.376144
52199346.405229,-110.763290
52204793.028322,-108.478737
52210239.651416,-109.817390
52215686.274510,-110.307426
52221132.897603,-110.207397
52226579.520697,-107.973801
52232026.143791,-108.811264
52237472.766885,-108.573265
52242919.389978,-110.964264
52248366.013072,-110.278542
52253812.636166,-112.055923
52259259.259259,-109.986893
52264705.882353,-106.687622
52270152.505447,-105.917145
52275599.128540,-108.273125
52281045.751634,-107.778328
52286492.374728,-104.496727
52291938.997821,-113.151924
52297385.620915,-103.851044
52302832.244009,-107.226151
52308278.867102,-109.226044
52313725.490196,-110.142563
52319172.113290,-110.885307
52324618.736383,-113.102730
52330065.359477,-111.988823
52335511.982571,-107.889923
52340958.605664,-108.975227
52346405.228758,-107.202110
52351851.851852,-109.668503
52357298.474946,-107.228989
52362745.098039,-107.760483
52368191.721133,-108.868683
52373638.344227,-108.396385
52379084.967320,-108.743118
52384531.590414,-111.705032
52389978.213508,-116.075356
52395424.836601,-109.558121
52400871.459695,-109.449554
52406318.082789,-106.742104
52411764.705882,-111.494209
52417211.328976,-110.761047
52422657.952070,-112.709167
52428104.575163,-108.899849
52433551.198257,-108.734406
52438997.821351,-109.784470
52444444.444444,-109.026192
52449891.067538,-111.382225
52455337.690632,-109.139908
52460784.313725,-111.657448
52466230.936819,-112.347862
52471677.559913,-111.903610
52477124.183007,-113.711205
52482570.806100,-108.418228
52488017.429194,-109.983414
52493464.052288,-105.851631
52498910.675381,-116.832588
52504357.298475,-112.204323
52509803.921569,-107.484146
52515250.544662,-110.812073
52520697.167756,-109.513077
52526143.790850,-106.063194
52531590.413943,-108.747787
52537037.037037,-108.444405
52542483.660131,-111.134178
52547930.283224,-112.917641
52553376.906318,-109.025360
52558823.529412,-109.605751
52564270.152505,-110.310738
52569716.775599,-107.611694
52575163.398693,-105.097130
52580610.021786,-107.404221
52586056.644880,-113.705017
52591503.267974,-112.207550
52596949.891068,-108.840347
52602396.514161,-109.449501
52607843.137255,-111.026077
52613289.760349,-110.844582
52618736.383442,-106.816574
52624183.006536,-111.155403
52629629.629630,-110.887993
52635076.252723,-110.774200
52640522.875817,-108.819122
52645969.498911,-112.190475
52651416.122004,-110.181717
52656862.745098,-111.224106
52662309.368192,-108.438934
52667755.991285,-106.488487
52673202.614379,-107.792130
52678649.237473,-107.690048
52684095.860566,-110.409172
52689542.483660,-106.995850
52694989.106754,-110.238907
52700435.729847,-106.409119
52705882.352941,-111.740463
52711328.976035,-106.376076
52716775.599129,-111.685760
52722222.222222,-109.687592
52727668.845316,-107.800217
52733115.468410,-111.458618
52738562.091503,-108.431923
52744008.714597,-107.627556
52749455.337691,-107.445786
52754901.960784,-107.266548
52760348.583878,-111.149513
52765795.206972,-107.596550
52771241.830065,-110.252380
52776688.453159,-112.746872
52782135.076253,-107.784927
52787581.699346,-108.687019
52793028.322440,-107.306145
52798474.945534,-108.976089
52803921.568627,-106.001709
52809368.191721,-109.722260
52814814.814815,-108.303802
52820261.437909,-109.285576
52825708.061002,-110.252800
52831154.684096,-112.407913
52836601.307190,-113.042946
52842047.930283,-111.927299
52847494.553377,-105.192047
52852941.176471,-111.240204
52858387.799564,-109.745949
52863834.422658,-106.338921
52869281.045752,-106.251678
52874727.668845,-106.530182
52880174.291939,-110.664505
52885620.915033,-108.650452
52891067.538126,-108.115662
52896514.161220,-113.176964
52901960.784314,-107.423843
52907407.407407,-115.599068
52912854.030501,-110.806763
52918300.653595,-109.165337
52923747.276688,-109.032150
52929193.899782,-108.275978
52934640.522876,-107.875717
52940087.145969,-109.391678
52945533.769063,-109.208061
52950980.392157,-110.069313
52956427.015251,-107.990334
52961873.638344,-113.200806
52967320.261438,-106.027672
52972766.884532,-108.851967
52978213.507625,-110.720001
52983660.130719,-106.573448
52989106.753813,-109.365349
52994553.376906,-109.879303
53000000.000000,-111.373581
