frequency,power
50645969.498911,-109.962044
50651416.122004,-115.966629
50656862.745098,-108.573395
50662309.368192,-112.324020
50667755.991285,-112.324074
50673202.614379,-111.348724
50678649.237473,-111.019989
50684095.860566,-111.377396
50689542.483660,-109.277878
50694989.106754,-110.300598
50700435.729847,-111.326233
50705882.352941,-114.264969
50711328.976035,-114.591995
50716775.599129,-108.208305
50722222.222222,-111.881599
50727668.845316,-113.291710
50733115.468410,-114.541626
50738562.091503,-111.124992
50744008.714597,-112.186417
50749455.337691,-112.506821
50754901.960784,-112.890709
50760348.583878,-113.397072
50765795.206972,-115.862961
50771241.830065,-112.725403
50776688.453159,-113.769157
50782135.076253,-111.039284
50787581.699346,-108.770584
50793028.322440,-109.075211
50798474.945534,-113.184204
50803921.568627,-106.715019
50809368.191721,-107.704865
50814814.814815,-108.570984
50820261.437909,-108.401764
50825708.061002,-112.124268
50831154.684096,-112.133209
50836601.307190,-109.013527
50842047.930283,-112.472031
50847494.553377,-112.519272
50852941.176471,-115.856293
50858387.799564,-111.988380
50863834.422658,-112.550781
50869281.045752,-119.017654
50874727.668845,-111.606720
50880174.291939,-110.965210
50885620.915033,-109.101494
50891067.538126,-111.808273
50896514.161220,-108.599243
50901960.784314,-113.244392
50907407.407407,-115.986633
50912854.030501,-114.045341
50918300.653595,-111.309975
50923747.276688,-111.852966
50929193.899782,-113.088615
50934640.522876,-110.820007
50940087.145969,-115.140495
50945533.769063,-110.468842
50950980.392157,-111.573730
50956427.015251,-115.723412
50961873.638344,-111.302292
50967320.261438,-112.714951
50972766.884532,-112.267601
50978213.507625,-113.057236
50983660.130719,-110.713531
50989106.753813,-112.930420
50994553.376906,-116.981781
51000000.000000,-114.606064
51005446.623094,-112.767929
51010893.246187,-114.649666
51016339.869281,-114.018135
51021786.492375,-114.608459
51027233.115468,-109.376816
51032679.738562,-109.414536
51038126.361656,-111.709328
51043572.984749,-112.110023
51049019.607843,-112.017090
51054466.230937,-115.547523
51059912.854031,-114.746490
51065359.477124,-114.859306
51070806.100218,-114.615555
51076252.723312,-112.423668
51081699.346405,-112.917145
51087145.969499,-112.422806
51092592.592593,-116.520805
51098039.215686,-110.719315
51103485.838780,-114.841080
51108932.461874,-114.134003
51114379.084967,-112.157761
51119825.708061,-111.935341
51125272.331155,-114.801544
51130718.954248,-115.198784
51136165.577342,-119.685272
51141612.200436,-115.628983
51147058.823529,-112.860023
51152505.446623,-114.049599
51157952.069717,-116.075058
51163398.692810,-113.067818
51168845.315904,-110.876076
51174291.938998,-112.392509
51179738.562091,-113.745773
51185185.185185,-112.617798
51190631.808279,-115.789574
51196078.431373,-110.776520
51201525.054466,-115.923813
51206971.677560,-112.477638
51212418.300654,-108.885284
51217864.923747,-109.403160
51223311.546841,-118.203613
51228758.169935,-112.330322
51234204.793028,-114.375732
51239651.416122,-112.949074
51245098.039216,-116.349632
51250544.662309,-116.300957
51255991.285403,-110.211380
51261437.908497,-106.579399
51266884.531590,-114.473083
51272331.154684,-112.318336
51277777.777778,-109.785614
51283224.400871,-110.121391
51288671.023965,-115.200493
51294117.647059,-111.684647
51299564.270153,-113.196037
51305010.893246,-111.546860
51310457.516340,-113.674606
51315904.139434,-114.997490
51321350.762527,-114.431229
51326797.385621,-117.343018
51332244.008715,-117.732697
51337690.631808,-113.912552
51343137.254902,-114.941376
51348583.877996,-112.759460
51354030.501089,-113.358109
51359477.124183,-113.496368
51364923.747277,-114.556793
51370370.370370,-113.828278
51375816.993464,-116.305473
51381263.616558,-120.442551
51386710.239651,-114.056053
51392156.862745,-113.069763
51397603.485839,-112.018089
51403050.108932,-113.439545
51408496.732026,-114.367523
51413943.355120,-113.004425
51419389.978214,-115.503418
51424836.601307,-114.063736
51430283.224401,-112.306778
51435729.847495,-115.126640
51441176.470588,-107.971581
51446623.093682,-111.322464
51452069.716776,-110.415642
51457516.339869,-118.672791
51462962.962963,-113.408775
51468409.586057,-116.401604
51473856.209150,-114.802330
51479302.832244,-111.570625
51484749.455338,-111.397392
51490196.078431,-112.819733
51495642.701525,-111.675110
51501089.324619,-111.201363
51506535.947712,-117.839172
51511982.570806,-113.658714
51517429.193900,-113.311066
51522875.816993,-115.866409
51528322.440087,-114.597015
51533769.063181,-109.061722
51539215.686275,-109.889572
51544662.309368,-111.825111
51550108.932462,-114.848930
51555555.555556,-118.142944
51561002.178649,-115.900375
51566448.801743,-118.529877
51571895.424837,-117.829277
51577342.047930,-116.450867
51582788.671024,-109.988548
51588235.294118,-110.107941
51593681.917211,-117.200806
51599128.540305,-111.359192
51604575.163399,-109.985062
51610021.786492,-111.045959
51615468.409586,-112.953255
51620915.032680,-110.920120
51626361.655773,-110.902222
51631808.278867,-115.921539
51637254.901961,-116.676239
51642701.525054,-114.423828
51648148.148148,-113.599892
51653594.771242,-113.333130
51659041.394336,-114.550209
51664488.017429,-110.395424
51669934.640523,-109.447205
51675381.263617,-111.604118
51680827.886710,-113.843033
51686274.509804,-115.940941
51691721.132898,-114.873779
51697167.755991,-117.728607
51702614.379085,-113.733582
51708061.002179,-114.692085
51713507.625272,-113.537743
51718954.248366,-115.252930
51724400.871460,-112.572250
51729847.494553,-113.127655
51735294.117647,-113.966225
51740740.740741,-114.756577
51746187.363834,-112.733650
51751633.986928,-113.589775
51757080.610022,-116.228752
51762527.233115,-115.864563
51767973.856209,-114.403061
51773420.479303,-116.526711
51778867.102397,-113.330719
51784313.725490,-118.547363
51789760.348584,-113.975204
51795206.971678,-116.989563
51800653.594771,-116.964767
51806100.217865,-108.539970
51811546.840959,-110.402534
51816993.464052,-112.539673
51822440.087146,-112.526031
51827886.710240,-112.955078
51833333.333333,-115.202316
51838779.956427,-114.984596
51844226.579521,-113.370941
51849673.202614,-113.023773
51855119.825708,-117.454384
51860566.448802,-112.025131
51866013.071895,-112.115692
51871459.694989,-114.631531
51876906.318083,-114.163284
51882352.941176,-115.019905
51887799.564270,-113.082390
51893246.187364,-112.998238
51898692.810458,-111.593391
51904139.433551,-112.027428
51909586.056645,-113.856415
51915032.679739,-113.111763
51920479.302832,-114.928558
51925925.925926,-114.719543
51931372.549020,-118.763657
51936819.172113,-115.998108
51942265.795207,-108.803719
51947712.418301,-109.461090
51953159.041394,-114.544563
51958605.664488,-116.399017
51964052.287582,-112.628639
51969498.910675,-114.143463
51974945.533769,-112.615097
51980392.156863,-114.457008
51985838.779956,-110.666428
51991285.403050,-111.932465
51996732.026144,-115.524834
52002178.649237,-114.830643
52007625.272331,-118.126175
52013071.895425,-116.336380
52018518.518519,-117.041168
52023965.141612,-116.173721
52029411.764706,-116.055801
52034858.387800,-108.005524
52040305.010893,-112.722916
52045751.633987,-111.520630
52051198.257081,-113.834381
52056644.880174,-116.230690
52062091.503268,-112.745560
52067538.126362,-117.393654
52072984.749455,-116.228020
52078431.372549,-107.897194
52083877.995643,-112.982567
52089324.618736,-114.301559
52094771.241830,-117.555588
52100217.864924,-112.783287
52105664.488017,-114.759178
52111111.111111,-115.209976
52116557.734205,-113.603516
52122004.357298,-113.666061
52127450.980392,-114.554512
52132897.603486,-118.126068
52138344.226580,-117.908699
52143790.849673,-110.285408
52149237.472767,-111.454803
52154684.095861,-115.902061
52160130.718954,-117.629471
52165577.342048,-117.126778
52171023.965142,-113.919174
52176470.588235,-115.514900
52181917.211329,-116.812515
52187363.834423,-113.360069
52192810.457516,-114.680069
52198257.080610,-115.657791
52203703.703704,-118.204742
52209150.326797,-115.045403
52214596.949891,-112.363266
52220043.572985,-112.864754
52225490.196078,-116.411865
52230936.819172,-116.112839
52236383.442266,-113.678085
52241830.065359,-118.291443
52247276.688453,-120.866196
52252723.311547,-115.058365
52258169.934641,-112.827621
52263616.557734,-114.917496
52269063.180828,-114.937668
52274509.803922,-116.576317
52279956.427015,-119.849899
52285403.050109,-117.519722
52290849.673203,-118.985931
52296296.296296,-117.625000
52301742.919390,-109.301613
52307189.542484,-107.341110
52312636.165577,-115.684349
52318082.788671,-112.986237
52323529.411765,-111.332130
52328976.034858,-116.150406
52334422.657952,-116.247299
52339869.281046,-114.607964
52345315.904139,-116.552345
52350762.527233,-113.118500
52356209.150327,-116.009644
52361655.773420,-116.645920
52367102.396514,-114.425209
52372549.019608,-115.457962
52377995.642702,-119.492584
52383442.265795,-115.130890
52388888.888889,-115.534775
52394335.511983,-111.319412
52399782.135076,-114.864075
52405228.758170,-115.170792
52410675.381264,-120.839157
52416122.004357,-119.064713
52421568.627451,-113.489639
52427015.250545,-118.081604
52432461.873638,-119.109589
52437908.496732,-114.282997
52443355.119826,-112.684189
52448801.742919,-113.847137
52454248.366013,-115.487534
52459694.989107,-115.307785
52465141.612200,-113.956680
52470588.235294,-113.382599
52476034.858388,-124.313919
52481481.481481,-114.088623
52486928.104575,-114.867767
52492374.727669,-118.808151
52497821.350763,-114.001991
52503267.973856,-111.986931
52508714.596950,-115.807411
52514161.220044,-118.407120
52519607.843137,-118.743011
52525054.466231,-111.540749
52530501.089325,-113.171371
52535947.712418,-112.200439
52541394.335512,-117.052948
52546840.958606,-116.412704
52552287.581699,-115.575699
52557734.204793,-115.242371
52563180.827887,-116.201035
52568627.450980,-113.123077
52574074.074074,-106.600685
52579520.697168,-106.368935
52584967.320261,-113.537247
52590413.943355,-116.230316
52595860.566449,-122.742279
52601307.189542,-115.185165
52606753.812636,-115.641342
52612200.435730,-118.859772
52617647.058824,-116.711792
52623093.681917,-115.722496
52628540.305011,-117.185364
52633986.928105,-113.552254
52639433.551198,-115.977661
52644880.174292,-120.243393
52650326.797386,-116.396927
52655773.420479,-114.710434
52661220.043573,-116.457031
52666666.666667,-111.099945
52672113.289760,-107.314041
52677559.912854,-111.892532
52683006.535948,-114.861374
52688453.159041,-113.916512
52693899.782135,-115.819504
52699346.405229,-113.383301
52704793.028322,-116.070061
52710239.651416,-113.395073
52715686.274510,-110.769966
52721132.897603,-117.018341
52726579.520697,-112.948601
52732026.143791,-116.035454
52737472.766885,-116.113327
52742919.389978,-116.549438
52748366.013072,-119.159180
52753812.636166,-116.501244
52759259.259259,-110.701416
52764705.882353,-114.623367
52770152.505447,-112.424362
52775599.128540,-115.330246
52781045.751634,-115.060440
52786492.374728,-114.822350
52791938.997821,-115.791153
52797385.620915,-116.186691
52802832.244009,-109.840332
52808278.867102,-115.455765
52813725.490196,-116.223877
52819172.113290,-114.023888
52824618.736383,-119.625031
52830065.359477,-113.916389
52835511.982571,-116.605568
52840958.605664,-119.149918
52846405.228758,-117.244408
52851851.851852,-111.691132
52857298.474946,-114.549095
52862745.098039,-119.661438
52868191.721133,-115.555153
52873638.344227,-114.137360
52879084.967320,-113.436668
52884531.590414,-120.475586
52889978.213508,-117.031693
52895424.836601,-114.409180
52900871.459695,-116.281769
52906318.082789,-116.284119
52911764.705882,-117.424095
52917211.328976,-115.183640
52922657.952070,-119.028534
52928104.575163,-117.701935
52933551.198257,-118.109512
52938997.821351,-112.978394
52944444.444444,-109.769707
52949891.067538,-117.705238
52955337.690632,-116.019501
52960784.313725,-112.859634
52966230.936819,-117.731201
52971677.559913,-114.852097
52977124.183007,-114.421928
52982570.806100,-115.820244
52988017.429194,-112.234436
52993464.052288,-116.318398
52998910.675381,-117.037132
53004357.298475,-114.493912
53009803.921569,-112.212830
53015250.544662,-117.081772
53020697.167756,-116.158005
53026143.790850,-115.061615
53031590.413943,-115.036209
53037037.037037,-114.639137
53042483.660131,-113.206650
53047930.283224,-117.057556
53053376.906318,-116.234474
53058823.529412,-117.417862
53064270.152505,-114.756271
53069716.775599,-116.534264
53075163.398693,-114.620857
53080610.021786,-109.114075
53086056.644880,-119.120651
53091503.267974,-115.648315
53096949.891068,-118.379288
53102396.514161,-118.558502
53107843.137255,-117.152245
53113289.760349,-115.489487
53118736.383442,-117.510986
53124183.006536,-109.560440
53129629.629630,-114.866379
53135076.252723,-116.319901
53140522.875817,-119.029510
53145969.498911,-120.071960
53151416.122004,-118.389526
53156862.745098,-119.474258
53162309.368192,-117.627327
53167755.991285,-112.182457
53173202.614379,-114.958801
53178649.237473,-115.463753
53184095.860566,-119.156433
53189542.483660,-110.486221
53194989.106754,-117.270470
53200435.729847,-119.731812
53205882.352941,-119.210861
53211328.976035,-116.113113
53216775.599129,-114.107201
53222222.222222,-114.960251
53227668.845316,-116.955673
53233115.468410,-115.701431
53238562.091503,-113.794189
53244008.714597,-119.099609
53249455.337691,-116.153099
53254901.960784,-115.475578
53260348.583878,-111.958771
53265795.206972,-114.498947
53271241.830065,-113.297989
53276688.453159,-115.164528
53282135.076253,-114.622192
53287581.699346,-116.230270
53293028.322440,-114.791901
53298474.945534,-114.202789
53303921.568627,-109.365692
53309368.191721,-108.973053
53314814.814815,-116.173492
53320261.437909,-115.731972
53325708.061002,-114.674042
53331154.684096,-114.864792
53336601.307190,-118.010025
53342047.930283,-115.220459
53347494.553377,-114.485939
53352941.176471,-109.120102
53358387.799564,-119.170593
53363834.422658,-114.563614
53369281.045752,-115.608383
53374727.668845,-114.551529
53380174.291939,-115.022240
53385620.915033,-115.925056
53391067.538126,-117.273323
53396514.161220,-115.612801
53401960.784314,-117.503891
53407407.407407,-118.774780
53412854.030501,-117.974609
53418300.653595,-116.635513
53423747.276688,-118.435837
53429193.899782,-117.831642
53434640.522876,-111.353256
53440087.145969,-107.615036
53445533.769063,-112.598335
53450980.392157,-115.167625
53456427.015251,-120.946945
53461873.638344,-122.403885
53467320.261438,-115.157730
53472766.884532,-115.161827
53478213.507625,-116.312981
53483660.130719,-116.936081
53489106.753813,-105.760841
53494553.376906,-118.904602
53500000.000000,-117.960739
