frequency,power
51727668.845316,-100.928795
51733115.468410,-106.905067
51738562.091503,-107.299339
51744008.714597,-106.476295
51749455.337691,-103.294945
51754901.960784,-108.416962
51760348.583878,-106.173088
51765795.206972,-105.195625
51771241.830065,-107.392921
51776688.453159,-108.569580
51782135.076253,-108.737144
51787581.699346,-107.367615
51793028.322440,-106.322563
51798474.945534,-110.124268
51803921.568627,-108.427155
51809368.191721,-104.974045
51814814.814815,-106.327713
51820261.437909,-107.318687
51825708.061002,-109.746620
51831154.684096,-106.093147
51836601.307190,-106.251762
51842047.930283,-109.703583
51847494.553377,-104.557350
51852941.176471,-106.290573
51858387.799564,-105.654152
51863834.422658,-109.005402
51869281.045752,-103.219032
51874727.668845,-105.468246
51880174.291939,-109.461601
51885620.915033,-108.635033
51891067.538126,-106.583878
51896514.161220,-107.772102
51901960.784314,-107.165817
51907407.407407,-109.387978
51912854.030501,-104.626358
51918300.653595,-110.380859
51923747.276688,-104.359673
51929193.899782,-110.272980
51934640.522876,-103.454216
51940087.145969,-109.119148
51945533.769063,-108.384842
51950980.392157,-109.363823
51956427.015251,-106.104546
51961873.638344,-108.553627
51967320.261438,-108.374741
51972766.884532,-107.025452
51978213.507625,-104.438293
51983660.130719,-107.745781
51989106.753813,-107.747391
51994553.376906,-105.995850
52000000.000000,-104.495728
52005446.623094,-109.286774
52010893.246187,-112.044815
52016339.869281,-108.382248
52021786.492375,-108.198059
52027233.115468,-107.599289
52032679.738562,-109.186783
52038126.361656,-108.004105
52043572.984749,-107.277054
52049019.607843,-112.210617
52054466.230937,-106.588608
52059912.854031,-106.103989
52065359.477124,-108.382637
52070806.100218,-108.689270
52076252.723312,-112.559441
52081699.346405,-109.747383
52087145.969499,-109.861084
52092592.592593,-108.278282
52098039.215686,-109.244507
52103485.838780,-108.297684
52108932.461874,-110.421570
52114379.084967,-112.423286
52119825.708061,-108.046432
52125272.331155,-107.225464
52130718.954248,-106.669327
52136165.577342,-111.114998
52141612.200436,-106.275681
52147058.823529,-107.060020
52152505.446623,-113.031052
52157952.069717,-107.781181
52163398.692810,-107.024986
52168845.315904,-110.012886
52174291.938998,-111.027824
52179738.562091,-111.899124
52185185.185185,-103.434692
52190631.808279,-106.887505
52196078.431373,-109.423111
52201525.054466,-112.581421
52206971.677560,-107.423828
52212418.300654,-113.360611
52217864.923747,-110.867065
52223311.546841,-110.272331
52228758.169935,-109.992401
52234204.793028,-109.173843
52239651.416122,-111.623154
52245098.039216,-113.041061
52250544.662309,-108.178146
52255991.285403,-112.011642
52261437.908497,-107.096138
52266884.531590,-110.819778
52272331.154684,-111.364754
52277777.777778,-110.904991
52283224.400871,-112.048027
52288671.023965,-105.348846
52294117.647059,-107.328064
52299564.270153,-109.823425
52305010.893246,-111.190582
52310457.516340,-105.657928
52315904.139434,-111.466736
52321350.762527,-111.216743
52326797.385621,-109.588921
52332244.008715,-110.324875
52337690.631808,-108.336105
52343137.254902,-111.131439
52348583.877996,-112.570045
52354030.501089,-110.439026
52359477.124183,-111.464600
52364923.747277,-108.590088
52370370.370370,-108.405731
52375816.993464,-106.476067
52381263.616558,-111.453766
52386710.239651,-106.045441
52392156.862745,-108.941338
52397603.485839,-109.916306
52403050.108932,-114.377899
52408496.732026,-113.393906
52413943.355120,-109.533447
52419389.978214,-112.826721
52424836.601307,-110.451347
52430283.224401,-107.571602
52435729.847495,-105.146667
52441176.470588,-112.070984
52446623.093682,-108.024612
52452069.716776,-107.035278
52457516.339869,-108.193909
52462962.962963,-108.854279
52468409.586057,-110.608414
52473856.209150,-109.921982
52479302.832244,-108.470718
52484749.455338,-110.073540
52490196.078431,-110.819489
52495642.701525,-104.853531
52501089.324619,-104.506836
52506535.947712,-108.133987
52511982.570806,-106.044205
52517429.193900,-108.786125
52522875.816993,-111.579575
52528322.440087,-111.748001
52533769.063181,-113.554138
52539215.686275,-110.469086
52544662.309368,-111.983994
52550108.932462,-114.633553
52555555.555556,-113.539658
52561002.178649,-106.062691
52566448.801743,-111.853798
52571895.424837,-111.984947
52577342.047930,-106.418793
52582788.671024,-112.494736
52588235.294118,-107.564819
52593681.917211,-109.886444
52599128.540305,-112.735825
52604575.163399,-108.888474
52610021.786492,-108.179840
52615468.409586,-108.244858
52620915.032680,-109.038025
52626361.655773,-108.327316
52631808.278867,-110.167374
52637254.901961,-109.875252
52642701.525054,-108.796852
52648148.148148,-104.790077
52653594.771242,-109.204758
52659041.394336,-105.123375
52664488.017429,-110.389633
52669934.640523,-110.719643
52675381.263617,-112.016304
52680827.886710,-108.705818
52686274.509804,-103.824776
52691721.132898,-108.001778
52697167.755991,-109.885345
52702614.379085,-108.522247
52708061.002179,-106.077805
52713507.625272,-109.105927
52718954.248366,-109.542236
52724400.871460,-108.504837
52729847.494553,-111.334000
52735294.117647,-110.591270
52740740.740741,-111.891853
52746187.363834,-106.786728
52751633.986928,-103.812119
52757080.610022,-111.029053
52762527.233115,-105.568230
52767973.856209,-110.576736
52773420.479303,-108.214813
52778867.102397,-107.850525
52784313.725490,-112.368103
52789760.348584,-106.254990
52795206.971678,-110.319016
52800653.594771,-109.598404
52806100.217865,-109.803505
52811546.840959,-104.847580
52816993.464052,-112.719185
52822440.087146,-106.423027
52827886.710240,-108.071098
52833333.333333,-106.241844
52838779.956427,-104.811401
52844226.579521,-106.388412
52849673.202614,-114.012939
52855119.825708,-113.387383
52860566.448802,-113.508949
52866013.071895,-108.470299
52871459.694989,-105.904221
52876906.318083,-104.177567
52882352.941176,-112.358437
52887799.564270,-106.716049
52893246.187364,-109.223900
52898692.810458,-110.095909
52904139.433551,-108.508713
52909586.056645,-108.838516
52915032.679739,-112.201111
52920479.302832,-110.592773
52925925.925926,-109.496567
52931372.549020,-107.418655
52936819.172113,-103.994026
52942265.795207,-106.495087
52947712.418301,-111.900169
52953159.041394,-104.318092
52958605.664488,-103.463203
52964052.287582,-107.046509
52969498.910675,-107.240463
52974945.533769,-108.699142
52980392.156863,-108.421677
52985838.779956,-108.750999
52991285.403050,-111.140930
52996732.026144,-108.389977
53002178.649237,-107.229149
53007625.272331,-107.194794
53013071.895425,-108.460571
53018518.518519,-109.762337
53023965.141612,-107.269547
53029411.764706,-108.309921
53034858.387800,-110.338959
53040305.010893,-108.862076
53045751.633987,-109.594604
53051198.257081,-109.474571
53056644.880174,-110.707787
53062091.503268,-104.969330
53067538.126362,-107.921509
53072984.749455,-107.319626
53078431.372549,-105.974953
53083877.995643,-108.359634
53089324.618736,-108.114716
53094771.241830,-110.546234
53100217.864924,-109.174232
53105664.488017,-109.480713
53111111.111111,-111.076706
53116557.734205,-109.236977
53122004.357298,-108.723495
53127450.980392,-109.038834
53132897.603486,-109.785545
53138344.226580,-107.262283
53143790.849673,-106.451599
53149237.472767,-109.272995
53154684.095861,-107.401031
53160130.718954,-108.533020
53165577.342048,-107.950714
53171023.965142,-108.382652
53176470.588235,-112.791351
53181917.211329,-111.567986
53187363.834423,-107.232330
53192810.457516,-107.949936
53198257.080610,-106.017548
53203703.703704,-107.527351
53209150.326797,-106.515358
53214596.949891,-107.549355
53220043.572985,-108.167458
53225490.196078,-108.999298
53230936.819172,-106.881668
53236383.442266,-109.004883
53241830.065359,-111.135742
53247276.688453,-107.363602
53252723.311547,-106.602669
53258169.934641,-105.129509
53263616.557734,-106.088181
53269063.180828,-106.823929
53274509.803922,-110.065300
53279956.427015,-106.654831
53285403.050109,-107.184326
53290849.673203,-107.872536
53296296.296296,-110.164017
53301742.919390,-107.533218
53307189.542484,-116.058060
53312636.165577,-104.408257
53318082.788671,-108.908569
53323529.411765,-105.646561
53328976.034858,-104.962280
53334422.657952,-110.653008
53339869.281046,-115.488068
53345315.904139,-102.392761
53350762.527233,-105.738754
53356209.150327,-112.675140
53361655.773420,-107.869194
53367102.396514,-109.087074
53372549.019608,-104.394974
53377995.642702,-107.011383
53383442.265795,-106.836288
53388888.888889,-105.089333
53394335.511983,-107.191856
53399782.135076,-107.239548
53405228.758170,-111.276733
53410675.381264,-105.778114
53416122.004357,-110.430145
53421568.627451,-113.583138
53427015.250545,-108.074341
53432461.873638,-111.061142
53437908.496732,-102.548439
53443355.119826,-109.584694
53448801.742919,-110.719940
53454248.366013,-103.952858
53459694.989107,-104.455185
53465141.612200,-107.340729
53470588.235294,-108.452347
53476034.858388,-106.897392
53481481.481481,-105.027199
53486928.104575,-105.524590
53492374.727669,-109.131180
53497821.350763,-103.725395
53503267.973856,-103.515892
53508714.596950,-109.642593
53514161.220044,-108.907707
53519607.843137,-105.650826
53525054.466231,-105.894768
53530501.089325,-109.394211
53535947.712418,-104.240891
53541394.335512,-104.589836
53546840.958606,-109.846382
53552287.581699,-109.040100
53557734.204793,-112.190598
53563180.827887,-103.941498
53568627.450980,-104.730499
53574074.074074,-109.087860
53579520.697168,-103.996162
53584967.320261,-105.890503
53590413.943355,-107.649803
53595860.566449,-108.306801
53601307.189542,-112.045776
53606753.812636,-107.063820
53612200.435730,-110.102928
53617647.058824,-112.336113
53623093.681917,-105.547256
53628540.305011,-104.833420
53633986.928105,-109.200279
53639433.551198,-106.834671
53644880.174292,-104.664963
53650326.797386,-110.204544
53655773.420479,-109.210976
53661220.043573,-109.085190
53666666.666667,-108.145477
53672113.289760,-110.456055
53677559.912854,-107.133270
53683006.535948,-105.315361
53688453.159041,-104.373970
53693899.782135,-104.146301
53699346.405229,-110.146820
53704793.028322,-108.353729
53710239.651416,-107.147400
53715686.274510,-107.133949
53721132.897603,-109.891548
53726579.520697,-108.667130
53732026.143791,-109.599846
53737472.766885,-110.715317
53742919.389978,-110.419083
53748366.013072,-104.591522
53753812.636166,-105.885941
53759259.259259,-108.678368
53764705.882353,-104.990837
53770152.505447,-104.482689
53775599.128540,-105.453812
53781045.751634,-108.758072
53786492.374728,-110.088127
53791938.997821,-108.169861
53797385.620915,-105.525658
53802832.244009,-106.853035
53808278.867102,-109.499191
53813725.490196,-103.429176
53819172.113290,-112.750000
53824618.736383,-108.819992
53830065.359477,-109.702240
53835511.982571,-108.848938
53840958.605664,-108.118507
53846405.228758,-109.023880
53851851.851852,-104.383842
53857298.474946,-108.578156
53862745.098039,-107.635307
53868191.721133,-107.998726
53873638.344227,-104.381981
53879084.967320,-106.085541
53884531.590414,-105.568604
53889978.213508,-104.780426
53895424.836601,-108.333191
53900871.459695,-105.713638
53906318.082789,-107.296608
53911764.705882,-111.319748
53917211.328976,-106.461044
53922657.952070,-106.884796
53928104.575163,-108.542702
53933551.198257,-106.666199
53938997.821351,-106.456573
53944444.444444,-105.476654
53949891.067538,-113.357430
53955337.690632,-104.890816
53960784.313725,-108.066010
53966230.936819,-109.503418
53971677.559913,-105.984200
53977124.183007,-103.992157
53982570.806100,-103.615486
53988017.429194,-106.281799
53993464.052288,-107.780830
53998910.675381,-106.881302
54004357.298475,-108.006210
54009803.921569,-103.537132
54015250.544662,-107.312637
54020697.167756,-105.410225
54026143.790850,-107.610252
54031590.413943,-106.996948
54037037.037037,-105.682007
54042483.660131,-105.058731
54047930.283224,-106.438301
54053376.906318,-107.353935
54058823.529412,-110.528946
54064270.152505,-103.582901
54069716.775599,-107.303047
54075163.398693,-105.897224
54080610.021786,-106.753494
54086056.644880,-105.775566
54091503.267974,-107.048866
54096949.891068,-106.067795
54102396.514161,-104.131210
54107843.137255,-105.696114
54113289.760349,-105.894760
54118736.383442,-108.048798
54124183.006536,-104.939987
54129629.629630,-104.589203
54135076.252723,-107.608566
54140522.875817,-108.939575
54145969.498911,-104.172752
54151416.122004,-105.570847
54156862.745098,-108.098061
54162309.368192,-104.298820
54167755.991285,-104.060394
54173202.614379,-108.354294
54178649.237473,-104.029312
54184095.860566,-102.590820
54189542.483660,-102.542305
54194989.106754,-107.478523
54200435.729847,-105.939095
54205882.352941,-103.094490
54211328.976035,-105.058609
54216775.599129,-108.542625
54222222.222222,-105.037537
54227668.845316,-105.619247
54233115.468410,-104.625099
54238562.091503,-107.954102
54244008.714597,-104.452019
54249455.337691,-107.333832
54254901.960784,-102.022392
54260348.583878,-109.212234
54265795.206972,-105.166626
54271241.830065,-104.384811
54276688.453159,-105.498459
54282135.076253,-107.717430
54287581.699346,-106.274612
54293028.322440,-103.637199
54298474.945534,-103.997864
54303921.568627,-106.075531
54309368.191721,-94.702034
54314814.814815,-102.548538
54320261.437909,-103.500099
54325708.061002,-103.703064
54331154.684096,-103.805191
54336601.307190,-107.562943
54342047.930283,-106.069885
54347494.553377,-104.654282
54352941.176471,-103.650894
54358387.799564,-104.273575
54363834.422658,-105.745071
54369281.045752,-105.379593
54374727.668845,-102.843002
54380174.291939,-102.337578
54385620.915033,-104.576714
54391067.538126,-105.931236
54396514.161220,-107.772064
54401960.784314,-106.824608
54407407.407407,-103.613396
54412854.030501,-106.722244
54418300.653595,-109.133911
54423747.276688,-109.451828
54429193.899782,-101.951935
54434640.522876,-103.691780
54440087.145969,-103.755035
54445533.769063,-101.186783
54450980.392157,-106.300545
54456427.015251,-107.738403
54461873.638344,-100.692627
54467320.261438,-102.729034
54472766.884532,-101.314476
54478213.507625,-103.938843
54483660.130719,-107.182449
54489106.753813,-109.638908
54494553.376906,-104.075043
54500000.000000,-105.574120
