frequency,power
49686274.509804,-106.430809
49691721.132898,-107.587135
49697167.755991,-108.985451
49702614.379085,-108.582535
49708061.002179,-106.120071
49713507.625272,-108.797882
49718954.248366,-112.598419
49724400.871460,-108.799866
49729847.494553,-110.328026
49735294.117647,-104.089706
49740740.740741,-107.132477
49746187.363834,-108.885971
49751633.986928,-108.117912
49757080.610022,-107.197052
49762527.233115,-112.140610
49767973.856209,-107.517868
49773420.479303,-105.756180
49778867.102397,-105.757919
49784313.725490,-109.200531
49789760.348584,-111.553276
49795206.971678,-109.129593
49800653.594771,-104.760529
49806100.217865,-110.243156
49811546.840959,-109.216812
49816993.464052,-108.124817
49822440.087146,-114.539047
49827886.710240,-108.702087
49833333.333333,-111.147720
49838779.956427,-109.584320
49844226.579521,-109.173981
49849673.202614,-111.201309
49855119.825708,-111.138916
49860566.448802,-112.772995
49866013.071895,-110.390793
49871459.694989,-111.219170
49876906.318083,-110.712112
49882352.941176,-105.952042
49887799.564270,-109.963593
49893246.187364,-107.726555
49898692.810458,-106.485680
49904139.433551,-108.287247
49909586.056645,-105.692917
49915032.679739,-109.759369
49920479.302832,-111.277534
49925925.925926,-110.497421
49931372.549020,-111.837936
49936819.172113,-108.665955
49942265.795207,-110.506126
49947712.418301,-109.861389
49953159.041394,-109.192955
49958605.664488,-105.541550
49964052.287582,-110.384781
49969498.910675,-113.024178
49974945.533769,-107.788467
49980392.156863,-115.148010
49985838.779956,-107.987686
49991285.403050,-102.662064
49996732.026144,-110.743973
50002178.649237,-103.733856
50007625.272331,-110.553551
50013071.895425,-109.590439
50018518.518519,-108.483261
50023965.141612,-111.815796
50029411.764706,-107.794411
50034858.387800,-111.670486
50040305.010893,-109.810982
50045751.633987,-107.458359
50051198.257081,-108.931877
50056644.880174,-110.486191
50062091.503268,-110.894348
50067538.126362,-109.765556
50072984.749455,-111.179657
50078431.372549,-113.810623
50083877.995643,-112.522705
50089324.618736,-108.261444
50094771.241830,-108.769882
50100217.864924,-111.654404
50105664.488017,-111.255035
50111111.111111,-110.198784
50116557.734205,-109.415192
50122004.357298,-114.647789
50127450.980392,-111.862976
50132897.603486,-109.647057
50138344.226580,-110.305908
50143790.849673,-111.486633
50149237.472767,-111.430580
50154684.095861,-113.053139
50160130.718954,-110.735489
50165577.342048,-114.096451
50171023.965142,-110.417923
50176470.588235,-108.512665
50181917.211329,-106.554260
50187363.834423,-105.838425
50192810.457516,-113.953255
50198257.080610,-111.931458
50203703.703704,-110.483673
50209150.326797,-112.807007
50214596.949891,-110.864746
50220043.572985,-108.701210
50225490.196078,-109.197952
50230936.819172,-112.126358
50236383.442266,-109.866028
50241830.065359,-112.446045
50247276.688453,-111.536293
50252723.311547,-108.299683
50258169.934641,-107.358109
50263616.557734,-109.349533
50269063.180828,-107.484039
50274509.803922,-106.865097
50279956.427015,-112.460106
50285403.050109,-112.854950
50290849.673203,-109.292709
50296296.296296,-112.737762
50301742.919390,-109.685059
50307189.542484,-115.100937
50312636.165577,-113.942657
50318082.788671,-113.526001
50323529.411765,-117.013443
50328976.034858,-112.048340
50334422.657952,-109.389839
50339869.281046,-110.864571
50345315.904139,-108.081322
50350762.527233,-108.644730
50356209.150327,-109.018295
50361655.773420,-109.162025
50367102.396514,-109.479263
50372549.019608,-110.758820
50377995.642702,-108.691223
50383442.265795,-110.702225
50388888.888889,-111.533699
50394335.511983,-111.755081
50399782.135076,-112.324944
50405228.758170,-105.332428
50410675.381264,-105.059441
50416122.004357,-109.209671
50421568.627451,-104.910248
50427015.250545,-109.028366
50432461.873638,-109.940475
50437908.496732,-107.996216
50443355.119826,-111.797478
50448801.742919,-107.872612
50454248.366013,-109.043076
50459694.989107,-110.313034
50465141.612200,-111.433319
50470588.235294,-110.125420
50476034.858388,-108.642990
50481481.481481,-111.876801
50486928.104575,-110.473167
50492374.727669,-110.120125
50497821.350763,-108.796654
50503267.973856,-109.594658
50508714.596950,-110.160049
50514161.220044,-108.670570
50519607.843137,-111.260513
50525054.466231,-115.448639
50530501.089325,-107.926590
50535947.712418,-108.361725
50541394.335512,-108.083412
50546840.958606,-107.619659
50552287.581699,-111.144066
50557734.204793,-108.447937
50563180.827887,-109.019806
50568627.450980,-107.123634
50574074.074074,-110.489388
50579520.697168,-115.580612
50584967.320261,-111.105194
50590413.943355,-106.749527
50595860.566449,-106.084023
50601307.189542,-105.676811
50606753.812636,-105.364799
50612200.435730,-110.391342
50617647.058824,-108.615799
50623093.681917,-109.296127
50628540.305011,-108.351578
50633986.928105,-108.620132
50639433.551198,-112.851799
50644880.174292,-112.823593
50650326.797386,-110.334312
50655773.420479,-110.716789
50661220.043573,-110.778976
50666666.666667,-110.660522
50672113.289760,-105.444550
50677559.912854,-110.089645
50683006.535948,-113.167419
50688453.159041,-105.611862
50693899.782135,-111.913895
50699346.405229,-107.435196
50704793.028322,-108.472855
50710239.651416,-113.506897
50715686.274510,-110.178452
50721132.897603,-107.306061
50726579.520697,-105.382904
50732026.143791,-111.816299
50737472.766885,-107.415359
50742919.389978,-115.015022
50748366.013072,-110.385902
50753812.636166,-111.827133
50759259.259259,-108.739243
50764705.882353,-109.331200
50770152.505447,-109.561569
50775599.128540,-111.159409
50781045.751634,-107.436981
50786492.374728,-107.159973
50791938.997821,-111.125404
50797385.620915,-105.794716
50802832.244009,-106.873367
50808278.867102,-114.076912
50813725.490196,-111.957329
50819172.113290,-107.854240
50824618.736383,-105.068741
50830065.359477,-108.215027
50835511.982571,-110.094841
50840958.605664,-109.214714
50846405.228758,-111.189560
50851851.851852,-111.187881
50857298.474946,-107.831894
50862745.098039,-107.151039
50868191.721133,-106.874840
50873638.344227,-109.509720
50879084.967320,-114.024612
50884531.590414,-104.560364
50889978.213508,-107.923477
50895424.836601,-114.239380
50900871.459695,-109.558983
50906318.082789,-108.553894
50911764.705882,-108.932785
50917211.328976,-109.761192
50922657.952070,-109.859619
50928104.575163,-107.641220
50933551.198257,-109.443497
50938997.821351,-110.467209
50944444.444444,-108.445007
50949891.067538,-106.730186
50955337.690632,-110.746643
50960784.313725,-108.547028
50966230.936819,-109.653488
50971677.559913,-106.773903
50977124.183007,-108.746872
50982570.806100,-108.836830
50988017.429194,-107.370834
50993464.052288,-106.173851
50998910.675381,-110.745171
51004357.298475,-107.463852
51009803.921569,-105.784157
51015250.544662,-105.182739
51020697.167756,-104.843811
51026143.790850,-104.829987
51031590.413943,-105.345337
51037037.037037,-105.433273
51042483.660131,-107.343437
51047930.283224,-110.718399
51053376.906318,-108.453278
51058823.529412,-105.949631
51064270.152505,-106.379234
51069716.775599,-107.553619
51075163.398693,-106.710495
51080610.021786,-105.437401
51086056.644880,-105.655609
51091503.267974,-108.336266
51096949.891068,-104.542473
51102396.514161,-107.278076
51107843.137255,-109.381905
51113289.760349,-109.986694
51118736.383442,-111.547661
51124183.006536,-106.052711
51129629.629630,-106.847229
51135076.252723,-104.038124
51140522.875817,-108.045616
51145969.498911,-105.980186
51151416.122004,-106.251518
51156862.745098,-109.835350
51162309.368192,-105.729492
51167755.991285,-108.619621
51173202.614379,-110.485214
51178649.237473,-111.067093
51184095.860566,-111.830833
51189542.483660,-109.519531
51194989.106754,-108.986702
51200435.729847,-105.843613
51205882.352941,-107.967941
51211328.976035,-109.296196
51216775.599129,-106.519173
51222222.222222,-108.431404
51227668.845316,-108.025146
51233115.468410,-106.808128
51238562.091503,-106.348907
51244008.714597,-108.760803
51249455.337691,-106.341110
51254901.960784,-107.069237
51260348.583878,-109.732430
51265795.206972,-111.712959
51271241.830065,-108.090683
51276688.453159,-104.943962
51282135.076253,-106.458405
51287581.699346,-105.961578
51293028.322440,-112.276321
51298474.945534,-111.681976
51303921.568627,-105.972015
51309368.191721,-111.552284
51314814.814815,-107.501381
51320261.437909,-108.504288
51325708.061002,-108.253700
51331154.684096,-106.108559
51336601.307190,-109.412453
51342047.930283,-108.512283
51347494.553377,-107.630913
51352941.176471,-104.596870
51358387.799564,-111.077492
51363834.422658,-110.058861
51369281.045752,-106.505051
51374727.668845,-109.624268
51380174.291939,-112.861084
51385620.915033,-109.152512
51391067.538126,-105.949463
51396514.161220,-102.845627
51401960.784314,-104.133842
51407407.407407,-107.367012
51412854.030501,-108.354156
51418300.653595,-109.831497
51423747.276688,-108.015152
51429193.899782,-107.668343
51434640.522876,-107.611313
51440087.145969,-107.645302
51445533.769063,-105.190468
51450980.392157,-101.017899
51456427.015251,-109.336548
51461873.638344,-111.325340
51467320.261438,-104.753067
51472766.884532,-113.721573
51478213.507625,-110.661133
51483660.130719,-112.217285
51489106.753813,-107.057098
51494553.376906,-106.884720
51500000.000000,-108.558075
51505446.623094,-105.749359
51510893.246187,-105.573235
51516339.869281,-103.954002
51521786.492375,-109.946640
51527233.115468,-106.384727
51532679.738562,-107.304390
51538126.361656,-104.235168
51543572.984749,-104.732063
51549019.607843,-109.992859
51554466.230937,-108.459465
51559912.854031,-112.602730
51565359.477124,-107.495651
51570806.100218,-109.385406
51576252.723312,-105.427406
51581699.346405,-105.943680
51587145.969499,-105.280762
51592592.592593,-106.525566
51598039.215686,-108.183830
51603485.838780,-109.376945
51608932.461874,-107.445282
51614379.084967,-108.726128
51619825.708061,-108.104874
51625272.331155,-106.867943
51630718.954248,-103.617493
51636165.577342,-107.615402
51641612.200436,-102.813789
51647058.823529,-109.763412
51652505.446623,-110.644363
51657952.069717,-108.490433
51663398.692810,-108.389679
51668845.315904,-109.991379
51674291.938998,-107.854263
51679738.562091,-105.770042
51685185.185185,-109.675690
51690631.808279,-108.461807
51696078.431373,-111.394890
51701525.054466,-101.669235
51706971.677560,-107.090179
51712418.300654,-105.663193
51717864.923747,-109.929672
51723311.546841,-106.208618
51728758.169935,-105.216171
51734204.793028,-107.549362
51739651.416122,-109.367111
51745098.039216,-111.301117
51750544.662309,-105.316269
51755991.285403,-109.107162
51761437.908497,-108.121277
51766884.531590,-104.550179
51772331.154684,-106.685623
51777777.777778,-109.822189
51783224.400871,-117.404259
51788671.023965,-112.045731
51794117.647059,-109.113731
51799564.270153,-109.400337
51805010.893246,-108.665741
51810457.516340,-108.873253
51815904.139434,-109.047501
51821350.762527,-108.803665
51826797.385621,-106.788971
51832244.008715,-107.029915
51837690.631808,-105.694626
51843137.254902,-108.900337
51848583.877996,-106.038971
51854030.501089,-106.458038
51859477.124183,-106.544731
51864923.747277,-107.592552
51870370.370370,-109.051323
51875816.993464,-113.402367
51881263.616558,-112.976410
51886710.239651,-109.025803
51892156.862745,-106.835205
51897603.485839,-105.117943
51903050.108932,-105.095299
51908496.732026,-106.342499
51913943.355120,-109.909126
51919389.978214,-109.442184
51924836.601307,-106.222641
51930283.224401,-107.262314
51935729.847495,-108.695793
51941176.470588,-114.689590
51946623.093682,-109.731987
51952069.716776,-107.341125
51957516.339869,-106.193298
51962962.962963,-106.553268
51968409.586057,-113.348244
51973856.209150,-107.436897
51979302.832244,-108.436745
51984749.455338,-109.741585
51990196.078431,-102.397507
51995642.701525,-101.635216
52001089.324619,-109.299713
52006535.947712,-111.368713
52011982.570806,-109.774521
52017429.193900,-108.940804
52022875.816993,-109.105164
52028322.440087,-107.084496
52033769.063181,-107.869080
52039215.686275,-109.765869
52044662.309368,-108.439827
52050108.932462,-115.341843
52055555.555556,-106.998657
52061002.178649,-108.749435
52066448.801743,-108.677177
52071895.424837,-118.957809
52077342.047930,-105.584915
52082788.671024,-106.777229
52088235.294118,-108.242912
52093681.917211,-109.429581
52099128.540305,-105.907333
52104575.163399,-113.443512
52110021.786492,-107.428650
52115468.409586,-109.413414
52120915.032680,-109.790489
52126361.655773,-107.745926
52131808.278867,-109.397881
52137254.901961,-108.054665
52142701.525054,-107.520126
52148148.148148,-111.215981
52153594.771242,-111.085426
52159041.394336,-110.837845
52164488.017429,-109.231369
52169934.640523,-105.308578
52175381.263617,-105.732353
52180827.886710,-110.747589
52186274.509804,-106.582306
52191721.132898,-108.321274
52197167.755991,-112.538712
52202614.379085,-110.576889
52208061.002179,-111.783157
52213507.625272,-108.908447
52218954.248366,-109.100922
52224400.871460,-108.518761
52229847.494553,-108.668587
52235294.117647,-107.935150
52240740.740741,-111.610992
52246187.363834,-113.787277
52251633.986928,-112.756310
52257080.610022,-108.824318
52262527.233115,-113.278351
52267973.856209,-110.783783
52273420.479303,-109.511803
52278867.102397,-107.442719
52284313.725490,-109.271988
52289760.348584,-109.082253
52295206.971678,-112.461960
52300653.594771,-112.259781
52306100.217865,-106.551773
52311546.840959,-110.026276
52316993.464052,-114.896851
52322440.087146,-112.300430
52327886.710240,-110.586540
52333333.333333,-113.826141
52338779.956427,-109.781944
52344226.579521,-109.979774
52349673.202614,-112.216377
52355119.825708,-111.151688
52360566.448802,-113.180153
52366013.071895,-111.074104
52371459.694989,-109.906609
52376906.318083,-110.895958
52382352.941176,-109.441162
52387799.564270,-110.949661
52393246.187364,-108.603165
52398692.810458,-107.798218
52404139.433551,-108.947716
52409586.056645,-114.359505
52415032.679739,-111.638451
52420479.302832,-111.767075
52425925.925926,-106.948822
52431372.549020,-110.457680
52436819.172113,-111.103027
52442265.795207,-109.730843
52447712.418301,-106.240471
52453159.041394,-110.761734
52458605.664488,-111.518364
52464052.287582,-112.652893
52469498.910675,-111.432983
52474945.533769,-110.522766
52480392.156863,-107.428658
52485838.779956,-113.360130
52491285.403050,-114.237183
52496732.026144,-109.402344
52502178.649237,-120.374176
52507625.272331,-112.755623
52513071.895425,-109.733772
52518518.518519,-110.404938
52523965.141612,-113.352570
52529411.764706,-107.167274
52534858.387800,-112.501228
52540305.010893,-109.388664
52545751.633987,-108.888794
52551198.257081,-112.149544
52556644.880174,-111.004349
52562091.503268,-108.983154
52567538.126362,-115.396721
52572984.749455,-102.946632
52578431.372549,-106.966591
52583877.995643,-110.011223
52589324.618736,-113.214890
52594771.241830,-108.763428
52600217.864924,-109.752495
52605664.488017,-110.131104
52611111.111111,-109.738953
52616557.734205,-107.442024
52622004.357298,-111.241539
52627450.980392,-109.640747
52632897.603486,-113.869675
52638344.226580,-113.651474
52643790.849673,-109.960556
52649237.472767,-107.956039
52654684.095861,-108.723618
52660130.718954,-114.739601
52665577.342048,-112.048782
52671023.965142,-106.096428
52676470.588235,-109.118027
52681917.211329,-109.647377
52687363.834423,-108.524200
52692810.457516,-108.498886
52698257.080610,-109.700462
52703703.703704,-111.103271
52709150.326797,-112.420792
52714596.949891,-111.024918
52720043.572985,-112.285080
52725490.196078,-115.687561
52730936.819172,-109.426460
52736383.442266,-111.898666
52741830.065359,-112.744354
52747276.688453,-111.242188
52752723.311547,-110.189301
52758169.934641,-110.039597
52763616.557734,-110.784943
52769063.180828,-109.707550
52774509.803922,-110.827782
52779956.427015,-113.727379
52785403.050109,-116.027115
52790849.673203,-114.436890
52796296.296296,-108.717949
52801742.919390,-109.781502
52807189.542484,-112.348618
52812636.165577,-108.123360
52818082.788671,-110.006897
52823529.411765,-110.945854
52828976.034858,-108.786194
52834422.657952,-112.416008
52839869.281046,-116.071388
52845315.904139,-112.280045
52850762.527233,-110.256073
52856209.150327,-111.259338
52861655.773420,-105.875732
52867102.396514,-106.369011
52872549.019608,-108.893265
52877995.642702,-108.218018
52883442.265795,-112.813629
52888888.888889,-111.601761
52894335.511983,-109.550941
52899782.135076,-106.623917
52905228.758170,-110.125717
52910675.381264,-107.339417
52916122.004357,-109.892639
52921568.627451,-108.743439
52927015.250545,-108.854416
52932461.873638,-107.586807
52937908.496732,-109.146538
52943355.119826,-107.450455
52948801.742919,-106.417023
52954248.366013,-109.057037
52959694.989107,-109.837044
52965141.612200,-109.112511
52970588.235294,-111.316498
52976034.858388,-109.735580
52981481.481481,-111.096817
52986928.104575,-108.216599
52992374.727669,-108.212326
52997821.350763,-108.000023
53003267.973856,-110.202896
53008714.596950,-109.141991
53014161.220044,-106.799019
53019607.843137,-112.513367
53025054.466231,-110.836639
53030501.089325,-110.031158
53035947.712418,-108.583672
53041394.335512,-111.762558
53046840.958606,-111.737282
53052287.581699,-108.375290
53057734.204793,-109.640511
53063180.827887,-109.218643
53068627.450980,-106.982224
53074074.074074,-110.716713
53079520.697168,-107.909050
53084967.320261,-110.126808
53090413.943355,-108.545494
53095860.566449,-107.324455
53101307.189542,-107.217911
53106753.812636,-109.161057
53112200.435730,-108.980270
53117647.058824,-107.358475
53123093.681917,-111.837936
53128540.305011,-107.543289
53133986.928105,-112.109283
53139433.551198,-111.486061
53144880.174292,-111.266525
53150326.797386,-109.028198
53155773.420479,-111.266670
53161220.043573,-107.481018
53166666.666667,-106.366486
53172113.289760,-108.455063
53177559.912854,-105.469017
53183006.535948,-109.888115
53188453.159041,-111.703003
53193899.782135,-111.326286
53199346.405229,-110.577507
53204793.028322,-108.346466
53210239.651416,-111.430466
53215686.274510,-108.047501
53221132.897603,-111.201675
53226579.520697,-110.650551
53232026.143791,-106.522377
53237472.766885,-110.322868
53242919.389978,-111.322815
53248366.013072,-112.615952
53253812.636166,-108.948097
53259259.259259,-107.646881
53264705.882353,-104.227249
53270152.505447,-108.810204
53275599.128540,-113.927841
53281045.751634,-110.986641
53286492.374728,-111.979401
53291938.997821,-107.837036
53297385.620915,-104.441315
53302832.244009,-106.144493
53308278.867102,-103.371643
53313725.490196,-106.360168
53319172.113290,-105.527763
53324618.736383,-109.909554
53330065.359477,-110.349205
53335511.982571,-111.334335
53340958.605664,-110.440903
53346405.228758,-107.046387
53351851.851852,-104.735168
53357298.474946,-108.294220
53362745.098039,-107.804070
53368191.721133,-112.063858
53373638.344227,-109.950882
53379084.967320,-109.380219
53384531.590414,-110.270889
53389978.213508,-110.221085
53395424.836601,-108.661484
53400871.459695,-106.790779
53406318.082789,-112.071999
53411764.705882,-107.574875
53417211.328976,-109.565193
53422657.952070,-110.001312
53428104.575163,-108.254745
53433551.198257,-109.286079
53438997.821351,-104.505173
53444444.444444,-110.567520
53449891.067538,-102.555305
53455337.690632,-106.349174
53460784.313725,-109.499847
53466230.936819,-109.130859
53471677.559913,-109.227280
53477124.183007,-109.136589
53482570.806100,-111.925491
53488017.429194,-100.631561
53493464.052288,-110.016388
53498910.675381,-109.393341
53504357.298475,-111.063904
53509803.921569,-111.968086
53515250.544662,-105.165947
53520697.167756,-107.209198
53526143.790850,-111.806244
53531590.413943,-106.752304
53537037.037037,-109.604492
53542483.660131,-111.260757
53547930.283224,-112.275963
53553376.906318,-107.592003
53558823.529412,-107.639526
53564270.152505,-107.089676
53569716.775599,-106.542587
53575163.398693,-105.867126
53580610.021786,-105.892731
53586056.644880,-113.149940
53591503.267974,-108.784340
53596949.891068,-108.446793
53602396.514161,-106.833511
53607843.137255,-108.816956
53613289.760349,-108.006561
53618736.383442,-108.414322
53624183.006536,-109.418243
53629629.629630,-109.377708
53635076.252723,-111.935791
53640522.875817,-107.119942
53645969.498911,-108.231750
53651416.122004,-108.193497
53656862.745098,-110.516808
53662309.368192,-113.016426
53667755.991285,-113.891945
53673202.614379,-109.213882
53678649.237473,-105.613770
53684095.860566,-112.638184
53689542.483660,-109.107361
53694989.106754,-111.763985
53700435.729847,-106.504219
53705882.352941,-110.968292
53711328.976035,-112.573814
53716775.599129,-103.070862
53722222.222222,-108.021477
53727668.845316,-112.125816
53733115.468410,-111.821243
53738562.091503,-109.866066
53744008.714597,-108.510620
53749455.337691,-109.057495
53754901.960784,-106.396935
53760348.583878,-106.134888
53765795.206972,-105.296967
53771241.830065,-106.981514
53776688.453159,-110.691422
53782135.076253,-103.935410
53787581.699346,-110.939873
53793028.322440,-112.333519
53798474.945534,-111.291107
53803921.568627,-108.564926
53809368.191721,-108.218880
53814814.814815,-105.753220
53820261.437909,-110.868759
53825708.061002,-106.949142
53831154.684096,-112.495338
53836601.307190,-106.905251
53842047.930283,-109.323151
53847494.553377,-108.970329
53852941.176471,-112.149704
53858387.799564,-107.155411
53863834.422658,-112.973480
53869281.045752,-109.288620
53874727.668845,-107.864311
53880174.291939,-103.641518
53885620.915033,-106.219467
53891067.538126,-107.493576
53896514.161220,-104.141579
53901960.784314,-109.698502
53907407.407407,-109.915352
53912854.030501,-112.062462
53918300.653595,-107.053619
53923747.276688,-107.391464
53929193.899782,-111.529343
53934640.522876,-109.062454
53940087.145969,-109.138786
53945533.769063,-111.897491
53950980.392157,-109.530098
53956427.015251,-109.270699
53961873.638344,-109.508942
53967320.261438,-107.682106
53972766.884532,-107.134171
53978213.507625,-108.032043
53983660.130719,-107.088623
53989106.753813,-104.448761
53994553.376906,-110.563705
54000000.000000,-107.817322
