center frequency:  1000000000.000000  Hz
reference level:  0.000000  dB
IQ band width:  40000000.000000  Hz
Block IQ data >>

    time         |        i          |           q  
 0.000000643501  |  -0.000038973099  |   0.001528348890
 0.000000661376  |  -0.000489637838  |  -0.000679172343
 0.000000679251  |   0.000228060118  |  -0.000464983605
 0.000000697126  |   0.000403516111  |   0.000522663002
 0.000000715001  |  -0.000526561285  |  -0.000386309577
 0.000000732876  |  -0.000425956561  |   0.000629621849
 0.000000750751  |   0.000132176734  |   0.000650616363
 0.000000768626  |   0.000499470800  |  -0.000041907788
 0.000000786501  |   0.000119310382  |  -0.000142613033
 0.000000804376  |  -0.000464708603  |  -0.000577229774
 0.000000822251  |   0.000003891084  |   0.000813087798
 0.000000840126  |  -0.000224133182  |   0.000656928518
 0.000000858001  |  -0.000025047317  |  -0.000318413833
 0.000000875876  |   0.000042369356  |  -0.000050294515
 0.000000893751  |   0.000249499804  |   0.000710342894
 0.000000911626  |   0.000237662098  |  -0.000493474246
 0.000000929501  |  -0.000092498092  |  -0.000436685077
 0.000000947376  |  -0.000275810307  |   0.001169752097
 0.000000965251  |  -0.000421799428  |   0.001313489280
 0.000000983126  |  -0.000182937161  |  -0.000440688513
 0.000001001001  |  -0.000129328837  |  -0.000924550695
 0.000001018876  |   0.000361853599  |  -0.000086098735
 0.000001036751  |   0.000439545896  |  -0.000492775289
 0.000001054626  |   0.000452246109  |   0.000235793341
 0.000001072501  |  -0.000965990534  |   0.000050812090
 0.000001090376  |  -0.001124798786  |  -0.001604210818
 0.000001108251  |   0.000561671215  |  -0.000038601138
 0.000001126126  |  -0.000616793870  |   0.000243670278
 0.000001144001  |  -0.000104651946  |  -0.000989234191
 0.000001161876  |   0.000238968991  |   0.000838825246
 0.000001179751  |  -0.000240200970  |   0.000675291289
 0.000001197626  |   0.000640608952  |  -0.000173707114
 0.000001215501  |   0.000167660299  |   0.001520758844
 0.000001233376  |  -0.000728298095  |   0.000773453736
 0.000001251251  |  -0.000408015621  |  -0.001441239612
 0.000001269126  |  -0.000285203714  |   0.000758062466
 0.000001287001  |   0.000761969073  |   0.000740783813
 0.000001304876  |  -0.000576721970  |   0.000076384320
 0.000001322751  |  -0.000970981549  |   0.000749025028
 0.000001340626  |   0.000896433543  |  -0.000189188839
 0.000001358501  |  -0.000630600087  |   0.000395777402
 0.000001376376  |  -0.000986626022  |   0.000389276422
 0.000001394251  |   0.000048056041  |  -0.000620959734
 0.000001412126  |   0.000126461455  |   0.000156201611
 0.000001430001  |   0.001028647879  |  -0.000476233807
 0.000001447876  |  -0.000098401724  |  -0.000424764556
 0.000001465751  |   0.000381548161  |  -0.000104289720
 0.000001483626  |  -0.000154705791  |  -0.000215447828
 0.000001501502  |  -0.001213147189  |  -0.000808373501
 0.000001519377  |  -0.000050141563  |  -0.000469907420
 0.000001537252  |  -0.000958557706  |   0.000072106806
 0.000001555127  |  -0.000514674990  |  -0.001140380511
 0.000001573002  |  -0.000272386766  |   0.000141738536
 0.000001590877  |  -0.001686190953  |   0.000198067486
 0.000001608752  |   0.000266173098  |   0.000130128115
 0.000001626627  |   0.001076840796  |  -0.000320112333
 0.000001644502  |  -0.001040148549  |  -0.000552155660
 0.000001662377  |  -0.000350940070  |  -0.000371505914
 0.000001680252  |  -0.000292975979  |  -0.001058717025
 0.000001698127  |  -0.000073892115  |   0.000236686057
 0.000001716002  |   0.001518386300  |  -0.000344849832
 0.000001733877  |  -0.000393900496  |   0.000076227261
 0.000001751752  |  -0.000228474863  |   0.000984532526
 0.000001769627  |   0.000898402766  |  -0.000333708624
 0.000001787502  |  -0.000751981803  |  -0.000265186594
 0.000001805377  |  -0.000325619971  |  -0.000406127947
 0.000001823252  |   0.000107396940  |   0.000174273635
 0.000001841127  |  -0.000611643540  |   0.000337273319
 0.000001859002  |   0.001709024422  |  -0.000184230274
 0.000001876877  |   0.000663602259  |   0.000828187214
 0.000001894752  |  -0.000970738707  |   0.000100570680
 0.000001912627  |   0.000054378565  |   0.000260897679
 0.000001930502  |   0.000089213107  |   0.000270147459
 0.000001948377  |   0.000520671194  |  -0.000244767551
 0.000001966252  |  -0.000933636504  |   0.000811763224
 0.000001984127  |  -0.000740515825  |  -0.000193133470
 0.000002002002  |   0.000931711169  |  -0.000854419952
 0.000002019877  |  -0.000766037381  |   0.000223734969
 0.000002037752  |  -0.000074765478  |   0.000043624808
 0.000002055627  |   0.000165787365  |  -0.001564115868
 0.000002073502  |  -0.000988810789  |  -0.000806666620
 0.000002091377  |  -0.000001035769  |   0.000381780264
 0.000002109252  |   0.000642706582  |  -0.000333157164
 0.000002127127  |   0.000043236178  |  -0.000186398422
 0.000002145002  |   0.000411017012  |  -0.000734954898
 0.000002162877  |  -0.000815629435  |  -0.000329358911
 0.000002180752  |  -0.000775418011  |   0.000890260795
 0.000002198627  |   0.000125450737  |   0.000391859619
 0.000002216502  |  -0.000808396318  |   0.000432384724
 0.000002234377  |  -0.000097649114  |   0.000168710467
 0.000002252252  |  -0.000710838707  |   0.000012012383
 0.000002270127  |   0.000078557510  |  -0.000062952822
 0.000002288002  |   0.001322000986  |   0.000544005947
 0.000002305877  |  -0.000844963302  |  -0.000221695926
 0.000002323752  |  -0.000955535390  |  -0.000820205198
 0.000002341627  |   0.000228778314  |  -0.000910709728
 0.000002359502  |   0.000521014095  |   0.000325339410
 0.000002377377  |   0.000147140701  |   0.000039180319
 0.000002395252  |  -0.000368774927  |  -0.001644359319
 0.000002413127  |  -0.000067334375  |   0.000413803849
 0.000002431002  |   0.000566806761  |  -0.000062914201
 0.000002448877  |   0.000283718982  |   0.000098508477
 0.000002466752  |   0.000603870139  |   0.000493908883
 0.000002484627  |   0.000462009164  |   0.000198549431
 0.000002502503  |   0.000462082418  |   0.001241770806
 0.000002520378  |   0.000612282718  |   0.000193492277
 0.000002538253  |  -0.000055867800  |  -0.000174901477
 0.000002556128  |   0.000094517600  |  -0.000233046769
 0.000002574003  |  -0.000302745670  |   0.000330791227
 0.000002591878  |  -0.000254249782  |   0.000343605730
 0.000002609753  |   0.000034535227  |  -0.000261703215
 0.000002627628  |  -0.000403619837  |   0.000357310986
 0.000002645503  |  -0.000022708176  |   0.001142645953
 0.000002663378  |   0.000273069658  |   0.000475787208
 0.000002681253  |  -0.000183424578  |   0.000144509249
 0.000002699128  |  -0.000053773336  |   0.000345407490
 0.000002717003  |   0.000318808947  |  -0.001010187203
 0.000002734878  |   0.000160961979  |   0.000067981266
 0.000002752753  |  -0.000233535437  |   0.000620659441
 0.000002770628  |  -0.000763473683  |   0.000945601962
 0.000002788503  |   0.000310500414  |   0.000828837103
 0.000002806378  |   0.000025496292  |   0.000135621347
 0.000002824253  |  -0.000645368069  |  -0.000109899564
 0.000002842128  |  -0.001491537085  |  -0.000608287985
 0.000002860003  |   0.000693878450  |   0.000081863080
 0.000002877878  |   0.000391497160  |   0.000135691516
 0.000002895753  |  -0.000681311358  |   0.000484785269
 0.000002913628  |   0.000510752667  |   0.000289246731
 0.000002931503  |  -0.000960077625  |  -0.000187734127
 0.000002949378  |  -0.000183197510  |   0.000608242175
 0.000002967253  |   0.001025931677  |   0.000144007266
 0.000002985128  |  -0.000628190406  |  -0.001138560241
 0.000003003003  |  -0.000698851305  |   0.000041478219
 0.000003020878  |  -0.000411649758  |   0.001040775445
 0.000003038753  |  -0.001008160878  |   0.000556254468
 0.000003056628  |  -0.000006201535  |   0.000294471276
 0.000003074503  |   0.000043520165  |   0.000064549364
 0.000003092378  |  -0.001078122994  |  -0.000179702227
 0.000003110253  |  -0.000487786776  |  -0.000693308772
 0.000003128128  |   0.000050339018  |   0.000014699037
 0.000003146003  |  -0.000740275485  |   0.000446485006
 0.000003163878  |   0.000077931632  |   0.000285649847
 0.000003181753  |   0.000276720210  |   0.000554751547
 0.000003199628  |  -0.000499415444  |   0.001007942134
 0.000003217503  |   0.000801494927  |  -0.000357011217
 0.000003235378  |   0.000051808580  |  -0.000850747514
 0.000003253253  |   0.000346137997  |   0.000256397499
 0.000003271128  |   0.000276712002  |   0.000511457387
 0.000003289003  |  -0.000663969084  |   0.000386856031
 0.000003306878  |  -0.001081219758  |  -0.000202457450
 0.000003324753  |   0.000431170774  |   0.000762945914
 0.000003342628  |   0.000983937876  |   0.000645314576
 0.000003360503  |  -0.000114932613  |  -0.000211067527
 0.000003378378  |   0.000632772571  |   0.000329106057
 0.000003396253  |  -0.000199658069  |   0.000459850708
 0.000003414128  |  -0.000760649040  |   0.000784272677
 0.000003432003  |  -0.000571544399  |   0.000759829767
 0.000003449878  |   0.000323600892  |  -0.000173125401
 0.000003467753  |   0.000692146306  |  -0.000707742642
 0.000003485628  |  -0.000666256121  |   0.000257259497
 0.000003503504  |  -0.001011265325  |   0.000670601963
 0.000003521379  |   0.000235441083  |   0.000794899475
 0.000003539254  |   0.000344107015  |  -0.000223165363
 0.000003557129  |   0.000200308335  |  -0.001023195684
 0.000003575004  |  -0.000303748471  |   0.000263400580
 0.000003592879  |  -0.000721197110  |  -0.000099223980
 0.000003610754  |  -0.000134046699  |  -0.000002348177
 0.000003628629  |  -0.000450080668  |   0.000238815104
 0.000003646504  |  -0.000367789937  |  -0.000300446874
 0.000003664379  |  -0.000374514639  |   0.001228122390
 0.000003682254  |   0.000156437469  |   0.000712770154
 0.000003700129  |  -0.000453329645  |  -0.000578544219
 0.000003718004  |   0.000045367837  |   0.000078204801
 0.000003735879  |  -0.000512712228  |  -0.000254548475
 0.000003753754  |  -0.000989590189  |  -0.000442121469
 0.000003771629  |   0.000036984093  |  -0.000469347491
 0.000003789504  |  -0.000565418915  |   0.000581949484
 0.000003807379  |  -0.000741953205  |   0.000361693150
 0.000003825254  |   0.000273724843  |  -0.002023850800
 0.000003843129  |  -0.000734517351  |  -0.000904218352
 0.000003861004  |  -0.000720955722  |   0.000300892279
 0.000003878879  |  -0.000321198982  |  -0.000219833077
 0.000003896754  |  -0.000899255276  |   0.000512794242
 0.000003914629  |   0.000703917874  |   0.000903994311
 0.000003932504  |   0.000785447250  |  -0.000393247959
 0.000003950379  |  -0.000165841557  |  -0.000884498877
 0.000003968254  |   0.000509268837  |  -0.000325639121
 0.000003986129  |  -0.000117299358  |   0.000112113979
 0.000004004004  |   0.000286130700  |  -0.000197524976
 0.000004021879  |  -0.000028967766  |   0.000261023786
 0.000004039754  |  -0.001227409462  |  -0.000080159116
 0.000004057629  |   0.000634833355  |  -0.000570997363
 0.000004075504  |   0.000617679383  |   0.000767490943
 0.000004093379  |  -0.000213136140  |  -0.000188310572
 0.000004111254  |   0.000489165250  |  -0.000386671512
 0.000004129129  |   0.001072317362  |   0.001301274984
 0.000004147004  |   0.000083084902  |   0.000312843767
 0.000004164879  |  -0.000831996324  |  -0.001637471723
 0.000004182754  |   0.000885257265  |   0.000082447870
 0.000004200629  |   0.000384383340  |  -0.000037001304
 0.000004218504  |  -0.000159022427  |  -0.000154516485
 0.000004236379  |   0.000138914751  |   0.000156867187
 0.000004254254  |  -0.000426642451  |  -0.000392262824
 0.000004272129  |  -0.000432675733  |   0.001177481492
 0.000004290004  |  -0.000428683066  |   0.000765760487
 0.000004307879  |   0.000048488218  |   0.000429150852
 0.000004325754  |   0.000223919924  |  -0.000025034242
 0.000004343629  |  -0.000713652233  |  -0.000712487497
 0.000004361504  |   0.000153779853  |   0.000640370359
 0.000004379379  |   0.000350175658  |   0.000876330887
 0.000004397254  |  -0.000329631323  |  -0.000882178836
 0.000004415129  |   0.000238344510  |  -0.000589543954
 0.000004433004  |   0.001585408696  |   0.000088835433
 0.000004450879  |   0.000452338456  |  -0.000140094227
 0.000004468754  |  -0.000471685198  |  -0.000288500218
 0.000004486629  |  -0.000235335654  |   0.001056450885
 0.000004504505  |  -0.000063435102  |   0.000568475458
 0.000004522380  |   0.000476130517  |   0.000178831426
 0.000004540255  |  -0.000043121836  |  -0.000217667912
 0.000004558130  |  -0.000296923507  |  -0.000264589034
 0.000004576005  |   0.000252798549  |   0.000336447789
 0.000004593880  |  -0.000719977543  |   0.000151264918
 0.000004611755  |  -0.000954232353  |  -0.000430188549
 0.000004629630  |   0.000077865036  |   0.000189808256
 0.000004647505  |  -0.000354721589  |   0.000413680682
 0.000004665380  |  -0.000755121524  |  -0.000736522954
 0.000004683255  |  -0.000601799635  |   0.000906126690
 0.000004701130  |   0.000553805730  |   0.001545344363
 0.000004719005  |   0.000903944252  |  -0.000759160030
 0.000004736880  |  -0.000964511069  |  -0.000662582985
 0.000004754755  |  -0.000141248776  |  -0.000576632796
 0.000004772630  |  -0.000021862390  |  -0.000822722213
 0.000004790505  |  -0.000914997538  |   0.000658166129
 0.000004808380  |  -0.000321326719  |   0.000079359466
 0.000004826255  |   0.000011232329  |   0.000802632014
 0.000004844130  |  -0.001106355689  |   0.001326625468
 0.000004862005  |  -0.000645430933  |   0.000356272183
 0.000004879880  |   0.000347097113  |   0.000324278837
 0.000004897755  |   0.000275329337  |   0.000111246009
 0.000004915630  |   0.000615362311  |   0.000173283159
 0.000004933505  |   0.000808532524  |  -0.000283551170
 0.000004951380  |   0.000199240822  |  -0.000639700796
 0.000004969255  |  -0.000182272022  |   0.000573880039
 0.000004987130  |   0.000381739810  |   0.000019006435
 0.000005005005  |   0.000736129528  |  -0.000130974047
 0.000005022880  |   0.000994412811  |   0.000883558998
 0.000005040755  |  -0.000282080582  |  -0.000053874643
 0.000005058630  |  -0.001010637265  |   0.000526718795
 0.000005076505  |   0.000409619475  |   0.000140042612
 0.000005094380  |   0.000658327772  |   0.000431372144
 0.000005112255  |  -0.000522727438  |   0.000552216778
 0.000005130130  |  -0.000215222273  |  -0.000163588644
 0.000005148005  |   0.000932208786  |   0.000031813157
 0.000005165880  |   0.000213243373  |   0.000789874000
 0.000005183755  |   0.000724629906  |   0.001609958708
 0.000005201630  |  -0.000532058533  |   0.000670667796
 0.000005219505  |  -0.000536011881  |   0.000156679758
 0.000005237380  |   0.000648901507  |   0.000406941050
 0.000005255255  |  -0.000002668115  |  -0.000587772403
 0.000005273130  |  -0.000023425149  |   0.000223456344
 0.000005291005  |   0.000145931263  |  -0.000352691655
 0.000005308880  |   0.000569027499  |   0.000273283571
 0.000005326755  |   0.000280458684  |   0.000333461969
 0.000005344630  |   0.000403427985  |  -0.001064753742
 0.000005362505  |  -0.000202812094  |   0.000589476258
 0.000005380380  |  -0.001181942294  |  -0.000212277053
 0.000005398255  |  -0.001765199006  |   0.000102823069
 0.000005416130  |  -0.000889711140  |   0.000011994896
 0.000005434005  |   0.000142980643  |  -0.000190506937
 0.000005451880  |   0.000515586638  |   0.000483438402
 0.000005469755  |   0.000458577444  |  -0.000291857315
 0.000005487630  |   0.000147605184  |  -0.000373797055
 0.000005505506  |   0.000830916280  |  -0.000224182018
 0.000005523381  |  -0.000007181057  |  -0.000159789808
 0.000005541256  |   0.000246186712  |  -0.000262085116
 0.000005559131  |   0.000904227956  |  -0.000967156317
 0.000005577006  |   0.000681177364  |   0.000538682390
 0.000005594881  |  -0.000595498073  |   0.000472971267
 0.000005612756  |  -0.000352274510  |   0.000211433653
 0.000005630631  |   0.000289215648  |   0.000569175463
 0.000005648506  |   0.000295945036  |  -0.000823711103
 0.000005666381  |   0.001029674895  |   0.000128511922
 0.000005684256  |   0.001046104939  |  -0.000053314827
 0.000005702131  |   0.000301419612  |  -0.000423613645
 0.000005720006  |   0.000129340915  |   0.000548689684
 0.000005737881  |   0.000367846631  |  -0.000264476985
 0.000005755756  |  -0.000227803495  |  -0.000648077345
 0.000005773631  |  -0.000512196566  |   0.000486989913
 0.000005791506  |   0.000614946533  |  -0.000213526946
 0.000005809381  |  -0.000132407746  |  -0.000222817340
 0.000005827256  |  -0.000811214326  |  -0.000292692566
 0.000005845131  |   0.000726565893  |  -0.000423186924
 0.000005863006  |   0.001012968365  |  -0.000045723969
 0.000005880881  |   0.000107424858  |  -0.000572321587
 0.000005898756  |   0.000805588497  |   0.000637881109
 0.000005916631  |  -0.000127605308  |   0.000385713705
 0.000005934506  |  -0.000328271824  |  -0.000564999587
 0.000005952381  |  -0.000373371120  |  -0.000424836238
 0.000005970256  |  -0.000859307765  |  -0.000214538595
 0.000005988131  |   0.000330750918  |   0.000512480736
 0.000006006006  |   0.000019807929  |  -0.000642033352
 0.000006023881  |   0.000402030477  |  -0.000171549385
 0.000006041756  |  -0.000181962416  |   0.000379852194
 0.000006059631  |  -0.000240798297  |  -0.000548047130
 0.000006077506  |  -0.000271434546  |   0.000247660151
 0.000006095381  |  -0.000910057104  |  -0.000173375200
 0.000006113256  |   0.000416518218  |   0.000174720641
 0.000006131131  |  -0.000042593707  |  -0.000320452964
 0.000006149006  |  -0.000101575220  |  -0.000601208303
 0.000006166881  |   0.000562443165  |  -0.000079319747
 0.000006184756  |   0.000596799189  |  -0.000229118581
 0.000006202631  |   0.001020201948  |  -0.000350071990
 0.000006220506  |   0.001424546121  |   0.000347440655
 0.000006238381  |   0.000472339976  |   0.000412805646
 0.000006256256  |   0.000418030133  |  -0.000600780069
 0.000006274131  |   0.001173341181  |  -0.000822781993
 0.000006292006  |   0.001158193685  |  -0.001236601500
 0.000006309881  |   0.000154132009  |  -0.001071039587
 0.000006327756  |   0.000498424750  |   0.001148166833
 0.000006345631  |   0.000337456091  |   0.000610787189
 0.000006363506  |  -0.000063316038  |  -0.000649106456
 0.000006381381  |   0.000255514082  |   0.000620535691
 0.000006399256  |  -0.000529165904  |   0.000446829625
 0.000006417131  |   0.000322665961  |   0.000057815429
 0.000006435006  |   0.001121485140  |   0.000498474226
 0.000006452881  |  -0.000597457169  |  -0.000240439666
 0.000006470756  |  -0.000907702255  |  -0.000832128630
 0.000006488631  |   0.000247657765  |  -0.000427846418
 0.000006506507  |  -0.000151973742  |   0.000308578019
 0.000006524382  |  -0.000150717518  |   0.000549084274
 0.000006542257  |   0.000362730847  |  -0.000030203297
 0.000006560132  |  -0.000377126184  |  -0.001515279873
 0.000006578007  |   0.000303944224  |   0.000425380829
 0.000006595882  |   0.000558895234  |   0.001355970977
 0.000006613757  |  -0.000395721057  |   0.000312712713
 0.000006631632  |  -0.001132504665  |  -0.000212955958
 0.000006649507  |  -0.000556353247  |   0.000266604213
 0.000006667382  |  -0.000390520960  |   0.000454345078
 0.000006685257  |  -0.000808203302  |  -0.001413661521
 0.000006703132  |  -0.001062457333  |   0.000723515521
 0.000006721007  |  -0.000241614078  |   0.000239453424
 0.000006738882  |   0.000766161305  |  -0.000880428008
 0.000006756757  |  -0.000372755923  |  -0.000108273525
 0.000006774632  |  -0.000181748939  |  -0.000560325279
 0.000006792507  |  -0.000214196043  |  -0.000302720291
 0.000006810382  |  -0.000741382013  |  -0.000315878919
 0.000006828257  |   0.001135818311  |  -0.001386392745
 0.000006846132  |   0.001052324311  |  -0.000357837009
 0.000006864007  |   0.000628292968  |   0.000747812679
 0.000006881882  |   0.000488410296  |   0.000336290192
 0.000006899757  |  -0.000128540734  |  -0.000205887642
 0.000006917632  |  -0.000178495655  |  -0.000618651160
 0.000006935507  |  -0.000517524662  |   0.000100638768
 0.000006953382  |   0.000440025702  |   0.001097145490
 0.000006971257  |   0.001471710624  |  -0.000016262675
 0.000006989132  |  -0.000125967519  |   0.000082555307
 0.000007007007  |  -0.000734324800  |   0.000570500328
 0.000007024882  |  -0.001032407978  |  -0.000549091259
 0.000007042757  |   0.000468277954  |   0.000159146541
 0.000007060632  |   0.000530360965  |  -0.000344996399
 0.000007078507  |  -0.000084035310  |  -0.000358725054
 0.000007096382  |  -0.000003214194  |   0.000940517988
 0.000007114257  |  -0.000390458503  |  -0.000043852677
 0.000007132132  |  -0.000722185709  |  -0.000492818886
 0.000007150007  |  -0.001025092439  |   0.000091900103
 0.000007167882  |   0.000018733290  |   0.000449600804
 0.000007185757  |  -0.000431519555  |   0.001358573092
 0.000007203632  |  -0.000284364040  |   0.000854229031
 0.000007221507  |   0.000291840202  |   0.000484707853
 0.000007239382  |   0.000234414940  |   0.000191529543
 0.000007257257  |   0.000086083732  |   0.000094244919
 0.000007275132  |  -0.000080828497  |   0.000296643324
 0.000007293007  |   0.000637659745  |   0.000656761520
 0.000007310882  |  -0.000489609898  |   0.000337962294
 0.000007328757  |  -0.001474026940  |   0.000316661986
 0.000007346632  |  -0.000536643376  |   0.001077913214
 0.000007364507  |  -0.000267229567  |   0.000448852021
 0.000007382382  |  -0.000185494733  |  -0.000042502917
 0.000007400257  |   0.000158634808  |   0.000949324109
 0.000007418132  |   0.000177352311  |   0.000413315691
 0.000007436007  |  -0.000660092337  |  -0.000557207095
 0.000007453882  |  -0.000740799936  |   0.000383275357
 0.000007471757  |   0.000335151912  |  -0.000360817532
 0.000007489632  |  -0.001130980789  |   0.000059525002
 0.000007507508  |  -0.000961058133  |  -0.000218778529
 0.000007525383  |   0.000667948276  |   0.000298137718
 0.000007543258  |  -0.000144792299  |  -0.000167675607
 0.000007561133  |  -0.001267543877  |   0.000765140168
 0.000007579008  |   0.000348061993  |   0.001432771212
 0.000007596883  |   0.000134600603  |  -0.000437544484
 0.000007614758  |   0.000384187413  |  -0.000558806350
 0.000007632633  |   0.000649993424  |  -0.000207716410
 0.000007650508  |  -0.000149063650  |   0.000434054207
 0.000007668383  |   0.000397690281  |   0.000954869553
 0.000007686258  |  -0.000250969839  |   0.001052587526
 0.000007704133  |   0.000254220737  |  -0.000266699470
 0.000007722008  |   0.000737764349  |  -0.001012750668
 0.000007739883  |   0.001304328558  |  -0.000072622344
 0.000007757758  |   0.001412292942  |   0.000507529185
 0.000007775633  |   0.000045443663  |   0.000324047491
 0.000007793508  |  -0.000065321947  |  -0.000378272642
 0.000007811383  |  -0.000557726016  |   0.000090426089
 0.000007829258  |  -0.000220535818  |   0.000126073603
 0.000007847133  |  -0.000065839966  |  -0.000458083668
 0.000007865008  |   0.000474543107  |  -0.000027975717
 0.000007882883  |   0.000701539102  |   0.000251859310
 0.000007900758  |   0.000085884771  |  -0.000240601381
 0.000007918633  |  -0.000262337213  |   0.000493280764
 0.000007936508  |  -0.000649548485  |  -0.000086318709
 0.000007954383  |  -0.001085695927  |  -0.000233626182
 0.000007972258  |  -0.000398868840  |   0.000443824742
 0.000007990133  |  -0.000008674295  |  -0.000053433927
 0.000008008008  |  -0.001069118502  |   0.001048771315
 0.000008025883  |  -0.000156030437  |   0.000813888968
 0.000008043758  |   0.000094200252  |  -0.000099391036
 0.000008061633  |   0.000027766997  |  -0.000829057186
 0.000008079508  |   0.000979732838  |  -0.000289163203
 0.000008097383  |  -0.000884208130  |  -0.000249035103
 0.000008115258  |  -0.000522000249  |  -0.000400524528
 0.000008133133  |   0.000012285513  |   0.000080361460
 0.000008151008  |  -0.000251153630  |  -0.000317865633
 0.000008168883  |   0.000876647828  |  -0.000779451511
 0.000008186758  |   0.000195773871  |  -0.000560632325
 0.000008204633  |  -0.000592839206  |   0.000416070106
 0.000008222508  |  -0.000246392126  |   0.000162963406
 0.000008240383  |  -0.000429023756  |   0.000662264822
 0.000008258258  |  -0.000466856291  |  -0.000128803396
 0.000008276133  |   0.000094482421  |  -0.000437670242
 0.000008294008  |  -0.000575228711  |  -0.000265986309
 0.000008311883  |  -0.000902595697  |  -0.000663190498
 0.000008329758  |   0.000334992452  |   0.000288482173
 0.000008347633  |   0.000183322729  |  -0.000217626817
 0.000008365508  |  -0.000076340424  |   0.000248609285
 0.000008383383  |  -0.001095528598  |   0.000903306413
 0.000008401258  |  -0.000610588468  |  -0.000182781790
 0.000008419133  |   0.001561972662  |  -0.000256326719
 0.000008437008  |   0.000275562954  |  -0.000428706669
 0.000008454883  |  -0.000648746442  |  -0.000626626017
 0.000008472758  |   0.000202134019  |  -0.000530596357
 0.000008490633  |   0.000138593183  |  -0.000361877552
 0.000008508509  |   0.000076400000  |   0.001100810943
 0.000008526384  |   0.000423093938  |   0.000903376378
 0.000008544259  |   0.001229675370  |   0.000269574142
 0.000008562134  |   0.000686522748  |  -0.000705148908
 0.000008580009  |   0.000196552821  |  -0.000482115836
 0.000008597884  |  -0.000336202094  |  -0.000188289676
 0.000008615759  |  -0.000346099900  |   0.000200585331
 0.000008633634  |  -0.000426427374  |  -0.001425006893
 0.000008651509  |  -0.000292158715  |  -0.001191221061
 0.000008669384  |   0.000073527044  |   0.000436894334
 0.000008687259  |  -0.000635618344  |   0.000068511545
 0.000008705134  |  -0.000619047263  |  -0.000309766619
 0.000008723009  |  -0.000326505571  |  -0.001374890562
 0.000008740884  |  -0.000174719680  |   0.000714219175
 0.000008758759  |   0.000214736152  |   0.000991962850
 0.000008776634  |  -0.000310242758  |   0.000015912934
 0.000008794509  |   0.000105843705  |  -0.000050344610
 0.000008812384  |   0.000525680720  |  -0.000640010112
 0.000008830259  |   0.000776606787  |  -0.000175341847
 0.000008848134  |   0.000836196123  |   0.000249809818
 0.000008866009  |   0.000461448391  |   0.000611327647
 0.000008883884  |   0.000040412731  |   0.001257218188
 0.000008901759  |  -0.000087060660  |  -0.000177300273
 0.000008919634  |   0.000031997955  |  -0.000035586487
 0.000008937509  |  -0.000485089724  |  -0.000279493193
 0.000008955384  |  -0.000357836077  |  -0.000274706807
 0.000008973259  |   0.001495800097  |   0.001658650348
 0.000008991134  |   0.001608695951  |   0.000354711548
 0.000009009009  |   0.000500365684  |   0.000313443888
 0.000009026884  |   0.001039217575  |   0.000268250296
 0.000009044759  |   0.000724805228  |  -0.000725066930
 0.000009062634  |  -0.000452320674  |   0.000296114129
 0.000009080509  |   0.000429339008  |   0.000941909617
 0.000009098384  |  -0.000118187701  |   0.000270412915
 0.000009116259  |  -0.000223177107  |  -0.000773355889
 0.000009134134  |  -0.000634370605  |  -0.000075987264
 0.000009152009  |  -0.000769499457  |   0.000689155422
